Date,TCI,TO_dlog_SOLVPN,FROM_dlog_SOLVPN,NET_dlog_SOLVPN,TO_dlog_COPPER,FROM_dlog_COPPER,NET_dlog_COPPER,TO_dlog_DXY,FROM_dlog_DXY,NET_dlog_DXY,TO_d_UST10Y,FROM_d_UST10Y,NET_d_UST10Y,TO_dlog_VIX,FROM_dlog_VIX,NET_dlog_VIX
2022-05-06,16.054628986722594,28.088747558035077,22.043568122982204,6.045179435052873,9.178870298643583,16.67825070731378,-7.499380408670197,9.103648500903327,4.962071930426859,4.141576570476468,3.5086782768132596,8.362340562568404,-4.853662285755144,30.393200299217714,28.22691361032169,2.1662866888960224
2022-05-09,16.67680166188232,28.9836323830175,22.557342591364073,6.426289791653428,9.331003517333958,17.622935711423416,-8.291932194089458,9.93897557683363,4.903296191498208,5.035679385335423,2.6091951397750557,8.684156134312015,-6.07496099453696,32.52120169245136,29.61627768081383,2.904924011637533
2022-05-10,16.216468783456612,27.056541603921826,22.016799458479962,5.039742145441863,9.791675558683256,17.362292903560583,-7.570617344877327,10.521045341880663,4.562100000010227,5.958945341870436,2.1934903668852312,8.538374759973355,-6.344884393088123,31.519591045912108,28.602776795258954,2.916814250653154
2022-05-11,16.132374566581902,26.34236696692226,22.144468372745674,4.197898594176586,10.129139756942962,17.119420635747538,-6.990280878804576,10.21542936906078,4.528228824329372,5.687200544731408,2.284350696274229,8.252964379710237,-5.968613683436008,31.690586043709335,28.61679062037674,3.0737954233325944
2022-05-12,15.641182746653843,25.94523238272871,22.03421387755611,3.9110185051726027,9.534968764399476,15.9956926661322,-6.460723901732724,10.24312760780136,4.452327184061044,5.790800423740317,1.7523272563922276,7.816194054812497,-6.063866798420269,30.730257721947407,27.907485950707343,2.8227717712400633
2022-05-13,16.580569558849856,26.254294407377397,23.75123600675967,2.5030584006177286,10.22785212244941,16.307422244385393,-6.0795701219359835,13.33658030337428,4.498375575434399,8.838204727939882,1.791090479537738,9.136178756052104,-7.345088276514366,31.2930304815105,29.209635211617744,2.0833952698927547
2022-05-16,16.42316079440599,26.0660883458238,23.417815323121506,2.648273022702295,9.995985794547813,16.111214366082983,-6.1152285715351695,13.58384730090264,4.695583323613228,8.888263977289412,1.8010141592468165,9.282320769156504,-7.481306609909687,30.66886837150894,28.608870190055768,2.059998181453171
2022-05-17,16.28241124580411,26.027172956291757,23.53467250048852,2.4925004558032384,10.237127901689103,16.36661554984986,-6.129487648160758,11.411233880204074,4.7666320321896,6.644601848014474,2.0184955930600768,8.143470791179297,-6.12497519811922,31.718025897775526,28.600665355313247,3.1173605424622792
2022-05-18,17.44109761210222,25.870833486442113,24.37985430339723,1.4909791830448818,10.697400017076763,16.27519939534814,-5.577799378271376,15.429367358397883,4.803351704113545,10.626015654284338,2.5881951909305534,11.202932640800912,-8.614737449870358,32.619692007663815,30.544150016851358,2.0755419908124573
2022-05-19,17.30549476391193,25.079982196064897,24.70284778084878,0.37713441521611557,11.63113460417362,15.733767879831506,-4.102633275657885,15.599377771127598,4.6956829145134105,10.903694856614187,3.0851026631191214,10.413014485530525,-7.327911822411403,31.13187658507448,30.982160758835487,0.14971582623899238
2022-05-20,17.213147630340817,25.207802388074207,23.86011676058307,1.3476856274911349,11.028329222909782,15.50512866683852,-4.476799443928737,15.537846950906808,4.60940191814454,10.928445032762268,3.0899658852649003,11.761284327873966,-8.671318442609065,31.20179370454832,30.329806478263933,0.8719872262843857
2022-05-23,17.725778910149028,25.689348771686692,24.22326537323931,1.4660833984473811,11.252276494503954,16.003523719526115,-4.75124722502216,17.217366297586032,5.1167121614274835,12.10065413615855,3.443084974680055,12.683517861452753,-9.240432886772698,31.026818012288395,30.60187543509947,0.4249425771889257
2022-05-24,18.17897465161213,25.749418805861247,23.640672247514814,2.108746558346432,10.931653721856527,15.846260286881286,-4.914606565024759,19.778548624887126,5.125284910169558,14.653263714717568,3.535755518332928,15.760436856004322,-12.224681337671393,30.899496587122833,30.522218957490654,0.3772776296321787
2022-05-25,17.97685893808957,25.40041974114321,23.572327395496384,1.8280923456468265,10.80966424296631,15.093830565674605,-4.284166322708295,19.781948804016846,5.019625344368672,14.762323459648174,3.1576318326817954,15.927784978216819,-12.770153145535023,30.7346300696397,30.270726406691352,0.46390366294834706
2022-05-26,17.923841580736344,25.272744115823976,23.418383613883453,1.8543605019405227,10.830181235774038,14.98860618658966,-4.158424950815622,19.815431497476986,5.008924325575503,14.806507171901483,3.1346957772282136,15.952441244820537,-12.817745467592324,30.56615527737837,30.250852532812488,0.3153027445658836
2022-05-27,18.103815500251557,25.74326890310028,23.698368494223732,2.044900408876547,11.016667836207006,15.346516652426335,-4.329848816219329,19.438979838122428,5.06864092537308,14.370338912749348,3.176586716295804,16.071687376009425,-12.895100659713622,31.143574207532254,30.333864053225145,0.8097101543071084
2022-05-30,18.04653999669844,25.55533382798474,23.623211447970483,1.9321223800142562,11.05460120571814,15.421753994779962,-4.367152789061823,19.515144210203584,5.183073601352783,14.3320706088508,3.1656012811748235,15.752206994000451,-12.586605712825627,30.942019458410787,30.252453945388368,0.6895655130224192
2022-05-31,17.863790063211198,25.319170354440313,23.62903523842761,1.690135116012705,11.065377174684388,15.393241786735679,-4.327864612051291,18.870737638241465,5.16306585373737,13.707671784504095,3.304488345750256,15.149280704715151,-11.844792358964895,30.759176802939525,29.984326732440124,0.7748500704994008
2022-06-01,17.906475348737345,25.28303511950688,23.36101937529599,1.922015744210892,10.865387817288886,15.15007149920069,-4.284683681911805,19.445307259013422,5.195192335870102,14.25011492314332,3.360077051635535,15.904806961008289,-12.544729909372753,30.578569496242093,29.921286572311722,0.6572829239303708
2022-06-02,18.03379705698804,24.53340777835935,24.058159447994786,0.4752483303645647,11.485156494036763,15.252351378309081,-3.7671948842723175,21.084332921266522,5.319881473925325,15.764451447341198,2.5196041989798523,15.111178927522651,-12.591574728542799,30.54648389229766,30.42741405718834,0.11906983510931823
2022-06-03,17.766013769483653,24.21276368653481,24.07770123282941,0.1350624537054017,11.23522678685731,15.002211055224402,-3.766984268367091,20.943204374607973,5.274111398425996,15.669092976181977,2.525920995833175,14.901545082815781,-12.375624086982606,29.91295300358503,29.57450007812268,0.3384529254623523
2022-06-06,17.724933457068826,24.27413225111942,23.928114673891308,0.34601757722811044,11.031779430228994,14.99706003161826,-3.9652806013892654,21.22225371339528,5.26153125243316,15.960722460962119,2.4123569075476636,15.110062994409068,-12.697706086861405,29.684144983052708,29.32789833299224,0.3562466500604664
2022-06-07,17.627577760115525,24.378486442878224,23.910723850396863,0.46776259248136043,11.125999716250801,14.996994287903876,-3.8709945716530747,20.800726057095176,5.257789895343135,15.542936161752042,2.3016439121543497,14.596225249806494,-12.294581337652144,29.531032672199096,29.376155517127266,0.15487715507182997
2022-06-08,17.5289222904874,24.21904828307204,23.762452191982398,0.4565960910896436,11.086601897869496,14.952955401008417,-3.866353503138921,20.759916161690807,5.1724791537862576,15.58743700790455,2.239252586886764,14.471468019249489,-12.232215432362725,29.33979252291794,29.285256686410467,0.054535836507472624
2022-06-09,17.816544213119396,24.83681934338694,24.11652715446554,0.7202921889213982,11.562243511526326,15.367673058634434,-3.8054295471081083,20.59030926665312,5.448828983621845,15.141480283031274,2.3509574272352896,14.601420348129945,-12.250462920894655,29.742391516795298,29.548271520745196,0.19411999605010166
2022-06-10,18.448066632453646,26.755664487756768,24.3485607997444,2.4071036880123664,11.582527514202145,16.27189849569486,-4.689370981492715,21.085700245870232,6.13913217341524,14.94656807245499,2.29005519245159,16.137057176399228,-13.847001983947639,30.52638572198758,29.34368451701459,1.1827012049729895
2022-06-13,20.430076175877687,32.54366527129513,26.778565875104366,5.765099396190767,11.140480306665268,18.65902538818631,-7.518545081521044,21.980899788383347,7.345932288647871,14.634967499735476,3.822384094470821,20.221985058810198,-16.399600964339378,32.6629514185739,29.14487226863973,3.5180791499341666
2022-06-14,20.55964438245173,33.042680553196455,26.62638924247327,6.416291310723185,11.268414031615393,18.18540785392554,-6.916993822310147,22.281042978922805,7.001650262605752,15.279392716317053,3.5064536665899038,21.875777721868438,-18.369324055278533,32.699630681934075,29.108996831385635,3.590633850548439
2022-06-15,20.43807840813218,32.64737657274903,27.553775048446315,5.093601524302716,11.488078535681012,18.63016831727475,-7.142089781593739,20.492202690182747,7.290011864073909,13.202190826108838,3.9955309220659374,19.163871899768647,-15.16834097770271,33.567203319982205,29.55256491109729,4.014638408884917
2022-06-16,20.46481337979788,32.901531769736906,26.966025828001282,5.935505941735624,11.954525328529797,17.99760472686479,-6.043079398334992,20.619986118421586,7.302419769414414,13.317566349007173,2.4301370160802693,19.824529826927282,-17.394392810847012,34.41788666622091,30.233486747781736,4.184399918439173
2022-06-17,20.067218114337066,34.728612864923505,26.75775263855009,7.970860226373414,11.626268379148552,19.373611550383597,-7.747343171235045,17.24137522579451,7.652055479056797,9.589319746737713,2.0441206948935475,17.221971174684814,-15.177850479791267,34.69571340692521,29.330699729010057,5.365013677915151
2022-06-20,19.972597082769106,34.12039641792449,26.687064075731147,7.433332342193342,11.570854271286034,18.65478821869113,-7.083933947405097,17.62433618358621,7.453842303492975,10.170493880093234,2.087146981289223,17.89097924183921,-15.803832260549989,34.46025155975955,29.17631157409103,5.283939985668518
