t,Date,mean_abs_beta,mean_diag_cov,mean_diag_P,min_cov_eig,min_P_eig
91,2021-03-31,0.21561298693229952,2.430022649667732,0.0019314539499140626,0.2398611230001248,0.0005277004622122799
92,2021-04-05,0.2165372742135217,2.3917003801914447,0.001957847316687631,0.23662307116386322,0.0006236537930881013
93,2021-04-06,0.21747574839925873,2.288114740656811,0.0019666027271880264,0.2607666870437484,0.0005029317365349668
94,2021-04-07,0.21776305044878363,2.1843294440491654,0.001986820203079177,0.2527463829115189,0.0006078546500297114
95,2021-04-08,0.21325683767907283,2.1018561817029937,0.002065641245797085,0.2533025943982486,0.000669170778834629
96,2021-04-12,0.19627642443178223,2.0268269420738005,0.002113328501729429,0.24367840168133958,0.0007106454301269009
97,2021-04-13,0.18160828679054758,1.9606726028046724,0.0021423799435279344,0.2404711155245551,0.0007495647305134083
98,2021-04-14,0.17830236458827575,1.9034627419509793,0.0022069009509861214,0.22845635870557432,0.0007211211421063314
99,2021-04-15,0.1891215478748066,1.86763784462145,0.0022160004981827217,0.2639719613674879,0.0007142828183119016
100,2021-04-19,0.1869721060533601,1.789521156568409,0.002170503416219896,0.26242910890104393,0.0005801800988216709
101,2021-04-20,0.188993208050092,1.7079177816428595,0.002196761832645744,0.24944631436242962,0.0006774227184028893
102,2021-04-21,0.1691539948268476,1.673530015796416,0.0022413943682870864,0.2428526605338552,0.0007766201576082258
103,2021-04-22,0.16715308152239416,1.6060888098317265,0.002279364983729164,0.23089029059000865,0.0007197832495811723
104,2021-04-26,0.16444714299124097,1.545800244324865,0.002341442860959384,0.2196851604057736,0.0007523875864082567
105,2021-04-27,0.1562022829219963,1.4889220800732774,0.0024033329985995444,0.21852527713404157,0.0008211894093299442
106,2021-04-28,0.15886032790767726,1.4272466641499433,0.0023902395014352286,0.2259968147895413,0.0009290906907862238
107,2021-04-29,0.15399614945305953,1.3686766353186808,0.002436377870217032,0.21917739595749072,0.0010128349157826717
108,2021-05-03,0.15979850522522585,1.3399305705020084,0.0024995255703996176,0.20910745706192105,0.0010534099183401977
109,2021-05-04,0.16585049197426677,1.2811354007773657,0.002474488989211374,0.19870606830944915,0.0007696934031071447
110,2021-05-05,0.161567795191297,1.2253647311527094,0.002499048077317396,0.19012457127619808,0.0007876399803857719
111,2021-05-06,0.1606097798371661,1.2162445604524539,0.002572629941284942,0.1812298922025537,0.0008925195546298592
112,2021-05-10,0.16149810699590242,1.1702572981471535,0.0026173296508959676,0.17259090004297023,0.0005857397566639608
113,2021-05-11,0.15950465775371914,1.1353986934491287,0.0025471204591058353,0.16421155820585037,0.000686922035985959
114,2021-05-12,0.1784886352723343,1.15667760919652,0.0026046502361308514,0.16500578378179892,0.0007937440110308675
115,2021-05-13,0.17467189198228,1.2190851879438442,0.00260822673254254,0.16299364693712406,0.0003990646796253397
116,2021-05-17,0.18185433910440313,1.1911066622803606,0.0026056337843835976,0.15714318411460737,0.0003921794275615334
117,2021-05-18,0.1713635205513904,1.1639789868139425,0.002638062068610821,0.15724817125416315,0.0004942190096389853
118,2021-05-19,0.18329446125617307,1.1443355244549631,0.002635514061298268,0.16774413724491566,0.0005975723418514662
119,2021-05-20,0.1816934690596235,1.1003149776114634,0.0025991540838700895,0.16129210897897384,0.0006263350575578479
120,2021-05-24,0.16722644672453982,1.0982116278696241,0.0026537805158563976,0.15449483104962022,0.0006584974470761825
121,2021-05-25,0.16477806173068005,1.057816721275243,0.0025944166487978254,0.1468469433443359,0.0006679432484832285
122,2021-05-26,0.17044295032672416,1.0168552450713113,0.002621868633287831,0.17219112793869287,0.000760215806536161
123,2021-05-27,0.16926080448597947,0.9820835588034207,0.0026341717541017704,0.16921970718000623,0.0008671964652190298
124,2021-06-01,0.16767856750514185,0.9446902844255782,0.0026490836505074057,0.1671213914031277,0.0008552100545255188
125,2021-06-02,0.17093483766131362,0.911049476030851,0.0026864207557284517,0.1589710202726417,0.0009519948561577604
126,2021-06-03,0.1796031586219128,0.9399712413054382,0.0027172454721497217,0.16181725443177586,0.0010614692430919502
127,2021-06-07,0.185395297095925,0.9190094778049068,0.0026502419382944094,0.1537687477786149,0.0005817206941951064
128,2021-06-08,0.17437140750869293,0.8872622169025868,0.002636351929888959,0.14685462419083378,0.0006661412210719671
129,2021-06-09,0.16287866222366004,0.8571958327976342,0.0026351485698834854,0.1504855396671582,0.000769964011028298
130,2021-06-10,0.16699732792357178,0.8335258975016917,0.0026231047392450777,0.14635286734684771,0.0008777267387681945
131,2021-06-14,0.1602253929795819,0.8062478287024454,0.0026645925806590373,0.14724351827700352,0.0009825895346658481
132,2021-06-15,0.17425066793114666,0.8013529871448223,0.002664487714488108,0.1403893531117048,0.0010623354108059422
133,2021-06-16,0.18421605681086697,0.8161896767969778,0.00259658598054756,0.1372883768001604,0.0006821463021620287
134,2021-06-17,0.21798554777780432,1.0636268048622801,0.00257523664154261,0.14695010502038244,0.0007563115317129165
135,2021-06-21,0.20781837655635893,1.0711626773079392,0.002513556460041406,0.1412907434121132,0.00019618635713107097
136,2021-06-22,0.19252760827415202,1.050097956235295,0.002456097609033253,0.1374871901841684,0.00028706283534665484
137,2021-06-23,0.189475056844772,1.0081459018261476,0.002529338176627928,0.13528010891684591,0.0003895870573495024
138,2021-06-24,0.19089700550503114,0.9615570289395143,0.0025710449805019216,0.12869764007930543,0.0004655631620291308
139,2021-06-28,0.19072252268718295,0.9277529789054407,0.0026619146236186567,0.12271106637504255,0.0005648402279785052
140,2021-06-29,0.1941985342090537,0.8949359210213194,0.0026775745548707503,0.11779766053874412,0.0006693848270548805
141,2021-06-30,0.19315398269623404,0.8606455618927034,0.0027631446868489817,0.11197211852674584,0.0007094319847401584
142,2021-07-01,0.19103953087771436,0.8391532336004083,0.0027656479498572853,0.120762865352381,0.000805170376491854
143,2021-07-06,0.1917089653687902,0.8380220984078206,0.0028066718093757823,0.1149450180464057,0.0009007771233850759
144,2021-07-07,0.19108526982673923,0.8117009107405597,0.002812455644884113,0.10923933142200029,0.0007769662465437842
145,2021-07-08,0.18660279952239814,0.8092000171865584,0.002832042889057076,0.1042583998658496,0.0008822797694797625
146,2021-07-12,0.18094165929357597,0.7836883644675363,0.002787892639116736,0.118209770446063,0.0008633836951932543
147,2021-07-13,0.17952202538808446,0.7629883898237224,0.0028229392816749577,0.1150641079551015,0.0009618175969285433
148,2021-07-14,0.16601901149583378,0.7732546121198399,0.0028242574959575165,0.11009371926703948,0.0010676531127517186
149,2021-07-15,0.15819017068240132,0.755016147339187,0.00283043790257619,0.1076741692319287,0.0008326184489910254
150,2021-07-19,0.2025755427145185,0.8619780467848326,0.002803866669053943,0.11179193146365353,0.0009076994526149287
151,2021-07-20,0.198298346822035,0.9281412403690167,0.0026434230906870896,0.13637966484444036,0.000298163103834507
152,2021-07-21,0.20895994719401076,0.913236995140939,0.0026436055402689774,0.13809017365836398,0.0003733716189581644
153,2021-07-22,0.20528749602803403,0.8808321877547463,0.0026567723921571847,0.13299939782582876,0.00038074300939897147
154,2021-07-26,0.20357840229443683,0.8888530563467733,0.0026670320220001185,0.1265940355199814,0.0004597488376878852
155,2021-07-27,0.20925543494131618,0.8609080172889801,0.0026266497883466198,0.13278719964255584,0.0005383036033882897
156,2021-07-28,0.19926021219295598,0.8353830515272942,0.002611193740868934,0.12897444364150532,0.0005620224269990646
157,2021-07-29,0.20927167880835806,0.8263445627930123,0.0026902315752042657,0.12372683756131561,0.0006644558811548385
158,2021-08-02,0.213089608919379,0.801713306448598,0.0026433705282413755,0.1258709999104025,0.0005844322376908851
159,2021-08-03,0.21384750060220986,0.7678675519425562,0.002711705151502735,0.1269037455639878,0.0005700180962212945
160,2021-08-04,0.19577574599175385,0.7783565105597174,0.0027690120015963706,0.12338361231491395,0.0006704659724426031
161,2021-08-05,0.195078930749888,0.7451527297534515,0.002806491358497103,0.11961258412440538,0.0006571363545125238
162,2021-08-09,0.1839756987087629,0.8531941105033601,0.0028788815756979353,0.13635628907607722,0.0007388134508687871
163,2021-08-10,0.17950445939517767,0.8602180696051553,0.0028089296291283015,0.13011568463620996,0.0003524928329071901
164,2021-08-11,0.1723951723359766,0.8460567954951401,0.0028470621262306137,0.14404966481226164,0.0004407349360766695
165,2021-08-12,0.164019305318465,0.818299533814987,0.0027831508866737265,0.15995562148134834,0.0005207271025954979
166,2021-08-16,0.15118327383258712,0.8084083087108612,0.0028564467276902187,0.15359815489103554,0.0006058873653634316
167,2021-08-17,0.16200752444021613,0.7945765553770185,0.0029058222220760196,0.14651838662151392,0.0006761275302526352
168,2021-08-18,0.1732475739708044,0.7919415314329493,0.002912619664069477,0.13948312111688865,0.0006868211617818835
169,2021-08-19,0.17799953812266264,0.7696493795676884,0.0029177609850356326,0.13523842346426065,0.0005863303508976723
170,2021-08-23,0.17370523643941946,0.8290117945407673,0.002956193178880261,0.15124635983318804,0.0005882060717986651
171,2021-08-24,0.17227128708944378,0.8066148738045038,0.002946129751251308,0.14378028035206433,0.0004065361884376102
172,2021-08-25,0.17222978305609016,0.7806026663485423,0.0030236058554482027,0.1427536407660562,0.00047397854090495083
173,2021-08-26,0.17265123826088655,0.7603688027847993,0.0030632676884836635,0.1545779698759055,0.0005726435951894639
174,2021-08-30,0.17571333750531434,0.7438922516795575,0.0030874907205900417,0.1519993156579685,0.0006130793335736844
175,2021-08-31,0.17682923383757737,0.7190093331262375,0.0029391107012632246,0.14862140994620807,0.0006910383451093381
176,2021-09-01,0.18688367413921372,0.7002752985042558,0.0029548162668663483,0.1454997712501288,0.0007925622662176599
177,2021-09-02,0.17512940374831462,0.6886716077039301,0.002900609412222323,0.13965493054798467,0.0008982240857399117
178,2021-09-07,0.17052477246689485,0.69550999819287,0.002870874901108902,0.13275412892107247,0.0009567624285844525
179,2021-09-08,0.16953502807160226,0.6703501491329795,0.0028846254524308515,0.12793545526832972,0.0008279048521013786
180,2021-09-09,0.17358888692115576,0.6544121089764762,0.0028679933033266716,0.1317912890107792,0.0009362430629020845
181,2021-09-13,0.1727475009591961,0.6502152607221037,0.002671185751021417,0.1305276961712674,0.000995164647698694
182,2021-09-14,0.16420460218978192,0.6410841270544714,0.0026739672596324095,0.12659482332957686,0.0010244156877370187
183,2021-09-15,0.16602261349534017,0.6307670632285474,0.002716983922201347,0.12062852182181498,0.0011307862005825204
184,2021-09-16,0.18982829402694806,0.6664072551720536,0.0026904511981572245,0.12426946605877816,0.0009242992436979167
185,2021-09-20,0.2022539299489216,0.683920666027247,0.002660415481179088,0.11954592117270516,0.0005567830189316484
186,2021-09-21,0.20083781432375888,0.6674352989736753,0.002617916885594924,0.1163101830644608,0.0004122393185788538
187,2021-09-22,0.19944801520855157,0.6793300776237975,0.0025949948036195526,0.11066600901995506,0.0004934663583757194
188,2021-09-23,0.21639029827355682,0.7044730413520687,0.002543015143778205,0.11383252915391051,0.00040050321074703893
189,2021-09-27,0.198244308919008,0.7592999223267681,0.002460095538853958,0.1082738976863573,0.000481900589181978
190,2021-09-28,0.2121906217215346,0.7596251988503756,0.002386735413718038,0.11020103169199078,0.0005854304502501017
191,2021-09-29,0.19885568129491554,0.789777704806028,0.0023728891349412092,0.11626901623660085,0.0004464937014909838
192,2021-09-30,0.2031142633253347,0.7773510577587052,0.002342040404317463,0.11353490885299093,0.000516220129052305
193,2021-10-04,0.20733949765763504,0.7667528943522458,0.0023157599142270223,0.11031399921903086,0.0006093342817413821
194,2021-10-05,0.20269770132765447,0.7614181028814424,0.002353857226837149,0.11347661221379735,0.0006265025048737379
195,2021-10-06,0.17903133764557477,0.7821780277507853,0.0022825774802356837,0.10794411066538168,0.0007056749583092304
196,2021-10-07,0.1815256481365195,0.770322462682982,0.0023469333627648605,0.10397304093166487,0.0007802965077521164
197,2021-10-11,0.18308360609982113,0.7507487952647018,0.0023575883946151356,0.09909333242286325,0.0007874536536908328
198,2021-10-12,0.1838399558208384,0.7265786081689958,0.0023961962423185166,0.0961868362034349,0.0008512389114044635
199,2021-10-13,0.18804972189252425,0.7521128949641939,0.002455429396726648,0.10349236470109582,0.0008850532846221712
200,2021-10-14,0.1860505534099565,0.7393565135129762,0.002415370125696129,0.10228588109208643,0.0004781653508283373
201,2021-10-18,0.18525430044163715,0.7157603685551526,0.0024268909859058024,0.09760825365197656,0.0004789529904370104
202,2021-10-19,0.1796670182253819,0.7093063021640632,0.0024484857940203337,0.0928254736533382,0.0005758175947379042
203,2021-10-20,0.17487462674405213,0.6979715366938493,0.0024152762332593975,0.09263804187819866,0.0006517920997320042
204,2021-10-21,0.1801841721905919,0.7202651513544416,0.002441669474815182,0.1006838099735889,0.000628228109508735
205,2021-10-25,0.17585374969740478,0.7049553547588834,0.0023991032204654685,0.09571815032595629,0.0005793572933149104
206,2021-10-26,0.17619200337822247,0.6760001897762744,0.002396328689776114,0.09102245143507241,0.0006588967615945555
207,2021-10-27,0.187925062361668,0.6634867939864793,0.0024197306630830955,0.10828409441214208,0.0007002258429112117
208,2021-10-28,0.1887919195273908,0.6540466872182698,0.0023493850563259602,0.10487272856315502,0.0007032612030809996
209,2021-11-01,0.1828740900532138,0.6331305282351066,0.002346720085433488,0.10240573185091226,0.0007599810407858282
210,2021-11-02,0.1777454366025768,0.6290827240978293,0.0024009435701676154,0.10069503385854842,0.0008311721409611534
211,2021-11-03,0.17946044902156247,0.6364771854010365,0.0024528315055846444,0.09567590087131674,0.0008769455727050458
212,2021-11-04,0.18866528416162523,0.6643015242089999,0.0023788029736104095,0.09570481914391953,0.0007649397431432728
213,2021-11-08,0.18077818182186725,0.6562613187481057,0.002344217337400648,0.09270587137423869,0.0006795380209615271
214,2021-11-09,0.18248098456327572,0.6359448778801133,0.002392074345146338,0.1010516168167226,0.000755223987902261
215,2021-11-10,0.2046489970954246,0.7013969553317915,0.0023896234405779123,0.09834778407641338,0.0008626115419196366
216,2021-11-11,0.20333324782018725,0.7214150182019364,0.0022260803496876704,0.10004014891568869,0.0004899653098387204
217,2021-11-15,0.19934517191640624,0.7040788473733198,0.0022619280872823496,0.10268844233772888,0.0005885782330340767
218,2021-11-16,0.2081480226106408,0.6788852034562217,0.0023130193308793043,0.09807871735477752,0.0006785442348591643
219,2021-11-17,0.20430728409021118,0.678747909259281,0.002333475062439562,0.09419304354196792,0.0007549475653696075
220,2021-11-18,0.18951441469548064,0.6787283962449179,0.002342082024059489,0.09296062000531842,0.0008023448466887444
221,2021-11-22,0.19722483227313256,0.7030256951545728,0.002425588000180532,0.09810276492609746,0.0008367799559117279
222,2021-11-23,0.18531959498930461,0.7536900369339423,0.002363352621675757,0.1296175207106961,0.0005469911246159785
223,2021-11-24,0.1817555274904159,0.7464127231358657,0.0023760319182775445,0.1231407939917299,0.0005089419034006383
224,2021-11-29,0.23685038384500554,0.8967597931366781,0.002355902138583471,0.11700056281297157,0.0006127752515206393
225,2021-11-30,0.21244841795697939,1.2673410658150033,0.002189448643843681,0.1160178810102421,0.0002341615689035266
226,2021-12-01,0.21641689359054267,1.268376593171438,0.002078699994589017,0.1170424266875297,0.00033222324567951317
227,2021-12-02,0.2414342685971442,1.2505499597913454,0.00199939458573148,0.13480208767152932,0.0004123370896763896
228,2021-12-06,0.23641424914665482,1.2806259586089657,0.0019278024258378196,0.12894325780597046,0.0004264049937816454
229,2021-12-07,0.22539590939635173,1.2551371733242789,0.0019418228705399892,0.12264746246464403,0.000360016140346172
230,2021-12-08,0.22151858614162015,1.217154182086379,0.001967831186391095,0.11695428934287491,0.0002948162891882206
231,2021-12-09,0.22116525452910202,1.2065920064478053,0.001991404042661576,0.1115371190668309,0.0003736815240465708
232,2021-12-13,0.2167239027742438,1.1742150298802219,0.00203032655649321,0.10874434944596162,0.0004106519474651666
233,2021-12-14,0.22020740283978404,1.145887348495326,0.002027427993271848,0.10472582313462457,0.0004908842564276684
234,2021-12-15,0.21902636212685844,1.1188711190408407,0.002101638658820107,0.10162199182526323,0.0005440489425894546
235,2021-12-16,0.22542275141556845,1.1251036808096482,0.0020887875787621393,0.09654204257092304,0.0005891342122302226
236,2021-12-20,0.22009673734560042,1.1034322852907457,0.0020941368654877443,0.10210757067870901,0.0004826855364159236
237,2021-12-21,0.1992484786214403,1.122136613402542,0.0021511566909659654,0.09700960441465903,0.0005501121015175471
238,2021-12-22,0.20257133794702037,1.0895735997103329,0.0022142204218026543,0.09554980745391091,0.0005706770178400274
239,2021-12-27,0.19791058455464766,1.0653794938722785,0.002266258542566176,0.09283723726294564,0.000519291010130341
240,2021-12-28,0.1825581378655476,1.0370614039713564,0.0022437521599272306,0.08856864407328581,0.0005661196464528117
241,2021-12-29,0.18110096472226483,1.0012346826689607,0.0023228424156942927,0.0858297937498176,0.0006708544616116337
242,2021-12-30,0.18534921589808984,0.9631321370659973,0.0023439051780490406,0.08266825994890047,0.000776342731107325
243,2022-01-03,0.19358694366789475,0.981174444568524,0.0023692440957276146,0.07913771188745078,0.0008801239952898064
244,2022-01-04,0.1887425104183195,0.9917426273897701,0.0023559718312686343,0.08117247537535348,0.000578246030766433
245,2022-01-05,0.19677914539434943,1.0401875431814211,0.0023054641586662352,0.08324943178493266,0.0006826615653118157
246,2022-01-06,0.1827840141454062,1.1018742634666445,0.0022856300222405678,0.08111411732359859,0.0004701032963673466
247,2022-01-10,0.18084500480522656,1.084484555888116,0.002232635640922304,0.07854587733499102,0.0005305286046012449
248,2022-01-11,0.18636868735892215,1.076306189979692,0.0022544864621331685,0.07477559181504985,0.0006304797499091385
249,2022-01-12,0.18608027684213346,1.085356791750139,0.0022966361829560755,0.07107884060889333,0.0006289937132972298
250,2022-01-13,0.19548886755085743,1.0479932720965568,0.0022535826994889343,0.07135475279571092,0.0005005803771550784
251,2022-01-18,0.20449845020043847,1.041302668622813,0.002253464113568707,0.07165014767952384,0.0005832521897394605
252,2022-01-19,0.19848582041327617,1.094612166995921,0.002136493217862671,0.06851754170513114,0.0005398734948269142
253,2022-01-20,0.2005210923979009,1.0740981538407448,0.0021959745791054306,0.07820081761255891,0.0005430994239236376
254,2022-01-24,0.21481560825098234,1.0550783814109022,0.0021072399138635104,0.12001693030974006,0.0005981567390849859
255,2022-01-25,0.184999094418584,1.0671089792324402,0.001969115740499019,0.12977098820755628,0.000553804677626499
256,2022-01-26,0.19382655995908707,1.0467650358210268,0.002031186732159537,0.12329482682976266,0.0006151438906049955
257,2022-01-27,0.2148049082036458,1.0834476999899225,0.002004718218268238,0.16099034784763364,0.000626569541144014
258,2022-01-31,0.214533876154481,1.1970047763662484,0.0018604827004679034,0.15714627202030718,0.0003548632127157617
259,2022-02-01,0.2146710576358676,1.1604052727225105,0.0018850951743821817,0.1559301886580582,0.00038315877438253204
260,2022-02-02,0.21478963348454372,1.1612015241375215,0.0018898427065175338,0.1483533375710225,0.0004595886867905603
261,2022-02-03,0.2124980183517264,1.1637742228454413,0.0018339252940271084,0.1513443516052515,0.0005258948235259085
262,2022-02-07,0.20525087268264014,1.2172882831545904,0.0017490697377491964,0.15521670732507897,0.0005648396663542226
263,2022-02-08,0.18561284730281793,1.1924938268084233,0.0017410089867183963,0.1474881573272401,0.0006670723653850489
264,2022-02-09,0.1870919388517999,1.1884216765623978,0.0017715536332843233,0.1573208696448246,0.0007724131761216393
265,2022-02-10,0.1833883504628455,1.229697408124147,0.0017469896318917555,0.1498063011393514,0.0005183583109821147
266,2022-02-14,0.17551489244835242,1.2422388795924806,0.0017429902701225036,0.1800874259935528,0.00043574699250675016
267,2022-02-15,0.18336861430146054,1.2666804496846737,0.0016956260140699548,0.1713546965224495,0.00048348601215845386
268,2022-02-16,0.17864607448963,1.2276946889845517,0.0016693303246665884,0.1642680536217767,0.00044578192090476105
269,2022-02-17,0.17765739020440285,1.2495065281538418,0.0017080035007842561,0.20742758325023383,0.0005501489031685809
270,2022-02-22,0.177151332408647,1.2008063005261205,0.001657392245457896,0.2046558144091886,0.0005120502951172874
271,2022-02-23,0.17944183644945663,1.1558920617853015,0.0017181175142641427,0.1989193689402364,0.0006044515482187745
272,2022-02-24,0.18509482704134253,1.1344530282810017,0.0017954536903785707,0.19675362612775224,0.0006000082944075948
273,2022-02-28,0.18579327811855278,1.2127800173515955,0.0017658864909650342,0.21607555150475705,0.0006794739562645647
274,2022-03-01,0.2078751679397494,1.3882961468100448,0.0017038597979774366,0.22190497947563007,0.0004942745173432002
275,2022-03-02,0.20411945966639158,1.5899074105804765,0.0016881547676592884,0.21345766480410075,0.0002440693354764635
276,2022-03-03,0.19685932992860244,1.5557746060918802,0.0016602524241625936,0.20627578072305683,0.00034216431798860485
277,2022-03-07,0.21172919172652319,1.685287988409295,0.0016333085506545708,0.20109457589206456,0.00043483938335533236
278,2022-03-08,0.20308079408517624,1.9054388535932452,0.0015927927213930085,0.19254404326279057,0.0002599400408502748
279,2022-03-09,0.24017324791486316,1.9795339444295372,0.0015728890448514395,0.1972324212069795,0.00030032468740848184
280,2022-03-10,0.24506806694685754,1.9637036939455943,0.001576901955727794,0.1885671907588204,0.0001300606708425762
281,2022-03-14,0.23717589928170704,1.9444860592281026,0.0015724520351249377,0.17955648606720173,0.00023130616687944204
282,2022-03-15,0.24191905360123928,1.978754463183366,0.0015665165257860729,0.18581075516790097,0.00021806076842662207
283,2022-03-16,0.2526410787261611,1.9821001255160415,0.0015959123734112157,0.17679386982248252,0.00024881550916469727
284,2022-03-17,0.259076678244785,2.015296032524508,0.0016312711445322905,0.1882152048647897,0.000287055845561815
285,2022-03-21,0.254906842522901,2.0123658735382786,0.0016822724656333444,0.17907278931465448,0.00024036325927500782
286,2022-03-22,0.2496955576363394,1.9582144530552046,0.0016847831547959818,0.175803126218792,0.00030371903172731125
287,2022-03-23,0.25346090879550454,1.8957329048941025,0.0017676407787408173,0.16849156708699206,0.0004014292111329114
288,2022-03-24,0.24366400948441239,1.8756380768961693,0.0018223401792779364,0.18870863749156155,0.00041241382942594154
289,2022-03-28,0.2528068901648141,1.8476529632411456,0.0018398897509399653,0.1824871288556384,0.0005157063475146289
290,2022-03-29,0.2527173765785437,1.866490210711869,0.0018887476688639793,0.17340657536077378,0.0003254850279978493
291,2022-03-30,0.24460433746822563,1.7997815223871863,0.0019238371353794742,0.16821326806845885,0.00032974676832522247
292,2022-03-31,0.2428422902969284,1.8015477792701438,0.001989845969287281,0.164945755116342,0.00038504517961607265
293,2022-04-04,0.23483872840588024,1.8124418635143276,0.0020315255578014055,0.1652977425794427,0.0003738404764925182
294,2022-04-05,0.2300382849359672,1.826409497277955,0.0020653179437363266,0.15709200435237808,0.0004281065740579513
295,2022-04-06,0.21961955882198037,1.858285629195214,0.0019789176577086416,0.15024000222758593,0.00048407700517231323
296,2022-04-07,0.2108078451679169,1.8174840420126464,0.0020235173507072695,0.14286312174982857,0.0004178177112634932
297,2022-04-11,0.19962622323647639,1.8017513488551182,0.00207840993295263,0.13775910756963083,0.0005120932582667023
298,2022-04-12,0.209718244777146,1.7990379652547555,0.002139278906657549,0.13232791503833452,0.00039381623515628676
299,2022-04-13,0.2031538884418504,1.7995800928869596,0.0021648842739873347,0.1310460033924594,0.00035431775648352745
300,2022-04-18,0.20330588225485,1.7574600601906392,0.0022213471659061706,0.13122077609153632,0.0003841525914405447
301,2022-04-19,0.21822259578995482,1.7098396805378069,0.0022570943718541042,0.12591971838186733,0.00047663121427754914
302,2022-04-20,0.2352927426442328,1.666206789141272,0.0022858544411507213,0.12074277646200061,0.0003494051465407836
303,2022-04-21,0.2160182196291385,1.6683706809897145,0.002342912518504314,0.14400863892974772,0.00045267697406937984
304,2022-04-25,0.22676402534783818,1.715337238129976,0.002276527900404867,0.1368651633836577,0.0005455537858672374
305,2022-04-26,0.2397547841841696,1.7843620045455613,0.0021599488949113153,0.13471407590877302,0.00035192071304693555
306,2022-04-27,0.19682172411274967,1.9362191726863505,0.002087594935845956,0.12854310875036715,0.00033471760254121863
307,2022-04-28,0.19092948262505105,1.9252265234097814,0.0021281206282117195,0.13069538606213466,0.00042021975730194993
308,2022-05-02,0.20922733802065663,1.9397192422863239,0.0019788938344320896,0.1334117614109453,0.0005014982978248356
309,2022-05-03,0.2077961527195948,1.9680506489243517,0.0019137892655809428,0.12752727979916867,0.0004246224553124988
310,2022-05-04,0.21761075781866576,1.94437924907383,0.0019051227891925665,0.12578226547274382,0.0005140436595666452
311,2022-05-05,0.22882282696818765,1.9885527453890104,0.0018545361357223285,0.1232060274350428,0.0003866823286985749
312,2022-05-09,0.22685747428317232,2.219234181833329,0.0019193887463004472,0.13299437819659926,0.00024135041261512936
313,2022-05-10,0.23139016454007008,2.206291965576522,0.0018701041628640122,0.1264030827117377,0.00018647825714215396
314,2022-05-11,0.21720807415180207,2.1970424663534796,0.0017914492891512289,0.1220246886522236,0.0002660386066410345
315,2022-05-12,0.22518320192177707,2.1825413833336804,0.0018311565163298266,0.12008023368618478,0.00032068871604699147
316,2022-05-16,0.22124932581213907,2.136512766137707,0.0018626641904315158,0.2085473536740087,0.00035150995310974105
317,2022-05-17,0.23581234826764866,2.089538963166141,0.0016768578439010974,0.20130728929313232,0.00042180413174319693
318,2022-05-18,0.24290416340037393,2.1003188356584266,0.001726549863733277,0.21481838565579153,0.00042371784278183726
319,2022-05-19,0.25417717403579065,2.0486661870246357,0.0017638532414429166,0.2058072483558767,0.0003202637815502571
320,2022-05-23,0.23873055166839194,2.077241392191217,0.0017821970723123186,0.2043476574155634,0.0003207938941385093
321,2022-05-24,0.23644206590734254,2.0320727862528765,0.0018233779077254405,0.21344452004817377,0.000332016491012403
322,2022-05-25,0.22806711216182762,1.9903266117966227,0.001833837132545409,0.2374936383032549,0.00043484204592979014
323,2022-05-26,0.228386132906309,1.9009840210044564,0.001881854888751745,0.2276315456536765,0.0005334565292937123
324,2022-05-31,0.22675866347347814,1.8139609407277462,0.0019495740078836615,0.2285436668592464,0.000624792404950093
325,2022-06-01,0.22922416699781756,1.7441699308481806,0.001982855141921297,0.21952296496046428,0.0006550029298476318
326,2022-06-02,0.23073616046124495,1.7765093829711196,0.002016712826791451,0.20935202186419027,0.0006587040653186524
327,2022-06-06,0.22808389825772063,1.728978859859209,0.0019600123369500253,0.21763150652558066,0.00040535126417162796
328,2022-06-07,0.2235818821346247,1.6627221678611166,0.0019368931707815585,0.21579228644032641,0.0004696392034841076
329,2022-06-08,0.2211440023135425,1.5879309939733146,0.002016486699931769,0.2123104070895919,0.0005539393064462072
330,2022-06-09,0.24315950724103863,1.538354513334748,0.002064509564569996,0.20943239551392628,0.0006550017991614616
331,2022-06-13,0.27404595989833225,1.6707519675453744,0.00206838166975978,0.1994125105984846,0.0004968397917445183
332,2022-06-14,0.24666937980056644,1.8110473200038273,0.0020217729458825414,0.19707601871877276,0.00018754354519966555
333,2022-06-15,0.25780021387283747,1.9292962931269868,0.0020208756964073898,0.18959438818024327,0.0002549723110978716
334,2022-06-16,0.23209430254358476,2.008038692788633,0.002037211705674878,0.18147671590901496,0.00023509782730138617
335,2022-06-21,0.22659371864930772,2.075601430938688,0.0019456981346563423,0.22433754549489324,0.00029735800696363286
336,2022-06-22,0.23746395205245416,2.0437368441548487,0.0018468547116977975,0.2359659315039073,0.0003935671414811135
337,2022-06-23,0.23632043707835695,2.0773839350748684,0.0018258238947339513,0.2255325646692674,0.0003934280486156915
338,2022-06-27,0.22629801523127432,2.0862060348763825,0.0017798918521419608,0.22346201248870076,0.000357063885328387
339,2022-06-28,0.20798488473794866,2.0534868989147035,0.0018339049925075947,0.23193863100014894,0.0004395802870955602
340,2022-06-29,0.2010233337464873,2.055546451778122,0.001781295844948299,0.22546065332460694,0.0005017483236454861
341,2022-06-30,0.20614887943294982,1.9976373015705973,0.001825471135644987,0.21522719827765063,0.000597096757945736
342,2022-07-05,0.2450880243874815,2.1274883667322744,0.0018470599286340612,0.2064796861119751,0.0005118959573159188
