Date,sigma_dlog_SOLVPN,sigma_dlog_COPPER,sigma_dlog_DXY,sigma_d_UST10Y,sigma_dlog_VIX
2021-01-12,1.1700511838143461,1.2959418361155175,0.3465707087163774,3.831191201811288,8.371361645655586
2021-01-13,1.1408090559959179,1.2940217125709135,0.35082010143476766,3.78834198236323,7.3658973970627635
2021-01-14,1.1255623710808194,1.273959325597778,0.3495500080344576,3.8055539219227783,7.039258579230144
2021-01-15,1.1016268739061361,1.2783432226733513,0.34476855655450894,3.804387633686297,6.775286029045076
2021-01-19,1.093295136190173,1.3078041441518415,0.3579474083723573,3.836989148107714,6.69075236342997
2021-01-20,1.1225078916581053,1.2970231100522287,0.35712414753569277,3.781072322001947,6.580009025155407
2021-01-21,1.1064195392911884,1.2762346373580653,0.35105279135330697,3.740075527062247,7.0893746570049885
2021-01-22,1.080046377557858,1.2557385848246676,0.3533372954291739,3.727466097881587,6.540754081422474
2021-01-25,1.0548561426910603,1.242405426537448,0.3477630360188748,3.7030424440279264,6.314286182768599
2021-01-26,1.0455119782884776,1.222592896847222,0.34357919021712124,3.7951458107972393,6.615416166742424
2021-01-27,1.0237819555803276,1.2050885506281839,0.3416178003362932,3.7404497004389654,6.238576009208646
2021-01-28,1.0893493491816735,1.2392800481157953,0.3519200095007733,3.7100147319799204,22.475556153403417
2021-01-29,1.0648709220665842,1.2251844761895236,0.34920743483529953,3.720015653708429,18.833309944783696
2021-02-01,1.040577816545092,1.2133914543235857,0.3445792523525458,3.681034403997488,14.757238359011604
2021-02-02,1.2209371361899037,1.197037856810345,0.34959190335158213,3.6304593572238604,12.08939906285335
2021-02-03,1.1932420719596257,1.1855210169442663,0.3466106131245348,3.5887720059486834,12.372836891710499
2021-02-04,1.193088706388842,1.1881660823631766,0.3409992696837448,3.624813111329692,11.155903946222816
2021-02-05,1.1713567544720758,1.171872097205237,0.34435021409802086,3.5748867557646693,9.378751509851737
2021-02-08,1.1457652236277407,1.2190307487131193,0.35481369907545063,3.5716726796550295,8.141266292671299
2021-02-09,1.119303839414165,1.2172270844245912,0.34977688701497966,3.523405746519708,7.167470959440896
2021-02-10,1.0931199723819711,1.2290620345008616,0.3602553969794389,3.4914603113538587,6.610049207897369
2021-02-11,1.0671355206594555,1.2411280828424072,0.35444249116158605,3.518119007232614,6.283992724001189
2021-02-12,1.0699744784545016,1.2213522551204825,0.34855798463664206,3.542714873040915,6.23082642501886
2021-02-16,1.045696978879368,1.203719465484742,0.34290093931138366,3.586675831161034,6.6600027451919965
2021-02-17,1.0604769131463023,1.2083615720075747,0.3372953281224741,3.9955109957948474,7.005031430765269
2021-02-18,1.0392183477809656,1.1914320214324052,0.34500852756833916,3.974685168888689,6.462360469304573
2021-02-19,1.0158739150299514,1.243913118558383,0.34780206609264924,3.9220504670163705,6.484112679598716
2021-02-22,0.9938047871972913,1.493442092214731,0.34608109483962984,3.9391491999508923,6.210765811607395
2021-02-23,1.0443331882945615,1.5031748329706747,0.34974987128070045,3.914240401324258,6.612992600093344
2021-02-24,1.0380652315541696,1.4871787494833917,0.3456269183088508,3.8911336583806286,6.255203534473983
2021-02-25,1.0180331286654059,1.5584733732462095,0.339892478068695,3.8653157833423903,7.025969837421171
2021-02-26,1.011117286100193,1.5430451620817656,0.3344602060909189,4.799304705012111,14.985619266356093
2021-03-01,1.0002306859705665,1.7306926719919786,0.3657619703213391,5.250455054025678,11.646652938716155
2021-03-02,0.9790410356871899,1.7018215669458003,0.36083048983363597,5.169589738157871,12.412386172903272
2021-03-03,1.0651781825027968,1.7487872388396128,0.358777760663787,5.113680464268109,9.931987191566519
2021-03-04,1.2305577899304925,1.7626700903303696,0.35399614099283594,5.264251054047689,9.469654908747009
2021-03-05,1.2367836202520275,1.9152449154125568,0.37846679075719203,5.3478791807168475,8.621311459015814
2021-03-08,1.2397050238945853,1.9395297462707637,0.3787365832300944,5.2690994736743475,9.84996171146705
2021-03-09,1.2850650436716666,1.9047612875256779,0.3788203534257741,5.19975332109083,8.280756669196018
2021-03-10,1.3978019560631134,1.918581550675589,0.3805582961815059,5.310493726404526,7.64766421663356
2021-03-11,1.3583587001061626,1.886169146308219,0.3750321378954001,5.22431277251554,7.438710539359372
2021-03-12,1.4228838717158385,1.9211714236453261,0.3790357348429569,5.141076904988266,6.858902710036606
2021-03-15,1.3842801193934817,1.8854312248011609,0.37614012592262885,5.315924443327643,6.890353246353275
2021-03-16,1.3617425870790438,1.8504935331799213,0.3711950750559525,5.2379935602706595,6.577544320383801
2021-03-17,1.3336211027998726,1.8496655707148626,0.36471248867701966,5.15431834863954,6.241682788657778
2021-03-18,1.3023097445087004,1.829329247767735,0.371150584922066,5.086164961050627,6.164989350701539
2021-03-19,1.291573171736964,1.7968476225933254,0.37579878818820767,5.118101592588486,7.904003330643272
2021-03-22,1.257292095455441,1.7639447785637274,0.36929706676963703,5.050362776125209,7.070360735142067
2021-03-23,1.2507477996699192,1.7357750493969446,0.3651218467193222,5.013964385276436,8.032318155356554
2021-03-24,1.2182775117563087,1.7314267180124066,0.38059227144962204,5.13008526166205,7.708073870474757
2021-03-25,1.2670569803105907,1.7021464844400405,0.37567413860001125,5.0487176780622605,7.190100752608598
2021-03-26,1.2336814024739746,1.7287061374647794,0.3740259518456332,4.974475374993022,7.195980589204897
2021-03-29,1.3613947826067387,1.7538939133691107,0.36763312385633223,4.946306325133892,6.968248154878995
2021-03-30,1.3233556411164686,1.7312690901615315,0.3630651058487147,4.925701890865231,7.689693705776768
2021-03-31,1.3111497210138134,1.721765117129012,0.3646147949058672,4.847104250059823,7.238310813599686
2021-04-01,1.2829321739626025,1.6924670539444913,0.35881578924859575,4.804217798830886,6.617684265140881
2021-04-05,1.3022890432460592,1.6624133274321558,0.35814099397145904,4.917425191918197,8.046702442405495
2021-04-06,1.282571986834461,1.7803432958287122,0.36011612906479806,4.870345751392281,7.188092739903398
2021-04-07,1.2489592109660803,1.751829837455067,0.3580349379371102,4.883316061064421,6.59211784680372
2021-04-08,1.227502663536423,1.7473832396873052,0.3527710364119782,4.814838230580971,6.671930920584356
2021-04-09,1.19615654615875,1.7266585584439402,0.3575328029880747,4.8460923487385585,6.300062056871945
2021-04-12,1.1653426685028148,1.7185393356225296,0.3518677621183778,4.8063495517564165,6.099717222495267
2021-04-13,1.1392133664718076,1.6915986131237244,0.34597627198201086,4.728790322472709,5.978150553627464
2021-04-14,1.122286231378612,1.6621117058660064,0.346446741226568,4.749134876870484,5.919594956543925
2021-04-15,1.1179875738227303,1.6951383131179012,0.34279653711933783,4.676387805208284,5.9215767289414
2021-04-16,1.1877928015346182,1.7187087813001594,0.3374240928708214,4.744616392909043,5.949525001753304
2021-04-19,1.1604765345658332,1.7071262926174189,0.33239927396035884,4.673621226792225,5.937958054690366
2021-04-20,1.1346242972868865,1.7084433087571471,0.3442511173380264,4.610317574144184,6.487964360750124
2021-04-21,1.1205012690851934,1.682293443714601,0.34047313048275846,4.616730854743559,7.154230821447352
2021-04-22,1.093216283799169,1.6789795646220345,0.33565161028338253,4.5461598001848715,7.103740358022206
2021-04-23,1.0811082778164607,1.6492756329590839,0.33257590926016084,4.4880198357179015,7.133378612668867
2021-04-26,1.081596746970655,1.6435745173686145,0.3436485155444008,4.424962048374305,7.3168956440789685
2021-04-27,1.0566337102083052,1.6784846871625987,0.33828836636291143,4.3569904216256585,6.672283424410208
2021-04-28,1.0343638247589382,1.658623206156445,0.33353692833566295,4.409744071293744,6.269316302662968
2021-04-29,1.0192248788678187,1.6292569833625974,0.3347324306403401,4.349675251526574,6.08429375939553
2021-04-30,0.9978550096948934,1.601369924536436,0.3293393993739329,4.312365122373129,6.000900531916294
2021-05-03,0.9954503901332311,1.575703677418122,0.3546176609142944,4.256601637063817,6.423884369846662
2021-05-04,1.0462672917244082,1.5695955502261398,0.35653663575762634,4.226563094780631,6.157511969044325
2021-05-05,1.0522008567479755,1.5424759639215142,0.35795868871991493,4.165942910665659,6.596684546199697
2021-05-06,1.0411334707533508,1.5153799217028743,0.3518553470593999,4.123222940231892,6.256150236282408
2021-05-07,1.0300864836372012,1.526288942819325,0.3546482561039967,4.0608141551088,6.308627446792903
2021-05-10,1.0549217626610485,1.6214388529086452,0.38241975269042605,4.001334895852812,7.509992497061763
2021-05-11,1.0475437106387304,1.5997728268955975,0.3756787657379003,3.9644633052025986,9.87906392811476
2021-05-12,1.0376952755347253,1.5822286527087357,0.3693337115278903,3.916914151667358,9.662498219291821
2021-05-13,1.095814957918974,1.5590007958062027,0.3821582856181874,4.069005554216308,13.458565002113577
2021-05-14,1.0729836769416023,1.545172584863989,0.37543825921175483,4.060980383313651,12.940958924839821
2021-05-17,1.1043500387799754,1.5269857104641316,0.38000444470526185,4.030607029018388,14.058401674260777
2021-05-18,1.0819943798051463,1.518558159165929,0.3753666522850192,3.9789893494893724,11.118650381625411
2021-05-19,1.071563866425146,1.492785496318289,0.3796418939799519,3.9281622509770875,9.736483693663782
2021-05-20,1.048558477793877,1.6072246446139822,0.38539924035806605,3.9204814932656458,8.34688672197752
2021-05-21,1.042987797168748,1.579268515268673,0.3884105754612411,3.9725569667304805,7.881328608067897
2021-05-24,1.02306920666347,1.6016229457827733,0.38389992758638725,3.9159888120894037,7.087321593272596
2021-05-25,1.010988749408662,1.5845818201517754,0.3789003492600658,3.8804309986190226,7.701634633426201
2021-05-26,0.9952195469064616,1.5595015053258547,0.37517209929255985,3.916853692350445,6.925489432494873
2021-05-27,0.9761453879556027,1.5347688549120517,0.3783834251020438,3.873676068329686,7.362029570836171
2021-05-28,0.9570194873175484,1.618038959296346,0.3720382876383578,3.84097607498559,6.898535153855116
2021-06-01,0.9449510148230454,1.5899950077886145,0.36554840225792423,3.8179279829171966,6.396351233097183
2021-06-02,0.9380922134709738,1.5661657616374247,0.36136183602576116,3.7855012106378303,6.805500004911263
2021-06-03,0.969489648508697,1.563496643693753,0.3555130792769089,3.747248291269078,6.409052743385204
2021-06-04,0.9496417780708263,1.6422166250257684,0.3723306244577028,3.7460895799659433,6.277349542937216
2021-06-07,0.9430889185389917,1.6374262735621528,0.37461869927345215,3.91539989105934,7.337200407395753
2021-06-08,0.9957021269984886,1.6082594502758676,0.37044198315015825,3.860868165352372,6.6525663379161575
2021-06-09,0.9761788756231223,1.5841729143945211,0.36491902377695057,3.854032941938919,6.502710653235473
2021-06-10,0.9559344227289689,1.5607347956015831,0.3586917299973131,3.9050652605842506,6.557588109928934
2021-06-11,0.9721595908387491,1.5480274680149202,0.3527259926955469,3.9967319769752168,7.743704797852898
2021-06-14,0.974081118629689,1.5372571743051269,0.36104449880481554,3.9454215368249224,7.04495357164976
2021-06-15,0.9695526514748855,1.511424453503915,0.3552709843692437,3.961634698112268,6.796646556604401
2021-06-16,0.9724364870560366,1.7314574066851762,0.3492656940304032,3.9066385201324056,6.59286234540241
2021-06-17,0.9806771520982474,1.7153167965792329,0.3748572485919886,4.1980022930253185,6.906130737826659
2021-06-18,0.9639644969267335,1.9490615920274328,0.3942334724670476,4.340547264102951,6.457377676960319
2021-06-21,0.952552779681791,1.9157114490135867,0.3933471167779687,4.475455721366907,9.247044788885164
2021-06-22,0.9338637105959193,1.8827636247189703,0.3926634805346477,4.505481075771743,10.00357165089033
2021-06-23,0.917042648210442,1.8566352691740755,0.38664420512007,4.47247743173636,8.993518424403826
2021-06-24,0.9086981900110248,1.8816895459852985,0.3797179237404822,4.410760683048303,7.726128799589173
2021-06-25,0.8971357785564772,1.8497577795944935,0.3729553388656972,4.3469653240422295,6.952099079812868
2021-06-28,0.8993060432172796,1.817728928232445,0.3664995367788286,4.300321695344581,6.507394622531491
2021-06-29,0.899129421037154,1.7853060756480232,0.36016823288074507,4.311952078946077,6.186573866045773
2021-06-30,0.8830332440804626,1.7546148471887253,0.3555695452391914,4.24859945437121,6.047426833616893
2021-07-01,0.8740682986273297,1.7258053771945545,0.35882161434424636,4.18636367062938,5.94094240741867
2021-07-02,0.8716714951082968,1.7146135490279517,0.35422974524383316,4.127383249977319,5.949938933426274
2021-07-06,0.8655730678514365,1.6930874805927452,0.35049140000731616,4.103795717144443,5.99650115798689
2021-07-07,0.8906365873364225,1.667574630027698,0.34556865681597876,4.319978429611443,7.062371034555677
2021-07-08,0.875339076888342,1.669654345443518,0.340423212885158,4.29535746133954,6.50736760060846
2021-07-09,0.8666995970638112,1.6641524583340601,0.33886473386889027,4.269621201137313,9.469479109964581
2021-07-12,0.8590236146268667,1.6754840461253508,0.3392699314558437,4.372030362130126,10.530301758231039
2021-07-13,0.8554753460735709,1.6521253848770998,0.3348958272810628,4.304643885880696,8.639022527341742
2021-07-14,0.8550646655671144,1.6233235880967531,0.3457402491545158,4.330969854365845,7.874432635620731
2021-07-15,0.8443264969968619,1.606396850580663,0.3483977525864119,4.462283239846702,7.248525391037138
2021-07-16,0.8357195641605883,1.5975425309913946,0.34564259748933346,4.494781686535902,6.831297644195871
2021-07-19,0.8240268072024086,1.5692077882657323,0.34006396290249935,4.423845730954227,7.389963646637153
2021-07-20,0.8207609453482146,1.648915740839991,0.3372899856857538,4.762657637241226,11.313172112699922
2021-07-21,0.816601733843013,1.6441658786851043,0.3321574828368709,4.69889556264078,10.672180544268244
2021-07-22,0.8197775233474265,1.6149845297129122,0.3303238454577937,4.794899128109213,9.86384855159384
2021-07-23,0.823552651049394,1.6134831160681722,0.32533306852536864,4.726275185773709,8.236378036616083
2021-07-26,0.8158034437340297,1.6085660446886907,0.3207976348052687,4.649567197312446,7.298886695459082
2021-07-27,0.8084351207294433,1.77896209140945,0.3214656865619606,4.579843367518003,6.696080609827455
2021-07-28,0.7972027440164656,1.7571206582631105,0.31998075911350643,4.6351054273694405,7.6765870798287485
2021-07-29,0.7881741944572148,1.7491357582044933,0.31619487350447845,4.560995530269851,7.226233732654827
2021-07-30,0.8170399552842147,1.720452918066217,0.3259376308785704,4.513698072438896,6.780953399822068
2021-08-02,0.8502581067985673,1.7010523414789915,0.3274250814621454,4.510009504990305,6.463330607879508
2021-08-03,0.8422571679264377,1.6854415733253862,0.32342824530155384,4.534803231442533,6.843246342519865
2021-08-04,0.8306896643241789,1.6676412951008943,0.3184025653557501,4.464798924811847,7.152618892363207
2021-08-05,0.8320375835406414,1.65819134776349,0.3157969213108818,4.394480153938939,6.549907566254934
2021-08-06,0.8245622690424653,1.6291252097618418,0.31105967140985963,4.398833163251244,6.440909317200572
2021-08-09,0.8205914792187038,1.600055276183906,0.3269792292887816,4.571087219272566,6.877758302589622
2021-08-10,0.8157119185576913,1.5959339532246208,0.32301991550437725,4.5117277266529765,6.547350083677233
2021-08-11,0.863984996522094,1.5940579227355207,0.31882659356242443,4.468535301966017,6.203562376942042
2021-08-12,0.855561460675558,1.566634577660377,0.3153924522398442,4.414755813801734,6.322078952039256
2021-08-13,0.8442850255033807,1.5400480612119596,0.3114983823885316,4.367182269761261,6.232096386702348
2021-08-16,0.8318044052482962,1.5194049535464202,0.3267526084020096,4.550428880781905,6.038422223125977
2021-08-17,0.8193133896288991,1.5229190861835729,0.3222699217507165,4.490775036254434,6.219619642343301
2021-08-18,0.8101631165229173,1.6012016161192297,0.33550991423555643,4.419789464329853,7.729124302743094
2021-08-19,0.8277309264996198,1.6272591118289386,0.330091241483828,4.353392028258017,11.025360394122556
2021-08-20,0.843161941319872,1.6443705898225003,0.33743431188527173,4.300308927580369,8.97529044614101
2021-08-23,0.8333052311300382,1.6662314437811658,0.33244286499248243,4.236974957736491,10.331159821043327
2021-08-24,0.8268946850567255,1.6965396842255915,0.34647634179809134,4.172059821561951,9.333877272889856
2021-08-25,0.8287461290188455,1.674746213688379,0.3411202859574776,4.181444751256174,7.868201160012645
2021-08-26,0.8197229583933586,1.64495952503294,0.33591276747454496,4.223669003377946,7.053154928157011
2021-08-27,0.8082671188961895,1.6183465307017555,0.3342507827169025,4.1589003731555865,8.290536371199973
2021-08-30,0.7984127025866923,1.6224677099207427,0.338996168065473,4.185062420429363,9.405594534002438
2021-08-31,0.8768709349441213,1.606977659703372,0.33363652859937537,4.166265825476652,7.954436501021698
2021-09-01,0.8696219445842207,1.578463687860401,0.3283142856052158,4.127454660374342,7.062531623048132
2021-09-02,0.941492126882643,1.6169137207223077,0.325694376242812,4.068567816237107,6.562098236972438
2021-09-03,0.9268847655547342,1.591959958053456,0.3242254727304968,4.01855231675986,6.258039219924501
2021-09-07,0.9209125456450564,1.5695742682678324,0.3220540071274083,4.023216940849492,6.036710651253522
2021-09-08,0.9199579994573259,1.5624175417457478,0.33249883485051845,4.068735238602707,7.457064851525527
2021-09-09,0.9031732335899966,1.552341612272222,0.32831532354721227,4.0850312566370075,6.724788319864375
2021-09-10,0.9903578798803003,1.5428366837923675,0.325277193887204,4.098313065874273,6.626676380718655
2021-09-13,0.9877579865738175,1.6929138357681348,0.3208999199843179,4.115971482441256,7.9940218902855005
2021-09-14,0.9672125439476563,1.7105397965364977,0.31614943444295274,4.0680162431657365,7.7743064220755915
2021-09-15,0.9475434301878455,1.6942367001560128,0.31148739220905175,4.091777695097236,6.909624672756213
2021-09-16,0.9287964318242355,1.707096299613688,0.30738612299397583,4.042315500443974,7.085504304477387
2021-09-17,0.9112905192308784,1.7764494943389544,0.31311908705314656,4.020764551107851,6.6021319663295674
2021-09-20,0.8944042069683441,1.7528199021979998,0.31286090632792996,3.98825774032682,7.9373557076819825
2021-09-21,0.9447741297605248,1.8366880173228126,0.30853813503992833,4.0507926002181085,12.020713810694604
2021-09-22,0.9283190586863797,1.803613958702029,0.3042652855183971,3.9969764479454986,9.81449457045034
2021-09-23,0.9496238072382691,1.867790709857298,0.3044565531508259,3.9669017058881573,10.796166744594675
2021-09-24,0.9788466690622496,1.8367475784298586,0.31368848324019183,4.586346219174997,10.330977462155582
2021-09-27,1.0104901150119063,1.8191551943693536,0.31514073114818647,4.524824899561946,8.83200627325302
2021-09-28,1.0788475416778192,1.785787488734246,0.3104722735203022,4.503274970662168,7.932506879115081
2021-09-29,1.0880573823999558,1.765816123650782,0.3165830936750279,4.54231770294096,12.049395946569001
2021-09-30,1.0623162482120814,1.7509553278318533,0.33322756777527845,4.491085580394497,9.672952455724005
2021-10-01,1.0536950542628993,1.803299787508091,0.3288049524300663,4.4665903822100725,8.158048642621486
2021-10-04,1.0296217568232084,1.8331007378326305,0.32627214892662076,4.430624202539605,8.174517110044425
2021-10-05,1.0191314365315234,1.8134450716049757,0.32620651338785345,4.367707833316302,7.980705375239393
2021-10-06,1.0177909708346806,1.7951657223321473,0.3232216876988886,4.380650951205114,7.725293364478972
2021-10-07,1.0122877807291808,1.7768549124151312,0.3241392646971009,4.311816887418335,6.922480607293217
2021-10-08,0.9949676252534863,1.8017644341112775,0.3193003583291296,4.32988375547146,7.188455191366249
2021-10-11,1.0393712812673817,1.7740904203775751,0.3159247009855497,4.310591795325117,6.842393203084332
2021-10-12,1.0211070711544494,1.7898879153473497,0.3150450081937809,4.25169325903592,6.9543780446093155
2021-10-13,1.0011811843930725,1.7687867238918635,0.3126490297623409,4.3239141685002815,6.431194037326409
2021-10-14,0.9837244817803604,1.9370853424818895,0.3215344112216668,4.300924445970328,6.752602557800414
2021-10-15,1.0089161596544973,1.9640644669075957,0.31766709756956524,4.26763707473352,7.8267841525566615
2021-10-18,0.9874036373525283,1.970176042730459,0.31287554210586055,4.327067539058377,7.145703167772268
2021-10-19,0.9741186431954928,1.9335531978630394,0.30817167409602875,4.26937763089497,6.538882180841157
2021-10-20,1.0157674689933556,1.9005334824385212,0.30720397590213483,4.29784440791969,6.420042404363285
2021-10-21,1.0409350201660565,1.8693558193426292,0.30558492447363356,4.243467539384846,6.161563043799823
2021-10-22,1.0407375889324522,1.9917245482787245,0.30443612720061314,4.225939362516364,6.150342417118034
2021-10-25,1.021574775827982,1.9738590205038564,0.3014256006873915,4.307722700200051,6.097380528988766
2021-10-26,0.9991498062623424,1.940904585297939,0.2993525127944242,4.243168624619059,5.967859027972724
2021-10-27,0.980078790399472,1.9151103495303423,0.296232555739747,4.204124930849909,6.2540560065824815
2021-10-28,0.9776136777651138,1.9322080461056186,0.29374579845735105,4.301418260317684,6.674703252554162
2021-10-29,0.9929995489776335,1.9033523319622263,0.30653282626091244,4.25980955438563,6.35911699468202
2021-11-01,1.0040507871042366,1.896225079664413,0.34363660428233983,4.208408697785546,6.141110355880237
2021-11-02,1.0008926131188556,1.8628658014652437,0.341856469063712,4.143730292319443,5.985940792564923
2021-11-03,0.9795906740420616,1.8336427426406692,0.3385905311742537,4.09157373398206,5.974892712007226
2021-11-04,0.960521487644244,1.811847066456439,0.3365830200956604,4.15196679140447,6.4796283398100485
2021-11-05,0.952677405498025,1.7785783089083171,0.3457881121516617,4.3185599601610205,6.22578498496796
2021-11-08,0.9486156511617406,1.7496631067803499,0.3401058434140974,4.496099664985505,6.727242999256814
2021-11-09,0.9505366766494175,1.7374713717338903,0.3396473006847455,4.4717463378762075,6.649875560718922
2021-11-10,0.9365464060564779,1.7096301211903302,0.3346730361514421,4.522147020017803,6.444771234953994
2021-11-11,0.9753862241934869,1.695717897015163,0.37571846570348777,5.052477952714148,6.604216504540797
2021-11-12,0.9593588021461907,1.6987810862358548,0.37532664280731465,4.970482610763533,6.72148206358536
2021-11-15,0.9573556513806806,1.6813122920521602,0.36885964527289355,4.89187751691221,7.319596297631599
2021-11-16,0.9496651863778267,1.6660988520165216,0.3665985525821819,4.886493096960471,6.652978656139058
2021-11-17,0.9321154809800783,1.6510832561136852,0.37436953705932535,4.82132631020577,6.2630487221636635
