Date,Total_Spillover,SOLVPN_TO,SOLVPN_FROM,COPPER_TO,COPPER_FROM
2024-09-18,20.6071356810467,57.555864630826115,4.994551922125642,9.237490339841342,5.038458774516343
2024-09-19,20.49847189567536,56.69731829632214,5.370691780133785,9.422167102534793,4.823075939442912
2024-09-20,20.461348282864314,56.593571237359555,5.535486449120594,8.764710774939195,4.739529388098036
2024-09-23,20.702837617745814,56.72158318496358,5.512609188335974,8.645359187209843,4.619712659495198
2024-09-24,20.72838213809251,56.15288864782717,5.521695518038676,8.758704986849562,4.333645196091142
2024-09-25,20.94972430740528,57.36154982631905,5.158927874494966,8.6894444084927,5.05972008108362
2024-09-26,20.98185686672311,57.5687757761999,5.232789250459223,8.930095453490704,5.132584020843702
2024-09-27,21.013915948270956,57.43411366903881,5.232340446791335,9.281169746823643,4.935545500377235
2024-09-30,20.92277316886038,56.938247610104995,5.193980657045548,9.175115299395346,4.905181027460803
2024-10-01,20.371388393605542,55.48449634999887,4.806983334531548,9.910975981161304,4.887435014318964
2024-10-02,19.553456662154474,54.44665937873787,4.7804516075291295,8.51566644409597,4.866779668425606
2024-10-03,19.60957825277274,54.269362895384646,4.599833465354795,8.164470627166184,4.962892261484281
2024-10-04,19.88918663105715,55.29212520176492,4.8870803046757745,8.48024140599783,5.160029320012684
2024-10-07,20.043448729665357,54.70476659059693,4.87572467758039,7.946235920658004,5.084439423201517
2024-10-08,19.914295827141697,54.235600369584134,5.172893264542664,7.979445979406363,5.167260010632778
2024-10-09,20.118901485267966,54.03785758380906,5.4878620996762075,7.908790360980396,5.333466024344179
2024-10-10,20.1956260069091,54.516374350981266,5.276450544360888,7.952910005126341,5.405724787451541
2024-10-11,20.224376790340283,54.554387529083655,5.2005384622713935,7.924974214143354,5.412139250110336
2024-10-15,20.08330074756332,54.36979936429298,5.119213390130542,7.62602321421978,5.47853796268561
2024-10-16,20.036491600566038,54.23066074642485,5.01623629157896,8.037088366258693,5.082834104899483
2024-10-17,19.894671201894415,53.99669633300176,4.935416162180303,8.12352071524203,5.082383221000609
2024-10-18,19.842730258219405,53.573386735914916,4.955883590552763,8.367777895219024,5.095133264582481
2024-10-21,19.937827285256848,53.761160616821044,4.505003416870558,8.59001194066409,5.131493991756638
2024-10-22,20.128588440380273,53.77204561386099,4.464828982334268,8.732991871370007,5.142395129222497
2024-10-23,20.184615389197454,53.903351997557934,4.415562935049355,8.81036163224795,5.070126427666511
