Date,value,value_smooth,event
2020-10-15,0.22714757839757374,0.22714757839757374,False
2020-10-19,0.21653479733799716,0.21653479733799716,False
2020-10-20,0.25548433681046,0.25548433681046,False
2020-10-21,0.34382095743141505,0.34382095743141505,False
2020-10-22,1.5067612615427504,1.5067612615427504,True
2020-10-26,1.0097398572529668,1.0097398572529668,False
2020-10-27,0.26922222634458565,0.26922222634458565,False
2020-10-28,1.7923690979032074,1.7923690979032074,True
2020-10-29,1.3819206954626364,1.3819206954626364,False
2020-11-02,0.2474255813702902,0.2474255813702902,False
2020-11-03,0.3085974249140655,0.3085974249140655,False
2020-11-04,1.5630634914163894,1.5630634914163894,True
2020-11-05,1.1165095040267365,1.1165095040267365,False
2020-11-09,2.8740642262969747,2.8740642262969747,True
2020-11-10,2.860248951291296,2.860248951291296,True
2020-11-11,2.1643811577043848,2.1643811577043848,True
2020-11-12,0.6741829001360523,0.6741829001360523,False
2020-11-16,0.15857220333829114,0.15857220333829114,False
2020-11-17,0.30425419724987895,0.30425419724987895,False
2020-11-18,0.2837302132883618,0.2837302132883618,False
2020-11-19,0.5528731017759455,0.5528731017759455,False
2020-11-23,0.3538358864119071,0.3538358864119071,False
2020-11-24,0.5727966075692463,0.5727966075692463,False
2020-11-25,0.297250573907627,0.297250573907627,False
2020-11-30,0.8801824027097843,0.8801824027097843,False
2020-12-01,1.0471024773618745,1.0471024773618745,False
2020-12-02,0.40385925528326977,0.40385925528326977,False
2020-12-03,0.4524175071899846,0.4524175071899846,False
2020-12-07,0.3454433632412136,0.3454433632412136,False
2020-12-08,0.16413015701366698,0.16413015701366698,False
2020-12-09,0.6231030166067313,0.6231030166067313,False
2020-12-10,0.5712667623854749,0.5712667623854749,False
2020-12-14,0.2797137629083468,0.2797137629083468,False
2020-12-15,0.28001456393244767,0.28001456393244767,False
2020-12-16,0.47645981322659303,0.47645981322659303,False
2020-12-17,0.5840078497940452,0.5840078497940452,False
2020-12-21,0.644925161698916,0.644925161698916,False
2020-12-22,0.8005127570856205,0.8005127570856205,False
2020-12-23,0.3005642220166064,0.3005642220166064,False
2020-12-28,0.11769957395279111,0.11769957395279111,False
2020-12-29,0.2706734994743918,0.2706734994743918,False
2020-12-30,0.1205616458938499,0.1205616458938499,False
2021-01-04,0.7724193200372842,0.7724193200372842,False
2021-01-05,1.2596229617407417,1.2596229617407417,False
2021-01-06,0.8989712548767779,0.8989712548767779,False
2021-01-07,0.6820765207395592,0.6820765207395592,False
2021-01-11,1.1343982161546822,1.1343982161546822,False
2021-01-12,0.6964045895052338,0.6964045895052338,False
2021-01-13,0.392009367128188,0.392009367128188,False
2021-01-14,0.3204687420084507,0.3204687420084507,False
2021-01-19,0.261580531494948,0.261580531494948,False
2021-01-20,0.34042890245511503,0.34042890245511503,False
2021-01-21,0.6150158841746993,0.6150158841746993,False
2021-01-25,0.38932763484285154,0.38932763484285154,False
2021-01-26,0.18732946152296148,0.18732946152296148,False
2021-01-27,0.9888990792143033,0.9888990792143033,False
2021-01-28,0.6280723733035314,0.6280723733035314,False
2021-02-01,1.5764218712410827,1.5764218712410827,True
2021-02-02,1.673521673318582,1.673521673318582,True
