Date,value,value_smooth,event
2020-10-15,0.22714757839757374,,False
2020-10-19,0.21653479733799716,0.23305557084867698,False
2020-10-20,0.25548433681046,0.27194669719329073,False
2020-10-21,0.34382095743141505,0.7020221852615419,False
2020-10-22,1.5067612615427504,0.9534406920757107,False
2020-10-26,1.0097398572529668,0.928574448380101,False
2020-10-27,0.26922222634458565,1.0237770605002534,False
2020-10-28,1.7923690979032074,1.1478373399034763,True
2020-10-29,1.3819206954626364,1.1405717915787112,False
2020-11-02,0.2474255813702902,0.645981233915664,False
2020-11-03,0.3085974249140655,0.7063621659002483,False
2020-11-04,1.5630634914163894,0.9960568067857305,False
2020-11-05,1.1165095040267365,1.8512124072467,True
2020-11-09,2.8740642262969747,2.2836075605383357,True
2020-11-10,2.860248951291296,2.6328981117642183,True
2020-11-11,2.1643811577043848,1.8996043363772444,True
2020-11-12,0.6741829001360523,0.9990454203929094,False
2020-11-16,0.15857220333829114,0.37900310024140743,False
2020-11-17,0.30425419724987895,0.2488522046255106,False
2020-11-18,0.2837302132883618,0.38028583743806205,False
2020-11-19,0.5528731017759455,0.39681306715873815,False
2020-11-23,0.3538358864119071,0.4931685319190329,False
2020-11-24,0.5727966075692463,0.40796102262959355,False
2020-11-25,0.297250573907627,0.5834098613955526,False
2020-11-30,0.8801824027097843,0.7415118179930952,False
2020-12-01,1.0471024773618745,0.7770480451183096,False
2020-12-02,0.40385925528326977,0.6344597466117097,False
2020-12-03,0.4524175071899846,0.400573375238156,False
2020-12-07,0.3454433632412136,0.32066367581495503,False
2020-12-08,0.16413015701366698,0.37755884562053726,False
2020-12-09,0.6231030166067313,0.4528333120019577,False
2020-12-10,0.5712667623854749,0.49136118063351764,False
2020-12-14,0.2797137629083468,0.37699836307542317,False
2020-12-15,0.28001456393244767,0.3453960466891292,False
2020-12-16,0.47645981322659303,0.44682740898436196,False
2020-12-17,0.5840078497940452,0.5684642749065181,False
2020-12-21,0.644925161698916,0.6764819228595272,False
2020-12-22,0.8005127570856205,0.582000713600381,False
2020-12-23,0.3005642220166064,0.40625885101833936,False
2020-12-28,0.11769957395279111,0.22964576514792978,False
2020-12-29,0.2706734994743918,0.16964490644034427,False
2020-12-30,0.1205616458938499,0.387884821801842,False
2021-01-04,0.7724193200372842,0.7175346425572919,False
2021-01-05,1.2596229617407417,0.9770045122182679,False
2021-01-06,0.8989712548767779,0.9468902457856929,False
2021-01-07,0.6820765207395592,0.905148663923673,False
2021-01-11,1.1343982161546822,0.8376264421331584,False
2021-01-12,0.6964045895052338,0.7409373909293681,False
2021-01-13,0.392009367128188,0.4696275662139575,False
2021-01-14,0.3204687420084507,0.32468621354386223,False
2021-01-19,0.261580531494948,0.30749272531950456,False
2021-01-20,0.34042890245511503,0.40567510604158746,False
2021-01-21,0.6150158841746993,0.448257473824222,False
2021-01-25,0.38932763484285154,0.39722432684683745,False
2021-01-26,0.18732946152296148,0.5218520585267055,False
2021-01-27,0.9888990792143033,0.6014336380135987,False
2021-01-28,0.6280723733035314,1.0644644412529725,False
2021-02-01,1.5764218712410827,1.2926719726210656,True
2021-02-02,1.673521673318582,1.2324778938375118,True
2021-02-03,0.4474901369528709,0.9380655481043103,False
2021-02-04,0.6931848340414781,0.4760847868997611,False
2021-02-08,0.28757938970493424,0.4977064564439792,False
2021-02-09,0.5123551455855251,0.3228926793277804,False
2021-02-10,0.16874350269288177,0.32535065330555407,False
2021-02-11,0.2949533116382553,0.2862681423667441,False
2021-02-16,0.3951076127690951,0.3896356321123761,False
2021-02-17,0.47884597192977796,0.3888110372698775,False
2021-02-18,0.2924795271107595,0.44072489490953487,False
2021-02-22,0.5508491856880673,0.5475406901639933,False
2021-02-23,0.7992933576931535,0.6888581376637664,False
2021-02-24,0.7164318696100782,0.8669557368927503,False
2021-02-25,1.085141983375019,0.7716638726207345,False
2021-03-01,0.5134177648771063,0.9119781940570512,False
2021-03-02,1.137374833919028,0.8656889385925538,False
2021-03-03,0.9462742169815275,0.9765123400636132,False
2021-03-04,0.845887969290284,0.8625751133336322,False
2021-03-08,0.7955631537290855,1.0094555819375717,False
2021-03-09,1.3869156227933452,0.8203771839374525,False
2021-03-10,0.27865277528992705,1.0152565577224621,False
2021-03-11,1.380201275084114,0.7108282785985122,False
2021-03-15,0.47363078542149567,0.7643043339925596,False
2021-03-16,0.43908094147206944,0.4422285488019,False
2021-03-17,0.4139739195121352,0.4571908491414649,False
2021-03-18,0.5185176864401901,0.5227005824239556,False
2021-03-22,0.6356101413195417,0.7469556863558561,False
2021-03-23,1.0867392313078363,0.8306812378793133,False
2021-03-24,0.7696943410105619,0.7225288135760795,False
2021-03-25,0.31115286840984047,0.48666123928369487,False
2021-03-29,0.3791365084306824,0.45785863578897296,False
2021-03-30,0.6832865305263963,0.5840147304333905,False
2021-03-31,0.6896211523430931,0.5683660543640631,False
2021-04-05,0.33219048022270004,0.40697849161126975,False
2021-04-06,0.1991238422680163,0.2581893877197796,False
2021-04-07,0.24325384066862268,0.31654457369630323,False
2021-04-08,0.5072560381522708,0.38481322682228786,False
2021-04-12,0.4039298016459701,0.43559856675056646,False
2021-04-13,0.39560986045345864,0.4731001357328602,False
2021-04-14,0.619760745099152,0.6071617742097533,False
2021-04-15,0.8061147170766491,0.5845085778252533,False
2021-04-19,0.3276502712999591,0.4491547256171267,False
2021-04-20,0.21369918847477215,0.43652767697223166,False
2021-04-21,0.7682335711419638,0.5412173357326877,False
2021-04-22,0.6417192475813274,0.6500619496305142,False
2021-04-26,0.5402330301682517,0.4756684290549549,False
2021-04-27,0.24505300941528563,0.34671959276841086,False
2021-04-28,0.2548727387216954,0.24101773487558428,False
2021-04-29,0.22312745648977186,0.45764583187675506,False
2021-05-03,0.8949373004187979,0.49386062363898636,False
2021-05-04,0.3635171140083893,0.5457736056485432,False
2021-05-05,0.3788664025184422,0.4717411662159819,False
2021-05-06,0.6728399821211144,0.4625134263743395,False
2021-05-10,0.3358338944834619,0.4898329957079694,False
2021-05-11,0.460825110519332,0.4940893078833968,False
2021-05-12,0.6856089186473966,0.5945739517394588,False
2021-05-13,0.6372878260516482,0.6027565671571405,False
2021-05-17,0.485372956772377,0.5185637121369214,False
2021-05-18,0.4330303535867392,0.5178193293602464,False
2021-05-19,0.6350546777216233,0.4335260899881926,False
2021-05-20,0.23249323865621566,0.4569593275796969,False
2021-05-24,0.503330066361252,0.36260615706675847,False
2021-05-25,0.35199516618280813,0.37460027884279934,False
2021-05-26,0.26847560398433823,0.3014918224896666,False
2021-05-27,0.2840046973018539,0.2499177320243996,False
2021-06-01,0.19727289478700702,0.2360526433013037,False
2021-06-02,0.22688033781505057,0.5022899708505254,False
2021-06-03,1.082716679949519,0.6391473317748556,False
2021-06-07,0.6078449775599977,0.6537096041268109,False
2021-06-08,0.27056715487091665,0.3658701613239746,False
2021-06-09,0.21919835154100997,0.2798686170252047,False
2021-06-10,0.3498403446636879,0.3070481590097664,False
2021-06-14,0.3521057808246018,0.3675117619121598,False
2021-06-15,0.4005891602481901,0.47162847878008174,False
2021-06-16,0.6621904952674538,1.0052068877045892,False
2021-06-17,1.9528410075981244,1.1240594687643657,False
2021-06-21,0.7571469034275194,1.0049655642897346,False
2021-06-22,0.3049087818435608,0.4036129584429384,False
2021-06-23,0.14878319005773538,0.2142940015741813,False
2021-06-24,0.18919003282124813,0.23899599169028254,False
2021-06-28,0.3790147521918646,0.24569530064617304,False
2021-06-29,0.16888111692540686,0.2895134461943687,False
2021-06-30,0.32064446946583497,0.2700000890201051,False
2021-07-01,0.3204746806690738,0.4650323550871967,False
2021-07-06,0.7539779151266818,0.47156188516969827,False
2021-07-07,0.3402330597133397,0.4978947920132908,False
2021-07-08,0.39947340119985136,0.3098844874572743,False
2021-07-12,0.18994700145863233,0.31570042307350105,False
2021-07-13,0.35768086656202,0.29804234188314405,False
2021-07-14,0.3464991576287805,0.3108871366529316,False
2021-07-15,0.22848138576799504,0.5062972683810497,False
2021-07-19,0.9439112617463743,0.5853781044890266,False
2021-07-20,0.5837416659527113,0.599177313820949,False
2021-07-21,0.2698790137637622,0.40248480745470294,False
2021-07-22,0.3538337426476359,0.3383744348634785,False
2021-07-26,0.39141054817903803,0.39274034996254964,False
2021-07-27,0.4329767590609755,0.35750680708000376,False
2021-07-28,0.2481331139999982,0.4216042400797239,False
2021-07-29,0.5837028471781984,0.37796885194656804,False
2021-08-02,0.302070594661508,0.37316449943641516,False
2021-08-03,0.2337200564695397,0.36697833970990773,False
2021-08-04,0.565144367998676,0.32294085985004944,False
2021-08-05,0.16995815508193313,0.4378130186447722,False
2021-08-09,0.5783365328537081,0.5049956062629731,False
2021-08-10,0.7666921308532784,0.5325904772475502,False
2021-08-11,0.2527427680356646,0.40391344279918134,False
2021-08-12,0.1923054295086017,0.31487204009203146,False
2021-08-16,0.4995679227318286,0.47323846133178665,False
2021-08-17,0.72784203175493,0.6048155265026585,False
2021-08-18,0.5870366250212172,0.5661876852636453,False
2021-08-19,0.38368439901478907,0.6095970881063039,False
2021-08-23,0.8580702402829057,0.6135043364820477,False
2021-08-24,0.598758370148449,0.6049110018796895,False
2021-08-25,0.35790439520771405,0.39142108187853114,False
2021-08-26,0.21760048027943069,0.3479510737157505,False
2021-08-30,0.46834834566010725,0.28581681675928,False
2021-08-31,0.17150162433830235,0.3528708305140149,False
2021-09-01,0.4187625215436355,0.38056555668598463,False
2021-09-02,0.5514325241760163,0.5576983501128763,False
2021-09-07,0.7029000046189774,0.5798322212079159,False
2021-09-08,0.48516413482875415,0.6042843107599088,False
2021-09-09,0.6247887928319954,0.5328923162265388,False
2021-09-13,0.4887240210188671,0.48701053708034947,False
2021-09-14,0.3475187973901863,0.4684662551379364,False
2021-09-15,0.5691559470047562,0.6334473705233423,False
2021-09-16,0.9836673671750849,0.8042508952377608,False
2021-09-20,0.8599293715334416,0.7210873293127249,False
2021-09-21,0.31966524922964856,0.6703298594386915,False
2021-09-22,0.8313949575529849,0.6341617067035547,False
2021-09-23,0.7514249133280307,0.8017928366404398,False
2021-09-27,0.8225586390403044,0.8204716378238798,False
2021-09-28,0.8874313611033048,0.7916590164655132,False
2021-09-29,0.6649870492529308,0.779887485300376,False
2021-09-30,0.7872440455448931,0.7992151368774304,False
2021-10-04,0.9454143158344678,0.7815589812328588,False
2021-10-05,0.6120185823192159,0.6783223719327575,False
2021-10-06,0.47753421764458887,0.47014723238403144,False
2021-10-07,0.32088889718829006,0.5101976699131269,False
2021-10-11,0.7321698949065022,0.5449857821641313,False
2021-10-12,0.5818985543976022,0.6938410525688207,False
2021-10-13,0.7674547084023581,0.7814410988887576,False
2021-10-14,0.994970033866313,0.7417776268246151,False
2021-10-18,0.462908138205175,0.7766081073008847,False
2021-10-19,0.871946149831167,0.6553423863985742,False
2021-10-20,0.6311728711593814,0.7789159041861661,False
2021-10-21,0.8336286915679504,0.5917293481542211,False
2021-10-25,0.31038648173533223,0.4892742142886061,False
2021-10-26,0.3238074695625364,0.3325213639870502,False
2021-10-27,0.3633701406632825,0.41524190484509216,False
2021-10-28,0.5585481043094582,0.4300764973211552,False
2021-11-01,0.36831124699072554,0.464911051551579,False
2021-11-02,0.467873803354554,0.5243676605915722,False
2021-11-03,0.7369179314294377,0.6320610176110052,False
2021-11-04,0.6913913180490243,0.6463730253946584,False
2021-11-08,0.5108098267055137,0.49742884495035883,False
2021-11-09,0.2900853900965392,0.7002419513845851,False
2021-11-10,1.2998306373517032,0.9795936540395287,False
2021-11-11,1.3488649346703445,0.973015901172109,False
2021-11-15,0.2703521314942802,0.6702668283243244,False
2021-11-16,0.3915834188083488,0.3753133469029471,False
2021-11-17,0.46400449040621305,0.3781608592915953,False
2021-11-18,0.27889466866022483,0.5091030510517632,False
2021-11-22,0.7844099940888525,0.7800621900304096,False
2021-11-23,1.2768819073421518,0.9559193829753445,False
2021-11-24,0.8064662474950298,1.0870812280530961,False
2021-11-29,1.1778955293221072,0.9796307992015145,False
2021-11-30,0.9545306207874071,0.9266527697259082,False
2021-12-01,0.6475321590682105,0.623018973620162,False
2021-12-02,0.2669941410048691,0.5005368794644494,False
2021-12-06,0.5870843383202692,0.5292353346116131,False
2021-12-07,0.7336275245097017,0.6858515831702378,False
2021-12-08,0.736842886680743,0.684507772867649,False
2021-12-09,0.5830529074125028,0.5981225303497835,False
2021-12-13,0.4744717969561053,0.476795886714997,False
2021-12-14,0.3728629557763837,0.4904947101371154,False
2021-12-15,0.624149377678858,0.5619192654943045,False
2021-12-16,0.6887454630276728,0.5239580388653169,False
2021-12-20,0.2589792758894206,0.4571069641061607,False
2021-12-21,0.42359615340138934,0.4519724036267057,False
2021-12-22,0.6733417815893079,0.5732023195572818,False
2021-12-27,0.6226690236811494,0.5046596076837288,False
2021-12-28,0.21796801778072972,0.38956669182522674,False
2021-12-29,0.32806303401380177,0.22034108007478492,False
2021-12-30,0.114992188429824,0.42565804449030004,False
2022-01-03,0.8339189110272752,0.5851734252430226,False
2022-01-04,0.8066091762719693,0.9438732054854281,False
2022-01-05,1.1910915291570405,1.0799869774810769,False
2022-01-06,1.2422602270142216,1.0590172113416212,False
2022-01-10,0.7436998778536025,0.8442212605957241,False
2022-01-11,0.5467036769193488,0.6235438534090779,False
2022-01-12,0.5802280054542833,0.5420598188797529,False
2022-01-13,0.4992477742656274,0.5734670484329842,False
