Date,value,value_smooth,event
2020-10-15,0.22714757839757374,,False
2020-10-19,0.21653479733799716,,False
2020-10-20,0.25548433681046,0.5099497863040392,False
2020-10-21,0.34382095743141505,0.6664682420751179,False
2020-10-22,1.5067612615427504,0.6770057278764355,False
2020-10-26,1.0097398572529668,0.9843826800949851,False
2020-10-27,0.26922222634458565,1.1920026277012292,True
2020-10-28,1.7923690979032074,0.9401354916667373,False
2020-10-29,1.3819206954626364,0.799907005198957,False
2020-11-02,0.2474255813702902,1.0586752582133179,True
2020-11-03,0.3085974249140655,0.9235033394380237,False
2020-11-04,1.5630634914163894,1.2219320456048912,True
2020-11-05,1.1165095040267365,1.7444967195890926,True
2020-11-09,2.8740642262969747,2.115653466147156,True
2020-11-10,2.860248951291296,1.9378773478910887,True
2020-11-11,2.1643811577043848,1.7462898877533999,True
2020-11-12,0.6741829001360523,1.2323278819439807,True
2020-11-16,0.15857220333829114,0.7170241343433938,False
2020-11-17,0.30425419724987895,0.39472252315770595,False
2020-11-18,0.2837302132883618,0.33065312041287687,False
2020-11-19,0.5528731017759455,0.41349800125906794,False
2020-11-23,0.3538358864119071,0.41209727659061757,False
2020-11-24,0.5727966075692463,0.5313877144749021,False
2020-11-25,0.297250573907627,0.6302335895920879,False
2020-11-30,0.8801824027097843,0.6402382633663604,False
2020-12-01,1.0471024773618745,0.6161624432905081,False
2020-12-02,0.40385925528326977,0.6258010011572253,False
2020-12-03,0.4524175071899846,0.4825905520180019,False
2020-12-07,0.3454433632412136,0.39779065986697326,False
2020-12-08,0.16413015701366698,0.43127216128741425,False
2020-12-09,0.6231030166067313,0.3967314124310867,False
2020-12-10,0.5712667623854749,0.3836456525693336,False
2020-12-14,0.2797137629083468,0.4461115838119188,False
2020-12-15,0.28001456393244767,0.4382925504493816,False
2020-12-16,0.47645981322659303,0.4530242303120698,False
2020-12-17,0.5840078497940452,0.5571840291475245,False
2020-12-21,0.644925161698916,0.5612939607643562,False
2020-12-22,0.8005127570856205,0.4895419129095958,False
2020-12-23,0.3005642220166064,0.42687504284566513,False
