Date,DC_to_CP,CP_to_DC,PairSpillover,Asymmetry,Spread_DC_minus_CP
2023-05-17,0.15127569672725577,0.10465567493464042,0.25593137166189617,0.046620021792615346,0.046620021792615346
2023-05-18,0.09285407786087005,0.10573320670196387,0.19858728456283392,-0.012879128841093823,-0.012879128841093823
2023-05-22,0.09490037520907835,0.10824609312044814,0.2031464683295265,-0.013345717911369792,-0.013345717911369792
2023-05-23,0.08461010244264983,0.11527619226614332,0.19988629470879316,-0.03066608982349349,-0.03066608982349349
2023-05-24,0.11313526352915777,0.08459117389673718,0.19772643742589496,0.028544089632420597,0.028544089632420597
2023-05-25,0.07394137739368364,0.1027515009542343,0.17669287834791794,-0.028810123560550654,-0.028810123560550654
2023-05-30,0.06821604294423411,0.10698670916378579,0.1752027521080199,-0.03877066621955168,-0.03877066621955168
2023-05-31,0.09948118283395417,0.10347430337232208,0.20295548620627624,-0.003993120538367909,-0.003993120538367909
2023-06-01,0.16267505693504353,0.11371975625849343,0.276394813193537,0.0489553006765501,0.0489553006765501
2023-06-05,0.16278561267543423,0.10783047734376996,0.27061609001920417,0.05495513533166427,0.05495513533166427
2023-06-06,0.16546184826977575,0.1069306479909416,0.2723924962607174,0.058531200278834156,0.058531200278834156
2023-06-07,0.16229202081560867,0.10554041565672408,0.26783243647233274,0.0567516051588846,0.0567516051588846
2023-06-08,0.1878271268618486,0.10329195747842025,0.29111908434026884,0.08453516938342835,0.08453516938342835
2023-06-12,0.11306475449953601,0.07641060859742188,0.1894753630969579,0.03665414590211413,0.03665414590211413
2023-06-13,0.1723817534124797,0.09841774734634058,0.27079950075882026,0.0739640060661391,0.0739640060661391
2023-06-14,0.09857735572302798,0.12546645470183893,0.2240438104248669,-0.02688909897881095,-0.02688909897881095
2023-06-15,0.09984676201069626,0.13855055364696742,0.23839731565766367,-0.03870379163627116,-0.03870379163627116
2023-06-20,0.08840851470615822,0.1446389808648852,0.23304749557104343,-0.05623046615872697,-0.05623046615872697
2023-06-21,0.08603188356163301,0.13318609075574836,0.21921797431738138,-0.04715420719411535,-0.04715420719411535
2023-06-22,0.08662871939391603,0.12328719219908146,0.2099159115929975,-0.03665847280516543,-0.03665847280516543
2023-06-26,0.06867632200601716,0.12681847317960204,0.19549479518561919,-0.058142151173584886,-0.058142151173584886
2023-06-27,0.06044587543574634,0.1294189636209324,0.18986483905667872,-0.06897308818518605,-0.06897308818518605
2023-06-28,0.07817818123742044,0.0900036136924441,0.16818179492986454,-0.011825432455023654,-0.011825432455023654
2023-06-29,0.0815464919183672,0.07748399370528128,0.15903048562364847,0.004062498213085922,0.004062498213085922
2023-07-03,0.07448692855157883,0.08596844504559722,0.16045537359717604,-0.011481516494018393,-0.011481516494018393
2023-07-05,0.052919204858504265,0.07292894014497989,0.12584814500348415,-0.02000973528647562,-0.02000973528647562
2023-07-06,0.08521854840515217,0.09017487710241545,0.17539342550756762,-0.004956328697263285,-0.004956328697263285
2023-07-10,0.07796358138675408,0.08471982783154428,0.16268340921829835,-0.006756246444790198,-0.006756246444790198
2023-07-11,0.0627004183831023,0.0796498687802118,0.1423502871633141,-0.016949450397109503,-0.016949450397109503
2023-07-12,0.0597365414201857,0.16477787153784607,0.22451441295803176,-0.10504133011766037,-0.10504133011766037
2023-07-13,0.04860730904550064,0.18038007392825947,0.22898738297376012,-0.13177276488275882,-0.13177276488275882
2023-07-17,0.12280576954200702,0.1059267742612733,0.2287325438032803,0.016878995280733722,0.016878995280733722
2023-07-18,0.11178547266857251,0.10944613464178209,0.2212316073103546,0.0023393380267904273,0.0023393380267904273
2023-07-19,0.10762130688206303,0.10724251562213118,0.21486382250419422,0.00037879125993185714,0.00037879125993185714
2023-07-20,0.06126294967868571,0.11428465443804159,0.1755476041167273,-0.05302170475935588,-0.05302170475935588
2023-07-24,0.10013191670464713,0.09955045587356275,0.19968237257820987,0.0005814608310843877,0.0005814608310843877
2023-07-25,0.1143845193421913,0.11447001172391033,0.22885453106610162,-8.549238171903784e-05,-8.549238171903784e-05
2023-07-26,0.08592977096716335,0.11507338017577641,0.20100315114293976,-0.029143609208613058,-0.029143609208613058
2023-07-27,0.09862675025285449,0.08971045572445353,0.18833720597730802,0.008916294528400953,0.008916294528400953
2023-07-31,0.10212790407958137,0.0737494111362948,0.17587731521587618,0.02837849294328658,0.02837849294328658
2023-08-01,0.11449558915245395,0.058475038997524306,0.17297062814997827,0.05602055015492964,0.05602055015492964
2023-08-02,0.11894737658289949,0.10995535008115687,0.22890272666405637,0.00899202650174262,0.00899202650174262
2023-08-03,0.12983982032555538,0.09702566940122197,0.22686548972677734,0.032814150924333416,0.032814150924333416
2023-08-07,0.10303397198673787,0.09564364515513256,0.19867761714187043,0.007390326831605315,0.007390326831605315
2023-08-08,0.13607903616088005,0.11774367859770507,0.2538227147585851,0.018335357563174975,0.018335357563174975
2023-08-09,0.12600151676265237,0.11569131424997264,0.241692831012625,0.010310202512679723,0.010310202512679723
2023-08-10,0.12417435494249425,0.11503014986201797,0.23920450480451222,0.009144205080476281,0.009144205080476281
2023-08-14,0.1232706401572276,0.11996720642450105,0.24323784658172865,0.0033034337327265545,0.0033034337327265545
2023-08-15,0.1141663248280944,0.12921255286053898,0.24337887768863337,-0.015046228032444584,-0.015046228032444584
2023-08-16,0.14442818096022994,0.11765751367665744,0.26208569463688736,0.026770667283572497,0.026770667283572497
2023-08-17,0.1383026887398499,0.12703093569514823,0.26533362443499814,0.011271753044701682,0.011271753044701682
2023-08-21,0.15780325104072104,0.1289683857482834,0.2867716367890044,0.028834865292437645,0.028834865292437645
2023-08-22,0.1575730007723797,0.11191952724922938,0.26949252802160906,0.04565347352315033,0.04565347352315033
2023-08-23,0.16669060602498606,0.10438262713962539,0.27107323316461146,0.062307978885360674,0.062307978885360674
2023-08-24,0.16815539167332172,0.12965144359323755,0.29780683526655927,0.03850394808008417,0.03850394808008417
2023-08-28,0.11793823721909936,0.12592921441569754,0.2438674516347969,-0.007990977196598179,-0.007990977196598179
2023-08-29,0.1036134623657349,0.12243125884309003,0.22604472120882493,-0.018817796477355125,-0.018817796477355125
2023-08-30,0.12864007101926841,0.12151209540931954,0.25015216642858795,0.007127975609948878,0.007127975609948878
2023-08-31,0.12716625291233513,0.12168314835409809,0.24884940126643323,0.0054831045582370425,0.0054831045582370425
2023-09-05,0.13816168205831356,0.11955033286440617,0.2577120149227197,0.01861134919390739,0.01861134919390739
2023-09-06,0.13427214519704203,0.1207555980141995,0.25502774321124155,0.013516547182842537,0.013516547182842537
2023-09-07,0.11089805106978609,0.11572530795462364,0.22662335902440972,-0.0048272568848375524,-0.0048272568848375524
2023-09-11,0.09986882564372307,0.10049860623497764,0.2003674318787007,-0.0006297805912545695,-0.0006297805912545695
2023-09-12,0.09668492205757344,0.1022001233621168,0.19888504541969024,-0.00551520130454336,-0.00551520130454336
2023-09-13,0.09731043617799474,0.10170546408004275,0.1990159002580375,-0.0043950279020480015,-0.0043950279020480015
2023-09-14,0.09682596267445266,0.10074944778364428,0.19757541045809696,-0.003923485109191618,-0.003923485109191618
2023-09-18,0.09319000929936151,0.10192765554160965,0.19511766484097115,-0.00873764624224814,-0.00873764624224814
2023-09-19,0.12411367138762236,0.1280614586289444,0.2521751300165668,-0.003947787241322054,-0.003947787241322054
2023-09-20,0.1034220817326741,0.11966823950167983,0.22309032123435393,-0.01624615776900573,-0.01624615776900573
2023-09-21,0.05906565490646402,0.1204859924964381,0.1795516474029021,-0.06142033758997408,-0.06142033758997408
2023-09-25,0.1501310754134608,0.10152391647329284,0.25165499188675367,0.048607158940167955,0.048607158940167955
2023-09-26,0.12092166463931504,0.09719429700740605,0.2181159616467211,0.023727367631908997,0.023727367631908997
2023-09-27,0.10393836921451638,0.09168067137122135,0.19561904058573773,0.012257697843295029,0.012257697843295029
2023-09-28,0.0843156151070926,0.08152407790841715,0.16583969301550974,0.002791537198675448,0.002791537198675448
2023-10-02,0.27236834457025216,0.15235382412381507,0.4247221686940672,0.1200145204464371,0.1200145204464371
2023-10-03,0.15410182889171323,0.19368702810807192,0.3477888569997851,-0.039585199216358696,-0.039585199216358696
2023-10-04,0.11298210096068602,0.23378813130407336,0.3467702322647594,-0.12080603034338734,-0.12080603034338734
2023-10-05,0.09433614230179928,0.18286925184614183,0.2772053941479411,-0.08853310954434256,-0.08853310954434256
2023-10-09,0.11910548398679133,0.16456979491012094,0.28367527889691224,-0.045464310923329615,-0.045464310923329615
2023-10-10,0.12064634466648626,0.15255085752406078,0.27319720219054705,-0.03190451285757452,-0.03190451285757452
2023-10-11,0.08474160236587365,0.1073012630438706,0.19204286540974425,-0.022559660677996946,-0.022559660677996946
2023-10-12,0.0795141352235812,0.15963069579531383,0.23914483101889503,-0.08011656057173264,-0.08011656057173264
2023-10-16,0.04603456865336196,0.07426929067193,0.12030385932529196,-0.02823472201856804,-0.02823472201856804
2023-10-17,0.12377395518055775,0.1542317230086487,0.27800567818920646,-0.030457767828090954,-0.030457767828090954
2023-10-18,0.08066659612293872,0.13443636213086946,0.21510295825380818,-0.053769766007930736,-0.053769766007930736
2023-10-19,0.07117411740979047,0.13148157377912936,0.20265569118891985,-0.06030745636933889,-0.06030745636933889
2023-10-23,0.12043337946714076,0.17672576595984327,0.297159145426984,-0.056292386492702504,-0.056292386492702504
2023-10-24,0.1175996977532147,0.18602746883403132,0.30362716658724603,-0.06842777108081662,-0.06842777108081662
2023-10-25,0.16156590502903023,0.20801535564319673,0.36958126067222696,-0.0464494506141665,-0.0464494506141665
2023-10-26,0.2015933997511785,0.25919539598078356,0.4607887957319621,-0.057601996229605074,-0.057601996229605074
2023-10-30,0.27827396604336363,0.16465823379811906,0.4429321998414827,0.11361573224524457,0.11361573224524457
2023-10-31,0.1366341307282883,0.13380434660235777,0.2704384773306461,0.0028297841259305456,0.0028297841259305456
2023-11-01,0.14955330388214802,0.13416304043363209,0.2837163443157801,0.015390263448515934,0.015390263448515934
2023-11-02,0.12104601196034913,0.1637206504356847,0.2847666623960338,-0.04267463847533558,-0.04267463847533558
