Date,Close
2020-10-12,"1,924.30"
2020-10-13,"1,890.20"
2020-10-14,"1,903.10"
2020-10-15,"1,904.90"
2020-10-16,"1,902.40"
2020-10-19,"1,907.70"
2020-10-20,"1,911.60"
2020-10-21,"1,925.70"
2020-10-22,"1,901.60"
2020-10-23,"1,902.30"
2020-10-26,"1,903.10"
2020-10-27,"1,909.20"
2020-10-28,"1,876.50"
2020-10-29,"1,868.00"
2020-10-30,"1,879.90"
2020-11-02,"1,892.50"
2020-11-03,"1,910.40"
2020-11-04,"1,896.20"
2020-11-05,"1,946.80"
2020-11-06,"1,951.70"
2020-11-09,"1,854.40"
2020-11-10,"1,876.40"
2020-11-11,"1,861.60"
2020-11-12,"1,873.30"
2020-11-13,"1,886.20"
2020-11-16,"1,887.80"
2020-11-17,"1,885.10"
2020-11-18,"1,873.90"
2020-11-19,"1,861.50"
2020-11-20,"1,872.40"
2020-11-23,"1,837.80"
2020-11-24,"1,804.60"
2020-11-25,"1,805.50"
2020-11-26,"1,788.10"
2020-11-27,"1,784.80"
2020-11-30,"1,778.00"
2020-12-01,"1,816.60"
2020-12-02,"1,827.60"
2020-12-03,"1,838.40"
2020-12-04,"1,837.50"
2020-12-07,"1,863.30"
2020-12-08,"1,872.30"
2020-12-09,"1,836.10"
2020-12-10,"1,835.20"
2020-12-11,"1,841.40"
2020-12-14,"1,829.80"
2020-12-15,"1,853.20"
2020-12-16,"1,857.00"
2020-12-17,"1,887.90"
2020-12-18,"1,886.50"
2020-12-21,"1,880.30"
2020-12-22,"1,867.70"
2020-12-23,"1,875.60"
2020-12-24,"1,880.70"
2020-12-28,"1,877.90"
2020-12-29,"1,880.50"
2020-12-30,"1,893.40"
2020-12-31,"1,895.10"
2021-01-04,"1,946.60"
2021-01-05,"1,954.40"
2021-01-06,"1,908.60"
2021-01-07,"1,913.60"
2021-01-08,"1,835.40"
2021-01-11,"1,850.80"
2021-01-12,"1,844.20"
2021-01-13,"1,854.90"
2021-01-14,"1,851.40"
2021-01-15,"1,829.90"
2021-01-18,"1,840.20"
2021-01-19,"1,840.20"
2021-01-20,"1,866.50"
2021-01-21,"1,865.90"
2021-01-22,"1,856.20"
2021-01-25,"1,855.20"
2021-01-26,"1,850.90"
2021-01-27,"1,844.90"
2021-01-28,"1,839.40"
2021-01-29,"1,849.00"
2021-02-01,"1,862.20"
2021-02-02,"1,832.40"
2021-02-03,"1,833.80"
2021-02-04,"1,790.30"
2021-02-05,"1,811.90"
2021-02-08,"1,833.00"
2021-02-09,"1,836.20"
2021-02-10,"1,841.60"
2021-02-11,"1,825.60"
2021-02-12,"1,822.00"
2021-02-15,"1,799.00"
2021-02-16,"1,797.90"
2021-02-17,"1,771.80"
2021-02-18,"1,774.00"
2021-02-19,"1,776.30"
2021-02-22,"1,807.20"
2021-02-23,"1,804.80"
2021-02-24,"1,796.60"
2021-02-25,"1,775.40"
2021-02-26,"1,728.80"
2021-03-01,"1,723.00"
2021-03-02,"1,733.60"
2021-03-03,"1,715.80"
2021-03-04,"1,700.70"
2021-03-05,"1,698.50"
2021-03-08,"1,678.00"
2021-03-09,"1,716.90"
2021-03-10,"1,721.80"
2021-03-11,"1,722.60"
2021-03-12,"1,719.80"
2021-03-15,"1,729.20"
2021-03-16,"1,730.90"
2021-03-17,"1,727.10"
2021-03-18,"1,732.50"
2021-03-19,"1,741.70"
2021-03-22,"1,738.10"
2021-03-23,"1,725.10"
2021-03-24,"1,733.20"
2021-03-25,"1,725.10"
2021-03-26,"1,732.30"
2021-03-29,"1,712.20"
2021-03-30,"1,685.10"
2021-03-31,"1,714.40"
2021-04-01,"1,727.30"
2021-04-05,"1,727.70"
2021-04-06,"1,742.00"
2021-04-07,"1,740.50"
2021-04-08,"1,757.10"
2021-04-09,"1,743.80"
2021-04-12,"1,731.60"
2021-04-13,"1,746.50"
2021-04-14,"1,735.30"
2021-04-15,"1,765.80"
2021-04-16,"1,779.30"
2021-04-19,"1,769.70"
2021-04-20,"1,777.60"
2021-04-21,"1,792.70"
2021-04-22,"1,781.50"
2021-04-23,"1,777.30"
2021-04-26,"1,779.40"
2021-04-27,"1,778.20"
2021-04-28,"1,773.50"
2021-04-29,"1,768.30"
2021-04-30,"1,767.70"
2021-05-03,"1,791.80"
2021-05-04,"1,776.00"
2021-05-05,"1,784.30"
2021-05-06,"1,815.70"
2021-05-07,"1,831.30"
2021-05-10,"1,837.60"
2021-05-11,"1,836.10"
2021-05-12,"1,822.80"
2021-05-13,"1,824.00"
2021-05-14,"1,838.10"
2021-05-17,"1,867.60"
2021-05-18,"1,868.00"
2021-05-19,"1,881.50"
2021-05-20,"1,881.90"
2021-05-21,"1,876.70"
2021-05-24,"1,884.50"
2021-05-25,"1,898.00"
