Date,Shock_Var,Response_Var,Selected_Lag,Model_Stable,Horizon,IRF,CI_Lower,CI_Upper,CI_Width,Significant,Direction,Boot_Valid_Repl,Boot_Failed_Repl,Boot_Quality_Flag
2021-05-26,dlog_COPPER,dlog_DXY,1,Yes,0,-0.36997980782001727,-0.46222107257518513,-0.24900848686345878,0.21321258571172635,Yes,Negative,500,0,OK
2021-05-26,dlog_COPPER,dlog_SILVER,1,Yes,0,0.3274226109652608,0.13952642710587795,0.5108151239066292,0.37128869680075127,Yes,Positive,500,0,OK
2021-05-26,dlog_GOLD,d_UST10Y,1,Yes,0,-0.12875802223858343,-0.2409998146960921,-0.002195676845674594,0.2388041378504175,Yes,Negative,500,0,OK
2021-05-26,dlog_GOLD,dlog_DXY,1,Yes,0,-0.22562375172317448,-0.2970860894305302,-0.1341750989558465,0.16291099047468371,Yes,Negative,500,0,OK
2021-05-26,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5874321027540423,0.40738101528757253,0.6823424519837867,0.2749614366962142,Yes,Positive,500,0,OK
2021-05-26,dlog_SILVER,d_UST10Y,1,Yes,0,0.1292145216507098,0.03858073289056678,0.22568111253479448,0.1871003796442277,Yes,Positive,500,0,OK
2021-05-26,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24764150629579698,-0.3864189389116873,-0.09968933749067606,0.2867296014210113,Yes,Negative,500,0,OK
2021-05-26,dlog_SOLVPN,d_VIX,1,Yes,0,-0.6065076637576277,-0.8714668707531811,-0.30623110325397906,0.565235767499202,Yes,Negative,500,0,OK
2021-05-26,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.24406013766889192,-0.3599163224014409,-0.1025222623839795,0.2573940600174614,Yes,Negative,500,0,OK
2021-05-26,dlog_SOLVPN,dlog_DXY,1,Yes,1,-0.1544813888898384,-0.27566479729981885,-0.014810883526773837,0.260853913773045,Yes,Negative,500,0,OK
2021-05-26,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.3625714376667594,0.13410199379763518,0.5867104186980473,0.4526084249004121,Yes,Positive,500,0,OK
2021-05-26,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.41814325193561164,0.15131576061620508,0.6991010620232571,0.547785301407052,Yes,Positive,500,0,OK
2021-05-27,dlog_COPPER,d_VIX,1,Yes,0,-0.26341973942020946,-0.47300586893320123,-0.04888809284764452,0.42411777608555673,Yes,Negative,500,0,OK
2021-05-27,dlog_COPPER,dlog_DXY,1,Yes,0,-0.35794357687690803,-0.4466291267256456,-0.22546219305881635,0.22116693366682924,Yes,Negative,500,0,OK
2021-05-27,dlog_COPPER,dlog_SILVER,1,Yes,0,0.319809953527653,0.13028553276095217,0.47496679165318995,0.3446812588922378,Yes,Positive,500,0,OK
2021-05-27,dlog_GOLD,dlog_DXY,1,Yes,0,-0.22541074651171084,-0.2998029099010637,-0.10672619978221301,0.19307671011885066,Yes,Negative,500,0,OK
2021-05-27,dlog_GOLD,dlog_SILVER,1,Yes,0,0.587347519851429,0.4299000280870283,0.6858281983134649,0.25592817022643655,Yes,Positive,500,0,OK
2021-05-27,dlog_SILVER,d_UST10Y,1,Yes,0,0.12565541448956347,0.024175197039742184,0.21374130578897363,0.18956610874923144,Yes,Positive,500,0,OK
2021-05-27,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24620361946870634,-0.35681815422409546,-0.12162229621637224,0.23519585800772322,Yes,Negative,500,0,OK
2021-05-27,dlog_SOLVPN,d_VIX,1,Yes,0,-0.6103643525464207,-0.8857163601802928,-0.32350087887725604,0.5622154813030367,Yes,Negative,500,0,OK
2021-05-27,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.23621184362334152,-0.35191137363752234,-0.10099711973263968,0.25091425390488264,Yes,Negative,500,0,OK
2021-05-27,dlog_SOLVPN,dlog_DXY,1,Yes,1,-0.15400728152218418,-0.290409393253343,-0.02116728840967184,0.2692421048436711,Yes,Negative,500,0,OK
2021-05-27,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.3620148665564652,0.13777159201306793,0.5796173067644357,0.44184571475136775,Yes,Positive,500,0,OK
2021-05-27,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.4143805129543411,0.1623054636009326,0.6419193693315216,0.47961390573058904,Yes,Positive,500,0,OK
2021-06-01,dlog_COPPER,d_VIX,1,Yes,0,-0.26127972828405605,-0.46310943508797703,-0.06918781549897904,0.39392161958899796,Yes,Negative,500,0,OK
2021-06-01,dlog_COPPER,dlog_DXY,1,Yes,0,-0.3401283350953679,-0.44058206386376086,-0.22372363713032406,0.2168584267334368,Yes,Negative,500,0,OK
2021-06-01,dlog_COPPER,dlog_SILVER,1,Yes,0,0.31478379882018825,0.1211855132897757,0.48664228442384233,0.3654567711340666,Yes,Positive,500,0,OK
2021-06-01,dlog_GOLD,dlog_DXY,1,Yes,0,-0.22709914796876038,-0.30373783617225203,-0.1341931714071777,0.16954466476507432,Yes,Negative,500,0,OK
2021-06-01,dlog_GOLD,dlog_SILVER,1,Yes,0,0.58909509850934,0.41746899123655,0.6924214261001295,0.27495243486357945,Yes,Positive,500,0,OK
2021-06-01,dlog_SILVER,d_UST10Y,1,Yes,0,0.1271102513719784,0.02093786063877502,0.21356772141306998,0.19262986077429495,Yes,Positive,500,0,OK
2021-06-01,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.2469996415068838,-0.38126379829633406,-0.08617432739900155,0.2950894708973325,Yes,Negative,500,0,OK
2021-06-01,dlog_SOLVPN,d_VIX,1,Yes,0,-0.6092495046407227,-0.8541240666438941,-0.346517640124824,0.5076064265190701,Yes,Negative,500,0,OK
2021-06-01,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.2365086411075966,-0.36413721565049856,-0.0953995454842429,0.26873767016625566,Yes,Negative,500,0,OK
2021-06-01,dlog_SOLVPN,dlog_DXY,1,Yes,1,-0.150844206133151,-0.27665289983309355,-0.03305902199855664,0.2435938778345369,Yes,Negative,500,0,OK
2021-06-01,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.36265444819829273,0.1226180731436301,0.5732020809463272,0.4505840078026971,Yes,Positive,500,0,OK
2021-06-01,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.4139705140711704,0.15432126381851408,0.6911622889369728,0.5368410251184588,Yes,Positive,500,0,OK
2021-06-02,dlog_COPPER,d_VIX,1,Yes,0,-0.2810386807939792,-0.4886064303893078,-0.09266870080651535,0.39593772958279244,Yes,Negative,500,0,OK
2021-06-02,dlog_COPPER,dlog_DXY,1,Yes,0,-0.3346122364531183,-0.43547374837725694,-0.22572841156977433,0.2097453368074826,Yes,Negative,500,0,OK
2021-06-02,dlog_COPPER,dlog_SILVER,1,Yes,0,0.3116108496412152,0.12825521288829395,0.516618879648849,0.38836366676055506,Yes,Positive,500,0,OK
2021-06-02,dlog_GOLD,d_UST10Y,1,Yes,0,-0.13036252266834114,-0.24001195882080667,-0.008729964314140819,0.23128199450666584,Yes,Negative,500,0,OK
2021-06-02,dlog_GOLD,dlog_DXY,1,Yes,0,-0.2248601140595293,-0.31224605870833855,-0.12477019327767513,0.1874758654306634,Yes,Negative,500,0,OK
2021-06-02,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5879637314752074,0.4171485216320553,0.6994516764837381,0.2823031548516828,Yes,Positive,500,0,OK
2021-06-02,dlog_GOLD,dlog_SILVER,1,Yes,1,-0.1747759166181914,-0.34819892191553364,-0.006647698396811124,0.3415512235187225,Yes,Negative,500,0,OK
2021-06-02,dlog_SILVER,d_UST10Y,1,Yes,0,0.12556668629997134,0.02729180362694484,0.2067339382625917,0.17944213463564687,Yes,Positive,500,0,OK
2021-06-02,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24359122251494586,-0.36947169017394055,-0.10781453915395994,0.2616571510199806,Yes,Negative,500,0,OK
2021-06-02,dlog_SOLVPN,d_VIX,1,Yes,0,-0.6180913167909213,-0.8807508071897425,-0.32821928009494067,0.5525315270948019,Yes,Negative,500,0,OK
2021-06-02,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.22939776099913062,-0.3369649199144332,-0.09900672476581956,0.23795819514861366,Yes,Negative,500,0,OK
2021-06-02,dlog_SOLVPN,dlog_DXY,1,Yes,1,-0.14832006503925682,-0.26772722554841155,-0.0006930396544216712,0.26703418589398986,Yes,Negative,500,0,OK
2021-06-02,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.35314410071736513,0.11659719213603476,0.5676223592778752,0.45102516714184043,Yes,Positive,500,0,OK
2021-06-02,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.4060043625083781,0.137926429660197,0.6407579803450135,0.5028315506848166,Yes,Positive,500,0,OK
2021-06-03,dlog_COPPER,d_VIX,1,Yes,0,-0.2613389857746607,-0.5056716900486851,-0.07298460881063802,0.43268708123804706,Yes,Negative,500,0,OK
2021-06-03,dlog_COPPER,d_VIX,1,Yes,1,0.24750318936064428,0.013708176110791854,0.4407414326637835,0.4270332565529917,Yes,Positive,500,0,OK
2021-06-03,dlog_COPPER,dlog_DXY,1,Yes,0,-0.33484917376265144,-0.4271918417529498,-0.2182913017579307,0.20890053999501906,Yes,Negative,500,0,OK
2021-06-03,dlog_COPPER,dlog_SILVER,1,Yes,0,0.30487017569600694,0.12654872799151512,0.484405558524189,0.35785683053267386,Yes,Positive,500,0,OK
2021-06-03,dlog_GOLD,dlog_DXY,1,Yes,0,-0.22510734814726646,-0.30919097109534516,-0.12136209298901297,0.1878288781063322,Yes,Negative,500,0,OK
2021-06-03,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5888288796000891,0.3978888832204636,0.6879091061478656,0.290020222927402,Yes,Positive,500,0,OK
2021-06-03,dlog_SILVER,d_UST10Y,1,Yes,0,0.12120436417044347,0.0278178759589959,0.21215039832310612,0.1843325223641102,Yes,Positive,500,0,OK
2021-06-03,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24467652187114855,-0.3794679285649088,-0.10088541975766986,0.27858250880723895,Yes,Negative,500,0,OK
2021-06-03,dlog_SOLVPN,d_VIX,1,Yes,0,-0.610468479352609,-0.9310544738715906,-0.3175359675883897,0.6135185062832009,Yes,Negative,500,0,OK
2021-06-03,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.22497658854036925,-0.3510598971839374,-0.09588670491651984,0.2551731922674175,Yes,Negative,500,0,OK
2021-06-03,dlog_SOLVPN,dlog_DXY,1,Yes,1,-0.1429767053720539,-0.2521352307107621,-0.0020391064014340563,0.25009612430932804,Yes,Negative,500,0,OK
2021-06-03,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.3537205690891067,0.1437110965593818,0.6036113238509709,0.45990022729158914,Yes,Positive,500,0,OK
2021-06-03,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.40649164352799394,0.16065291429137007,0.6920071744945373,0.5313542602031672,Yes,Positive,500,0,OK
2021-06-07,dlog_COPPER,d_VIX,1,Yes,0,-0.2678188991561606,-0.46906554918678206,-0.09351789650380574,0.3755476526829763,Yes,Negative,500,0,OK
2021-06-07,dlog_COPPER,d_VIX,1,Yes,1,0.2664792453205471,0.011629676072012091,0.47581511422480754,0.46418543815279545,Yes,Positive,500,0,OK
2021-06-07,dlog_COPPER,dlog_DXY,1,Yes,0,-0.3630301764271726,-0.4544190292560304,-0.23992331368099445,0.21449571557503594,Yes,Negative,500,0,OK
2021-06-07,dlog_COPPER,dlog_SILVER,1,Yes,0,0.3178896848132669,0.11563511429169204,0.5009594255177311,0.38532431122603905,Yes,Positive,500,0,OK
2021-06-07,dlog_GOLD,d_UST10Y,1,Yes,0,-0.13602803066595837,-0.24497393519298588,-0.007323221216957312,0.23765071397602858,Yes,Negative,500,0,OK
2021-06-07,dlog_GOLD,dlog_DXY,1,Yes,0,-0.2343150692922844,-0.3218636994004332,-0.13947071147149137,0.18239298792894182,Yes,Negative,500,0,OK
2021-06-07,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5825851608753998,0.4074586521899608,0.692926949760024,0.2854682975700632,Yes,Positive,500,0,OK
2021-06-07,dlog_SILVER,d_UST10Y,1,Yes,0,0.1282768255739677,0.02414021631835682,0.21911063657770763,0.1949704202593508,Yes,Positive,500,0,OK
2021-06-07,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24574535395395197,-0.37062766365240435,-0.09978107228975854,0.2708465913626458,Yes,Negative,500,0,OK
2021-06-07,dlog_SOLVPN,d_VIX,1,Yes,0,-0.606999552323751,-0.8683376182420462,-0.32350244342251927,0.544835174819527,Yes,Negative,500,0,OK
2021-06-07,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.22355270458650786,-0.33913026361016674,-0.07848041085187032,0.26064985275829644,Yes,Negative,500,0,OK
2021-06-07,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.35269197939749536,0.10766904016096879,0.5766275310137126,0.46895849085274377,Yes,Positive,500,0,OK
2021-06-07,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.4070455611322252,0.12587816654619588,0.7367605454930823,0.6108823789468865,Yes,Positive,500,0,OK
2021-06-08,dlog_COPPER,d_VIX,1,Yes,0,-0.2548441314229975,-0.43680730656771627,-0.0756227274978625,0.3611845790698538,Yes,Negative,500,0,OK
2021-06-08,dlog_COPPER,d_VIX,1,Yes,1,0.24696301506727178,0.016922855104656253,0.4565865779013674,0.4396637227967112,Yes,Positive,500,0,OK
2021-06-08,dlog_COPPER,dlog_DXY,1,Yes,0,-0.3589222390736116,-0.4590969539154706,-0.23854317032723435,0.22055378358823627,Yes,Negative,500,0,OK
2021-06-08,dlog_COPPER,dlog_SILVER,1,Yes,0,0.3077735277293648,0.11496546832087975,0.4804516751277604,0.3654862068068806,Yes,Positive,500,0,OK
2021-06-08,dlog_GOLD,d_UST10Y,1,Yes,0,-0.14294143701491369,-0.23614585443607752,-0.010506127740502899,0.22563972669557464,Yes,Negative,500,0,OK
2021-06-08,dlog_GOLD,dlog_DXY,1,Yes,0,-0.2300419422688218,-0.3162431508201636,-0.13615254393454285,0.18009060688562073,Yes,Negative,500,0,OK
2021-06-08,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5706579783890336,0.3994472633899768,0.6688025804636958,0.26935531707371896,Yes,Positive,500,0,OK
2021-06-08,dlog_SILVER,d_UST10Y,1,Yes,0,0.1250271783287162,0.027508018699859863,0.22674013774632112,0.19923211904646126,Yes,Positive,500,0,OK
2021-06-08,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24623631342132699,-0.4019651005819083,-0.09382109359816804,0.3081440069837403,Yes,Negative,500,0,OK
2021-06-08,dlog_SOLVPN,d_VIX,1,Yes,0,-0.5401977943576364,-0.7845131850453868,-0.2679468858549018,0.516566299190485,Yes,Negative,500,0,OK
2021-06-08,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.21238879587262224,-0.3294212794614933,-0.08300489747673094,0.24641638198476234,Yes,Negative,500,0,OK
2021-06-08,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.33198424044553315,0.10132498859584066,0.5560969998198642,0.4547720112240235,Yes,Positive,500,0,OK
2021-06-08,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.38145831027136423,0.1337307980772902,0.6519809976368297,0.5182501995595394,Yes,Positive,500,0,OK
2021-06-09,dlog_COPPER,d_VIX,1,Yes,0,-0.25381329158168514,-0.4515139425022162,-0.0703972562731597,0.38111668622905653,Yes,Negative,500,0,OK
2021-06-09,dlog_COPPER,d_VIX,1,Yes,1,0.23973773746916877,0.012876392775533499,0.4496583999801433,0.4367820072046098,Yes,Positive,500,0,OK
2021-06-09,dlog_COPPER,dlog_DXY,1,Yes,0,-0.35084092874065587,-0.4437739018348219,-0.22096692222293152,0.2228069796118904,Yes,Negative,500,0,OK
2021-06-09,dlog_COPPER,dlog_SILVER,1,Yes,0,0.3058058883413921,0.0981314066519863,0.4867279014797828,0.38859649482779646,Yes,Positive,500,0,OK
2021-06-09,dlog_GOLD,dlog_DXY,1,Yes,0,-0.21949621955702708,-0.2890113892327876,-0.11921792368740342,0.16979346554538416,Yes,Negative,500,0,OK
2021-06-09,dlog_GOLD,dlog_SILVER,1,Yes,0,0.569889658841368,0.405643060286935,0.6601527616051082,0.2545097013181732,Yes,Positive,500,0,OK
2021-06-09,dlog_SILVER,d_UST10Y,1,Yes,0,0.1236978338151958,0.028259436012959032,0.20011756092218227,0.17185812490922325,Yes,Positive,500,0,OK
2021-06-09,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.24921579297468516,-0.377121253712701,-0.10648831806101612,0.2706329356516849,Yes,Negative,500,0,OK
2021-06-09,dlog_SOLVPN,d_VIX,1,Yes,0,-0.5373069783295279,-0.791127195930339,-0.27338802745978047,0.5177391684705586,Yes,Negative,500,0,OK
2021-06-09,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.21639230902551693,-0.331998361615734,-0.10216920229883525,0.22982915931689873,Yes,Negative,500,0,OK
2021-06-09,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.3345345722799731,0.08966473940823305,0.5414456973533064,0.45178095794507334,Yes,Positive,500,0,OK
2021-06-09,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.38300410705877874,0.1359205121161423,0.6419994100946955,0.5060788979785532,Yes,Positive,500,0,OK
2021-06-10,dlog_COPPER,d_VIX,1,Yes,0,-0.25687514594480454,-0.4967657446994258,-0.08068539488245556,0.41608034981697023,Yes,Negative,500,0,OK
2021-06-10,dlog_COPPER,d_VIX,1,Yes,1,0.24238683822104692,0.013716764031222024,0.454863433080308,0.441146669049086,Yes,Positive,500,0,OK
2021-06-10,dlog_COPPER,dlog_DXY,1,Yes,0,-0.3556918568230913,-0.4483510720018917,-0.22311377696955878,0.22523729503233295,Yes,Negative,500,0,OK
2021-06-10,dlog_COPPER,dlog_SILVER,1,Yes,0,0.3004588151724296,0.1117604064384356,0.46617777293988677,0.35441736650145117,Yes,Positive,500,0,OK
2021-06-10,dlog_GOLD,d_UST10Y,1,Yes,0,-0.13239420099431223,-0.23895806641814799,-0.006786615905517869,0.2321714505126301,Yes,Negative,500,0,OK
2021-06-10,dlog_GOLD,dlog_DXY,1,Yes,0,-0.22321882305927665,-0.3072459869080766,-0.11973925296630668,0.18750673394176992,Yes,Negative,500,0,OK
2021-06-10,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5647055377356325,0.38668632403541847,0.6739700109880877,0.28728368695266926,Yes,Positive,500,0,OK
2021-06-10,dlog_SILVER,d_UST10Y,1,Yes,0,0.12176925310026283,0.019842190020554953,0.2071395952803916,0.18729740525983665,Yes,Positive,500,0,OK
2021-06-10,dlog_SOLVPN,d_UST10Y,1,Yes,0,-0.2473019244884368,-0.3878208819252914,-0.09612126531190507,0.29169961661338634,Yes,Negative,500,0,OK
2021-06-10,dlog_SOLVPN,d_VIX,1,Yes,0,-0.5360750925926471,-0.7963162736991979,-0.2965628642768959,0.499753409422302,Yes,Negative,500,0,OK
2021-06-10,dlog_SOLVPN,dlog_DXY,1,Yes,0,-0.21866349522070017,-0.33935018994400307,-0.08916391723313732,0.25018627271086574,Yes,Negative,500,0,OK
2021-06-10,dlog_SOLVPN,dlog_GOLD,1,Yes,0,0.33179527186897984,0.08339428871970567,0.5561197701025913,0.4727254813828856,Yes,Positive,500,0,OK
2021-06-10,dlog_SOLVPN,dlog_SILVER,1,Yes,0,0.37704998391378897,0.1106447384865736,0.6707499334598349,0.5601051949732613,Yes,Positive,500,0,OK
2021-06-14,dlog_COPPER,d_VIX,1,Yes,0,-0.2534376395732093,-0.44041372921481675,-0.07085243576898903,0.3695612934458277,Yes,Negative,500,0,OK
2021-06-14,dlog_COPPER,d_VIX,1,Yes,1,0.250789933401103,0.027774732968323123,0.4748674960685724,0.4470927631002493,Yes,Positive,500,0,OK
2021-06-14,dlog_COPPER,dlog_DXY,1,Yes,0,-0.356293498931368,-0.4458511293251868,-0.22497371217602508,0.2208774171491617,Yes,Negative,500,0,OK
2021-06-14,dlog_COPPER,dlog_GOLD,1,Yes,0,0.14556312982398556,0.0008701365675307842,0.3044431216991816,0.3035729851316508,Yes,Positive,500,0,OK
2021-06-14,dlog_COPPER,dlog_SILVER,1,Yes,0,0.30232528189663993,0.10534725463339474,0.4764224445556953,0.3710751899223006,Yes,Positive,500,0,OK
2021-06-14,dlog_GOLD,dlog_DXY,1,Yes,0,-0.21838724139463006,-0.29779500706464157,-0.12406804468679264,0.17372696237784893,Yes,Negative,500,0,OK
2021-06-14,dlog_GOLD,dlog_SILVER,1,Yes,0,0.5625013207773427,0.38927101332096825,0.6647970313289809,0.2755260180080127,Yes,Positive,500,0,OK
2021-06-14,dlog_SILVER,d_UST10Y,1,Yes,0,0.11863911428354962,0.012445587255795094,0.20681805585836704,0.19437246860257196,Yes,Positive,500,0,OK
