t,diag_min,diag_max,diag_mean,offdiag_abs_mean,symmetry_max_abs_diff,eig_min,eig_max,is_psd_like
81,0.7066856137494825,3.905291479323622,1.6616849963918134,0.3279037335362519,0.0,0.23148643603958294,4.7374503110760235,True
82,0.6766918990131773,3.713674550782855,1.5979580963634423,0.3156835330800141,0.0,0.22094048913159317,4.516044820319846,True
83,0.6899579608112238,3.5373747423586375,1.5374329007130565,0.2989010156160961,0.0,0.22699037102640823,4.302622401848675,True
84,0.707754127457975,3.3839164510550566,1.4855967459773125,0.29366739808177683,0.0,0.23802462848057285,4.16818875968659,True
85,0.7009561887086309,3.2186950299209154,1.4618497814804758,0.2981511058391482,0.0,0.23403666924772654,4.100399552381978,True
86,0.7640399002152537,3.069057793438417,1.4816034737401071,0.2921980032235447,0.0,0.22437866516085556,3.9864663463501016,True
87,0.7287589364776894,2.9543813462121737,1.4501534552445758,0.2940490086689256,0.0,0.22209532119275532,3.9695931939475653,True
88,0.6929927385356154,2.814800605783999,1.3985217655399242,0.28094931383035704,0.0,0.21099078112469727,3.771423153664563,True
89,0.6889694785021958,2.698766249493365,1.353755330696525,0.2849290756344199,0.0,0.20115459328416432,3.7009469613866632,True
90,0.6548110950447066,2.6031242777727717,1.3396687323195793,0.28173827698457493,0.0,0.19997827958151485,3.561404016860661,True
91,0.6321350626692829,2.509804181278026,1.3157453388097713,0.282432512449651,0.0,0.23077760654807783,3.5565521322890943,True
92,0.6106842812916461,2.4374372161011015,1.3108179124245918,0.27539593074632485,0.0,0.2323740641451206,3.4570476410139235,True
93,0.610046932215611,2.316328918855338,1.2603832011742202,0.2604432324784024,0.0,0.2501721489366885,3.2855112892682863,True
94,0.5898355543360628,2.245844997480535,1.2133909088649475,0.24745064938949793,0.0,0.24017225421856284,3.1264841196319226,True
95,0.6233587982425884,2.1423350605397977,1.1883890796327659,0.24820342742196494,0.0,0.25517208196912533,3.066146284060628,True
96,0.5922743997147393,2.0355387166347776,1.1626302909862332,0.23428026713371852,0.0,0.24767183982620403,2.9491145712501043,True
97,0.585085980474008,1.9393681114630221,1.1438370463205676,0.24602247505787764,0.0,0.24465893745066863,2.9968060644478007,True
98,0.557921417898076,1.8439137708035902,1.1123556054361907,0.23048528347463407,0.0,0.23261369297469336,2.8493702453177683,True
99,0.5852829906151742,1.760590828375158,1.1234563046182515,0.25801309518778703,0.0,0.2625414408206654,3.0255391352327585,True
100,0.5562856610256205,1.733904913374232,1.0826539834116862,0.24346122677336426,0.0,0.25810990043134063,2.8784502467730575,True
101,0.532604774099171,1.655387740548064,1.0358866078709943,0.23174390408539133,0.0,0.24531116031728353,2.7492033721241866,True
102,0.5080340166213131,1.5793173463290051,1.026507115051443,0.24520362344452704,0.0,0.24787849298812037,2.8693228080444815,True
103,0.5004175001611528,1.511658898411582,0.9930325924837022,0.23874615535423988,0.0,0.23586856484979016,2.8042799796000013,True
104,0.4768242995839719,1.4489342826441205,0.9669491311616873,0.2234439414410281,0.0,0.2243341765485007,2.664396198842778,True
105,0.4975402914779614,1.3770981150935566,0.9341466094631665,0.21345529326953197,0.0,0.21853125613953112,2.5419211043939143,True
106,0.4804463677599412,1.308247617585573,0.8958816529884357,0.20160860670584763,0.0,0.2226266055301748,2.4152880320455767,True
107,0.47453828163905454,1.2446868339125787,0.8623338934221942,0.1938738003198499,0.0,0.21483129431532486,2.3225972704011455,True
108,0.4569981857387794,1.1849090621948015,0.8638518569757079,0.19191011208032077,0.0,0.20517986382706224,2.3259677604168503,True
109,0.4445039563063027,1.136150014918254,0.8307124233214846,0.18183709810702475,0.0,0.19578959173676508,2.2166741165446378,True
110,0.4304901038067127,1.0821197113255228,0.8004545662971483,0.1751922213823821,0.0,0.1866835259046875,2.146490190618155,True
111,0.412258246085412,1.0526354379741327,0.8295304496092909,0.19228677010512915,0.0,0.18008327580594566,2.399576755610124,True
112,0.39231855717035813,1.088137693334385,0.8168069437108315,0.17878494267271763,0.0,0.17272615192169247,2.3038385320639594,True
113,0.38904880166106925,1.1850404288056886,0.808778848681987,0.16526684853195922,0.0,0.16452867049818778,2.195445569909197,True
114,0.4482363945009539,1.6171582424338675,0.875151388438965,0.21353118309548316,0.0,0.16483212736619854,2.4807928185717114,True
115,0.4461104622186093,1.74666000584614,0.8990267946124464,0.20665482459623327,0.0,0.15877632534204045,2.463170709670723,True
116,0.42592169927306145,1.6857264078686764,0.8907105262490538,0.1945759947946178,0.0,0.15107047489400724,2.341364895674335,True
117,0.4137152859701404,1.6059345967493732,0.8862231057378519,0.2017025973990298,0.0,0.148975190263716,2.370918962206088,True
118,0.4203043053548829,1.5284619599544118,0.8755300487931323,0.19198713627520395,0.0,0.1781890462301863,2.2620513665732243,True
119,0.4102293915901691,1.4834464273229306,0.8432212594976233,0.18255253175104527,0.0,0.173886217834036,2.171324199353303,True
120,0.39760045496602225,1.5545217394837432,0.8401579342120442,0.18393567710811226,0.0,0.17144567674063643,2.1999180892629426,True
121,0.425108859819239,1.4793578892511892,0.8128396711070279,0.17517460838553886,0.0,0.1629545285374766,2.09725238752927,True
122,0.41002553621104554,1.4429032948745395,0.7860325076356751,0.16522483837642513,0.0,0.16580167728811238,1.9943113418682563,True
123,0.39621814639417313,1.3729367104305488,0.7663613540602422,0.15945676407612827,0.0,0.158292288986482,1.9055660794939027,True
124,0.3839086414392573,1.3045814211963134,0.7380510371553187,0.15534578535627802,0.0,0.15552837378966605,1.8412702683126478,True
125,0.3667695239551989,1.2499419812813144,0.7146220836084165,0.15124809263120423,0.0,0.14897998408685292,1.7960368433241536,True
126,0.37463364474887856,1.21598922966595,0.7727121473811941,0.20295060814573038,0.0,0.15733436873713133,2.2402569581610567,True
127,0.3657388441563649,1.176557280281321,0.7707190179293099,0.1920891339946361,0.0,0.14950394877133338,2.1515393123350552,True
128,0.35629461841354965,1.1177791673079716,0.7479167148486162,0.1848102348254308,0.0,0.1422348732713383,2.0648742335398493,True
129,0.3891337896402101,1.0839486982355826,0.7251272807523466,0.17370566686172167,0.0,0.14640950144068207,1.961630984663004,True
130,0.41861391292472616,1.0798612226084503,0.7162542453178052,0.17429869889154984,0.0,0.14190779475233412,1.9304890148003278,True
131,0.42335061178155853,1.039036986608708,0.6898886771606342,0.16528246771397098,0.0,0.13618107177212085,1.8391412167474188,True
132,0.4022219005476885,1.0106853737077346,0.6978994129753792,0.16317539269318437,0.0,0.13015310621875706,1.878362695272586,True
133,0.5234612600870445,1.0318238632080659,0.7340210620933149,0.17517506454795168,0.0,0.12382275242723181,1.9641978455854396,True
134,0.5589842083017212,1.8201808841510716,1.079899738683041,0.32329388902998063,0.0,0.1317591492852182,4.0918872396957005,True
135,0.533752833763149,1.9110170168528142,1.098179049442463,0.31739628733333464,0.0,0.137732755907485,4.025665851573402,True
136,0.5272866475365696,1.8154984000974628,1.0624282375010312,0.3050700201745553,0.0,0.13103279565808695,3.8344968275951516,True
137,0.5015205202342518,1.759742589067187,1.018235984355006,0.2903609810156902,0.0,0.1274469308897784,3.6462777319835773,True
138,0.48287330685955543,1.6872642136690523,0.9729831056450304,0.27452763316504936,0.0,0.12337657945292188,3.4735396442794784,True
139,0.4878735992316253,1.6049947195994805,0.934671919840366,0.26242497252504254,0.0,0.1173690936365184,3.300060943149112,True
140,0.4661919228889371,1.5256513512189112,0.89714529436743,0.25327901326653873,0.0,0.11209696351570536,3.178543527239749,True
141,0.4446600993862206,1.4622108924647021,0.8635099320972989,0.23897640673403267,0.0,0.10723978693163085,3.0226098495395957,True
142,0.42326511856607435,1.4166101160094642,0.8398945094742122,0.22251336721031026,0.0,0.11751755477703502,2.871498729072381,True
143,0.5125710246414407,1.4848267904823218,0.8488123311233381,0.22197751606514435,0.0,0.11437049528058732,2.834856532556707,True
144,0.49708737899017563,1.5186595975156956,0.8270967690648471,0.21201643214148547,0.0,0.11127960530992552,2.7619317584053675,True
145,0.4985900748445611,1.5293524203905011,0.8264027839873636,0.2041687265051358,0.0,0.10754259641646985,2.7011757949837905,True
146,0.4750277446177925,1.4842014770388992,0.804578151178693,0.1939831994991984,0.0,0.1271873395527881,2.6290237205948275,True
147,0.4877244151975362,1.4100609712802312,0.7838196504177594,0.19005544629849605,0.0,0.12744310512704213,2.497621635146894,True
148,0.5161776930974118,1.3417846738985444,0.7735233254109125,0.1863127977531416,0.0,0.12315800581645976,2.4533108197060467,True
149,0.5347515969870467,1.2757104321173733,0.7450074842339907,0.17533637671916494,0.0,0.11790708740020864,2.3338740635808954,True
150,0.5278220042205066,1.3341118540967134,0.8134581003933888,0.21508781596734183,0.0,0.16390683464722922,2.6230325187833587,True
151,0.5042606759892052,1.2925077401002536,0.8105253657686046,0.20204284842966613,0.0,0.1568608911543638,2.4921800137850902,True
152,0.48191174848258694,1.2310893321846121,0.7863783144584054,0.19372040940186586,0.0,0.1494542896707948,2.372038923408423,True
153,0.4836855484402705,1.1926304449157796,0.7578849454237074,0.18305142536243674,0.0,0.14433273213110007,2.2544434448144886,True
154,0.45978337186715657,1.5132922130859092,0.7789690269880445,0.18036107634316234,0.0,0.14043450053222192,2.378201266616199,True
155,0.43985783732545775,1.5062911844634213,0.7737467272955701,0.18357842689987947,0.0,0.1399549243340311,2.408686440604865,True
156,0.41888491134283634,1.5093415214902683,0.7518282999386725,0.17403901471926878,0.0,0.1415355555438589,2.3416897960639016,True
157,0.4208812483045924,1.4340233735138261,0.7611191955202824,0.17592645449805416,0.0,0.13474442744463666,2.3670811653538273,True
158,0.40434518706499617,1.420157208494143,0.7336967551956507,0.17010106393789148,0.0,0.12925783806881572,2.298544427150745,True
159,0.3844216024760799,1.3531067603364355,0.7047283250383684,0.16170019223410287,0.0,0.12637500119940892,2.1930151673072102,True
160,0.43157742180197195,1.360704951892418,0.6964246535615268,0.16401233446570834,0.0,0.13445593702236003,2.2038224447577455,True
161,0.4163836427934083,1.3036387676882406,0.6680791483371429,0.15491921013506116,0.0,0.1302900167920891,2.096317213340072,True
162,0.3992464623921297,1.4538897290267037,0.7976360625650175,0.19026810858357948,0.0,0.14652745647343227,2.798618219055337,True
163,0.4066324791818249,1.4375346633242616,0.7958821743570804,0.18460965791190678,0.0,0.13923240375806875,2.7505567637901582,True
164,0.39059659152309006,1.3911574129504385,0.7768586187430669,0.17818471155074106,0.0,0.15796513201866635,2.683094807699894,True
165,0.3711152643715991,1.364048358444595,0.7490594329771145,0.1704244945116181,0.0,0.17308267495072713,2.5805835756127364,True
166,0.353632737360227,1.4298287156949268,0.7475353503324781,0.15970727023690873,0.0,0.16487779163174662,2.5048243586825443,True
167,0.3470709922257475,1.373669706479697,0.750706553494162,0.16727317994905821,0.0,0.1587041206397006,2.5181799544723282,True
168,0.3366101007575309,1.3272013949632413,0.7629339849989307,0.1616411260387692,0.0,0.15336096470993962,2.4374242979982363,True
169,0.3717321912264898,1.2647064802869594,0.7408796120182427,0.15463758671668523,0.0,0.15581087942383162,2.336906474090407,True
170,0.3560835464532828,1.2292757568025128,0.7732360450702609,0.17880576276660184,0.0,0.15342957129291768,2.5254670128970322,True
171,0.35316989339001165,1.1780533330705327,0.7477180990075487,0.17133096091952202,0.0,0.14581397640323546,2.417370735164404,True
172,0.3779658231959324,1.1324217657428208,0.7244823486341663,0.1657049837787966,0.0,0.14475711540877276,2.3003058737723077,True
173,0.35990610180181154,1.0805674155689011,0.7006748832906411,0.15876257093325447,0.0,0.1444789587365479,2.199817084699471,True
174,0.34967551730938623,1.0761722515971015,0.6892118322604113,0.15441412553593578,0.0,0.15997717576075168,2.15178819367711,True
175,0.33376345216108594,1.0613444242677892,0.6648350308430861,0.14632481882374984,0.0,0.16394495629033537,2.08499803874625,True
176,0.32389380425551706,1.0673402262431926,0.6514032109552698,0.14239728930728993,0.0,0.1557970450706639,1.9817790655855392,True
177,0.32567091759425026,1.0976079691967753,0.6485824565728925,0.13257538706512279,0.0,0.15392417814198936,1.8829086818516036,True
178,0.3226167634221041,1.0976989277776936,0.656935622741851,0.13498597467020917,0.0,0.14955978461068511,1.8527632356665378,True
179,0.3098657700766124,1.065137835058253,0.635636547388461,0.13036689627757436,0.0,0.14314754423231968,1.7829733709980127,True
180,0.3080200333324151,1.0128982551616594,0.6138478270673459,0.12329764304068212,0.0,0.15022815055129887,1.6944559023862875,True
181,0.2926407897985259,1.0982638746646762,0.6199307276455865,0.11518315872411795,0.0,0.14311431928698,1.6670858660057732,True
182,0.29699657018388853,1.0983627136245373,0.6108025985105537,0.11502041209555938,0.0,0.13612976152776957,1.6034730337481855,True
183,0.29665143701834573,1.1168622699536457,0.6025695806230801,0.10986488594543922,0.0,0.13555825063188576,1.5392587674337528,True
184,0.28377872339676236,1.2178847538011792,0.6763640337881903,0.14275315554853996,0.0,0.13303404169684158,2.0946244025483685,True
185,0.2787878051131136,1.3628040971548998,0.7274581358915932,0.16821562512476065,0.0,0.12867053146742718,2.3790713515942143,True
186,0.3441311479254466,1.2952210069141603,0.7078935825344935,0.16214203643538,0.0,0.12223721863906209,2.261542714275454,True
187,0.34247597638438715,1.359793933006773,0.7214257781268711,0.15242293203417318,0.0,0.12364040895055718,2.2998329930797548,True
188,0.3993996962065219,1.3534285250806346,0.7403243467332052,0.1491660532389416,0.0,0.11993824805438338,2.2188066987393293,True
189,0.4073183727894152,1.4395826121878754,0.7674454715914365,0.16670396079856822,0.0,0.1269314438736114,2.2949523660613274,True
190,0.40850827604981343,1.3778797481715632,0.7989104446998415,0.16746134085834244,0.0,0.12227590714713299,2.2942500453797763,True
191,0.42852550164123504,1.3094522446753085,0.8188953922299913,0.15669679430308217,0.0,0.1335470554546707,2.220938788463917,True
192,0.40749536181680573,1.3116837023788481,0.8237557572209032,0.1518671672132465,0.0,0.12981819400687783,2.122136886229251,True
193,0.40584300793957817,1.2626025814212305,0.8408078396986708,0.15336654954155515,0.0,0.12441701423895445,2.0215615914363285,True
194,0.38558242507417567,1.2508414436075224,0.8222297705111339,0.14057266206591723,0.0,0.11934248273135824,1.9214149641860547,True
195,0.38395620152379156,1.2077099153426039,0.8059935425994522,0.1370387747906699,0.0,0.11337551444879469,1.8386096269314867,True
196,0.36564063003661607,1.2055809807408286,0.7859730979788131,0.13194275530135208,0.0,0.11155060723538084,1.7773433154504743,True
197,0.3630613156183836,1.226406473256096,0.7775987912403586,0.12734919763229247,0.0,0.1093685311381724,1.738280071329795,True
198,0.34698178028922694,1.1685279356241995,0.7565565234469087,0.12552214880701865,0.0,0.10431806115638861,1.6513706362545508,True
199,0.3505925688770305,1.402812930106669,0.789108346466992,0.14321636971780857,0.0,0.10571049862360586,2.0068075028612706,True
200,0.3330850399749891,1.3332918128906914,0.7868089444619374,0.14493001641301165,0.0,0.10120196294662583,1.9258066195603178,True
201,0.323180850299502,1.3926555299973928,0.7755273964545697,0.1405856108395007,0.0,0.09741780575384881,1.9788560785763103,True
202,0.32744747791151835,1.3248170121340077,0.7713841568361184,0.1417789103692667,0.0,0.09294283640062956,1.943479493202228,True
203,0.33928521514792515,1.259110714149954,0.7794734359647804,0.15214363922799848,0.0,0.09091847256184798,1.9851008998144568,True
204,0.3414040234926795,1.6515533976554937,0.8120521405440558,0.15478645827927306,0.0,0.09265705966102991,2.2031500792887875,True
205,0.35715829002749866,1.5707148168444405,0.7826269632020596,0.1473095884221689,0.0,0.08884220442545343,2.0985155188026057,True
206,0.3440114104323396,1.565846977338739,0.765876102170582,0.1497521863929646,0.0,0.0865947598541969,2.130137953970657,True
207,0.3280683980589289,1.57247103473372,0.7479053241571875,0.14383796631953696,0.0,0.10373403320151794,2.0878060048757012,True
208,0.3584950678903177,1.4938526148562585,0.7448828377700922,0.13720480898221404,0.0,0.10079469350226382,1.9854490641796323,True
209,0.3567978283130228,1.437454021833902,0.7186771781602269,0.12983609020764172,0.0,0.10113350717645885,1.8968168076825171,True
210,0.36382651900386803,1.3702728135576254,0.7070390300450468,0.13361317855360275,0.0,0.0975099461023988,1.8864368511445144,True
211,0.34899228551872896,1.316790867757365,0.7179683040262468,0.12925690735742804,0.0,0.09780351353446842,1.8757168870603265,True
212,0.3971112142097047,1.2510516656450492,0.7243161280753327,0.12631448797230768,0.0,0.09455055867590688,1.821182614576839,True
213,0.38154323938169804,1.188814730790172,0.7325108162582122,0.12403694133108749,0.0,0.09092299458004684,1.8309500615134027,True
214,0.3821476290888742,1.13071812794762,0.7063480396220868,0.1173251828480589,0.0,0.09381382001297622,1.7395985437032013,True
215,0.5621846475678985,1.0925538705563385,0.7711880305200205,0.12658784405703588,0.0,0.10269180526381402,1.6731975463396658,True
216,0.5363258047537225,1.0746748891418283,0.8265282965437267,0.15052608978577786,0.0,0.1157150151447934,1.9818966259483721,True
217,0.5145295379544511,1.0837307912668421,0.8068653896009984,0.14964787410296496,0.0,0.11536318998190943,1.8845108309272611,True
218,0.4892409790141914,1.038411065083549,0.7838128656131789,0.14386640877088158,0.0,0.11213880473234508,1.8346251545085264,True
219,0.46985491268722224,1.0307682380100902,0.7686155198371086,0.1348361885628669,0.0,0.10824110214569707,1.7428980808309766,True
220,0.453735069756752,0.981161412172131,0.7472562155075302,0.1299321985636195,0.0,0.10287731870531953,1.737377442236983,True
221,0.44482974599340036,1.078269418936925,0.784857319501062,0.13468696381568246,0.0,0.10640706536222465,1.8946628661680625,True
222,0.43926802578747265,1.0673979777304865,0.82387432488323,0.13234331009143233,0.0,0.1457087916305163,1.8883165500258383,True
223,0.43258797230087553,1.0804037323062472,0.817767282776695,0.13285868822612493,0.0,0.1387178408441628,1.8456807962853605,True
224,0.6763744868552379,1.137814285316318,0.8926207463032879,0.14926107433202881,0.0,0.13613528288792157,1.9087591277331177,True
225,0.6579701913631154,1.5277010941574967,1.095855431734467,0.20352313807257877,0.0,0.13099189851091272,3.096268633034524,True
226,0.6313296087438839,1.6172979916293926,1.0971967374851122,0.2139397934696972,0.0,0.1550030187466821,3.2111739711377543,True
