Date,dlog_SOLVPN,dlog_COPPER,dlog_GOLD,dlog_SILVER,dlog_DXY,dlog_OIL,dlog_GAS,d_UST10Y,d_VIX,d_PJM_LMP
2022-12-21,1.4693062213775754,0.30221427640206855,-0.005498886476917875,-0.2567076600187068,0.2323418879605299,2.9205787930566274,14.926865222994978,-0.019000000000000128,-1.4100000000000001,-19.910240083333335
2022-12-22,-0.6622421798236466,-1.4137779246730764,-1.6634705727970989,-2.3490027665024726,0.26926458997236224,-0.6288118249169194,14.690003409914976,0.0129999999999999,1.8999999999999986,-8.422345583333332
2022-12-27,-0.2086406742686897,-0.4546938655543231,1.5424185056325257,0.36101871275180386,-0.1125525003018879,-0.1509244406718402,-38.196713684086056,0.10600000000000032,0.7799999999999976,-69.63086808333333
2022-12-28,-1.0861801211525801,0.05206977467293594,-0.41378227916375465,-1.611793212532131,0.2777846313466448,-0.7073415875726852,-18.396224625141457,0.03699999999999992,0.490000000000002,-110.22049120833334
2022-12-29,2.1701886348092003,-0.4696069157209992,0.946414019115327,2.058148722987818,-0.5737184116816785,-0.584796988242342,-7.145896398214502,-0.06600000000000028,-0.6999999999999993,-29.64235241666666
2023-01-03,1.6617790329418014,-1.9404300264424412,1.094752362160989,-0.37888192923207775,1.0049173839056458,-4.190895397551397,3.3522692038643775,-0.12700000000000022,1.2299999999999969,3.245055875000002
2023-01-04,2.8055114538538817,-0.6926895953289769,0.6963402944920816,-1.1286426861064403,-0.27936062865965283,-5.412504061375323,2.9772158333670085,-0.06199999999999983,-0.889999999999997,4.6496035416666714
2023-01-05,-2.8149293124752006,2.129287613444042,-0.9947103316688022,-2.2791566442777356,0.7728109939848515,1.0790243323327786,0.7968169649176682,0.03200000000000003,0.4499999999999993,4.033619791666659
2023-01-09,0.7291579171869067,2.910441648008555,2.0009273419691276,1.89031952846066,-0.8750522188764265,1.2394069472764002,6.216690641655154,-0.03299999999999992,0.8399999999999999,-0.9848898333333267
2023-01-10,0.6032166901197122,1.2586543259569316,-0.06925392493721816,-0.8667169705296462,0.23040700830501137,0.5607491328945002,-9.476238466600307,0.08800000000000008,-1.3900000000000006,10.415262541666664
2023-01-11,1.4631318653929526,2.1472287325748463,0.1278159624401809,-0.7805579867400159,-0.05050799493515612,3.0807968388685936,2.6747508367028328,-0.07200000000000006,0.5100000000000016,-4.191732083333335
2023-01-12,1.5758178558941793,0.7294501701964995,1.0535608477685976,2.202889963645571,-0.9105922193716864,1.1041324135648622,1.7442302663342568,-0.0990000000000002,-2.2600000000000016,-11.258027374999998
2023-01-17,-0.03412386997796446,1.905320418195089,0.5828776971945615,-1.4314540155518252,0.19109503235448244,0.4370909237896292,0.0,0.020000000000000018,-0.129999999999999,-2.1595528749999886
2023-01-18,-1.8635632621412768,0.27194814277100576,-0.1519558048689973,-1.7646900360583473,-0.03329285996835907,-0.9012453041081336,-6.94094513721677,-0.1759999999999997,0.9800000000000004,-4.181032541666667
2023-01-19,-0.9806431299518081,-0.07087172514930185,0.8823049222508317,0.9386183353216726,-0.2706706631466105,0.9759837231326784,-9.499772862227962,0.0259999999999998,0.17999999999999972,-8.015298750000007
2023-01-23,0.26527875382900135,0.11753644982646083,0.24399752533570407,-1.332678293138212,0.1325498360463584,0.42973852125456347,8.515780834030684,0.0389999999999997,-0.0400000000000027,4.091930916666662
2023-01-24,0.27345807901104635,-0.188124688051583,0.3519672370558169,0.8244766911684298,-0.23674927925840805,-2.179922834258363,-2.3599915340873467,-0.06599999999999984,-0.6099999999999994,1.4544478333333402
2023-01-25,0.47068291493843617,-0.09419522655733648,0.3713258521387708,0.8052046020801118,-0.25505821568625464,-0.10022551578146022,-8.078925492732104,-0.0040000000000000036,-0.120000000000001,-2.2443112500000026
2023-01-26,1.4696953397920431,0.5404148490573135,-0.6507279069298377,0.32943462999956985,0.2186611329532795,1.0721957845797547,-12.753921060174811,0.054999999999999716,-0.34999999999999787,-5.558552624999997
2023-01-30,-1.0962843053498261,-0.3796421691087071,0.010362157410437334,-0.8319272077755624,0.3581823884649893,-2.2321789192895736,-0.3539826705124094,0.0349999999999997,1.4299999999999997,10.941122916666668
2023-01-31,1.3219078485458446,0.5452834753201019,0.33102337043944274,0.4565357346200116,-0.1676462762927322,1.249060338014285,-6.217724495189147,-0.03200000000000003,-0.5400000000000027,5.139795083333333
2023-02-01,2.3642117474760305,-2.69590399741646,-0.11883542693782445,-0.9531279511576063,-0.8741426392166574,-3.3617693384567993,0.0,-0.09299999999999997,-1.5299999999999976,-0.8476381666666626
2023-02-02,1.7018204913192392,-0.4625692971059525,-0.6275140518868128,0.05061369208392286,0.5399735730263089,-0.6175697967099936,0.7518832414027399,-0.01499999999999968,0.8599999999999994,-1.1501121250000068
2023-02-06,-1.926033284471007,-0.5057680552488675,-2.689042711921452,-5.98632629781255,0.720477485433868,0.9626540342797085,-10.07415698015317,0.125,1.1000000000000014,-3.1156804999999963
2023-02-07,0.4444451760424073,1.1068862242769484,0.2828403305105809,-0.2689740268682961,-0.19342739932781683,4.04603045062446,7.968816060369943,0.0349999999999997,-0.7699999999999996,-1.2855256250000018
2023-02-08,-0.2859527743810375,-1.1068862242769484,0.30329658496119904,1.0849047188752792,-0.025173064953509794,1.6705605669869783,2.1053409197832273,-0.06399999999999961,0.9699999999999989,0.20088983333333132
2023-02-09,-0.6769725462314469,1.473142280141504,-0.6502874576054474,-1.246637087118252,-0.16086989485266656,-0.5494870384470829,0.0,0.04899999999999993,1.0800000000000018,-3.023397208333332
2023-02-13,0.3840930946519272,1.0136057114103814,-0.7999827904304979,-1.3534824005007717,-0.2775858598504044,0.5003763254789462,2.0877585021555234,-0.0389999999999997,-0.19000000000000128,-1.4287971666666657
2023-02-14,-0.620343232135312,0.4417727150437978,0.10236794083784417,0.0865544549856434,-0.12114106660980895,-1.3315106905582574,0.0,0.04899999999999993,-1.4299999999999997,-1.8868964166666657
2023-02-15,0.21750299774572213,-1.6543587184463249,-1.0828476137580978,-1.384708048979677,0.6919172181715005,-0.6470051114686015,1.2320484388040676,0.04999999999999982,-0.6799999999999997,-0.8370052916666673
2023-02-16,-0.548528315104857,2.665514315491424,0.34778863444389074,0.6947507758178428,-0.04623609387381933,-0.15284680086882219,1.2170535620255052,0.06000000000000005,1.9400000000000013,1.396510083333336
2023-02-21,-2.222868747570228,0.8526703401611435,-0.5003273434720512,1.7077168585950986,0.31939688130337984,-0.0393210569323621,-7.2759354282428195,0.1030000000000002,1.6400000000000006,-0.9215792083333305
2023-02-22,-1.7907261313532707,-0.7259776008751162,-0.04907975558641198,-1.015608711284477,0.39399001285138624,-3.1021591575409957,-2.386748140664352,-0.027000000000000135,-0.5800000000000018,0.49395441666666073
2023-02-23,1.2347054741867147,-3.1671639495545634,-0.7940678618123975,-1.7253001929439016,0.015306464141051634,1.7559596008482892,4.717856027509049,-0.03699999999999992,-1.1499999999999986,-1.7078519999999955
2023-02-27,0.7814980101137792,1.418641581058111,0.33482480439142037,-2.765240575027761,-0.5091010223638115,-0.8170841452289856,7.743174013281607,-0.02499999999999991,-0.7200000000000024,1.950985124999999
2023-02-28,-0.3281217110748358,1.938212640497583,0.6445292139719783,1.3281295930712922,0.19193222379056962,1.7186385629408107,-1.9802627296179653,0.005999999999999783,-0.25,2.0666793333333366
2023-03-01,-0.48059700588023446,1.7092361080280227,0.4725573009966233,0.11383580416315375,-0.37561511639641054,0.893498984074359,3.5367143837291226,0.06600000000000028,-0.120000000000001,-1.9850565416666655
2023-03-02,0.8791420816421258,-2.039895891269361,-0.26587823253798604,-0.9239040860210324,0.5376588083219502,0.616889245866048,3.0420596700711844,0.06800000000000006,-0.9899999999999984,3.863966833333329
2023-03-06,-0.45289565270847376,0.527252769480735,0.7631765547049696,1.1133429302661924,-0.15612057976035487,0.9624472767697512,-7.816477284933631,0.005999999999999783,0.120000000000001,6.515758625
2023-03-07,-2.349235336667199,-2.8153406513599544,-1.8832538295284529,-4.529733578749973,1.2071584349037323,-3.7257223476991896,2.409755157906046,0.006000000000000227,0.9800000000000004,-0.43095541666667003
2023-03-08,1.2190951180420129,1.29969337630218,-0.07695267790284177,-0.23791832784167966,0.039767832135684245,-1.1557819718178486,-0.7968169649176793,0.018999999999999684,-0.4800000000000004,-0.45080283333333426
2023-03-09,-1.9431438710157067,0.29754547119587027,0.8759499783742797,0.06945133724944874,-0.3119387754563441,-1.261846395921129,0.0,-0.08199999999999985,3.5,-1.0565795416666681
2023-03-13,1.3209626702028743,0.5690267704106189,4.367413174505419,8.358788570369668,-0.805708629630697,-2.473180343017045,0.0,-0.15900000000000025,1.7199999999999989,4.994773692028982
2023-03-14,0.8144523052732389,-1.2536625435187965,-0.29262705732842065,0.5322670255685669,-0.48132776758755824,-4.800043859147518,9.909090264423092,0.14000000000000012,-2.789999999999999,3.0073939583333384
2023-03-15,0.5436373041408871,-4.079076842772977,1.0619016031228057,-0.7194603230115781,1.022703874084474,-5.486364210364059,-7.847161544149506,-0.22299999999999986,2.41,-2.203349833333334
2023-03-16,0.7660077579529023,0.557899598208178,-0.43068846897735824,-0.8720852075783991,-0.17661065790015584,1.1362920164135204,0.0,0.11699999999999999,-3.150000000000002,-4.041170958333332
2023-03-20,0.2886480912209777,1.5043628936876718,3.062352055763906,4.3039706913033715,-0.4139748898992046,1.4161375514511576,-8.176595469656768,0.04499999999999993,-1.360000000000003,5.472767375
2023-03-21,-0.2379270851499804,1.0697981330730633,-2.1255164469373256,-0.9806827946988061,-0.03498032392474926,2.68707755731592,-14.448158255523325,0.125,-2.7699999999999996,-3.953250666666669
2023-03-22,-2.064827774469613,1.2564698482246728,0.43694006339505265,1.5969904331064377,-0.9030222100415486,1.8700138103390884,5.051579013690177,-0.15700000000000003,0.8800000000000026,-6.107354624999999
2023-03-23,1.0145075304133222,1.93443838154026,2.3470853104955225,2.0416850980650825,0.23019027791040259,-1.3382887665004617,2.433210065953073,-0.03699999999999992,0.34999999999999787,-1.3420956666666655
2023-03-27,-0.43834395292599027,0.08585270656720212,-2.131888219710909,-0.4784388773340975,-0.2396704219131074,5.138719347499254,0.0,0.16700000000000026,-1.139999999999997,8.024266708333332
2023-03-28,-0.47942418984590063,0.17148460841269753,1.0032421884059062,1.181158368633728,-0.4026903557233119,0.34248954637039475,-0.9852296443011666,0.03299999999999992,-0.6300000000000026,-2.4919366249999975
2023-03-29,1.7059437937864352,0.024473813142233958,-0.3349916847054324,0.19622068318607688,0.18786330646003435,-0.23276521771000702,-4.040953833787664,-0.006000000000000227,-0.8499999999999979,-4.884800458333331
2023-03-30,1.0016855754063414,0.2199951999472427,1.0921886391898283,2.5662928684092368,-0.46737527451865546,1.8605819536787749,0.5141399500418697,-0.018999999999999684,-0.10000000000000142,3.6699270833333273
2023-04-03,-0.6092552056990996,-1.2027636404040587,0.14071061168836607,0.17429559958763718,-0.39122874980925815,6.050025144129734,-0.47732787526577614,-0.05799999999999983,-0.14999999999999858,5.881670541666665
2023-04-04,-0.24958176402805066,-1.8568668600612348,1.8952491080353795,4.392522658832831,-0.5121801459280206,0.3724399090982544,1.8957913744614086,-0.07600000000000007,0.4499999999999993,-1.9983856249999974
2023-04-05,-0.5021974431079101,0.3515824816974211,-0.1281988243228227,-0.2304148484850277,0.274145685769156,-0.01239234154883917,1.8605187831034486,-0.029999999999999805,0.0799999999999983,5.8384489166666675
2023-04-10,0.21291418397790807,-0.9503635365763818,-1.5914399929787493,-0.49040227461136787,0.5019962891577912,-1.134039195571379,-1.3857034661426293,0.002000000000000224,0.5700000000000003,10.472489833333338
2023-04-11,0.4576667027412107,1.0747416620634276,0.7590927381154522,1.0970775428351232,-0.3576103706739886,2.169551407091763,1.8433701688837956,0.016999999999999904,0.13000000000000256,-7.4893220416666715
2023-04-12,-0.1603463824674023,1.4315930042759328,0.2831807541092246,1.0499713046812076,-0.7022756695228338,2.0874544375722337,1.3605652055778794,-0.03200000000000003,-0.010000000000001563,-1.5029812083333312
2023-04-13,0.6740109595989807,0.9390885526783244,1.4822381428692744,1.8295793100933988,-0.46663547975018815,-1.3299676146526274,-8.455738802806312,0.04899999999999993,-1.2899999999999991,6.745041499999996
2023-04-17,1.4989107767187093,-0.8811707976573713,-2.3842451057343617,-3.271684680326281,0.5427488562365745,-2.0182936950333463,16.705408466316605,0.09099999999999975,-0.120000000000001,1.9760729999999995
2023-04-18,-0.12861006183033652,0.6493927128042198,0.6337504681671824,0.6763597424446655,-0.342445868099972,-0.09889974844954352,0.9009069942365944,-0.028000000000000025,-0.120000000000001,3.497544125000001
2023-04-19,-0.13333715186680806,-0.3670626903676588,-0.6137284438736401,0.40520128613099615,0.21662506748043597,-2.087184434513034,-1.3544225107757102,0.013000000000000345,-0.36999999999999744,-1.5361887916666639
2023-04-20,-1.5063450160615943,-1.2209561552992465,0.5888534406359724,0.027478459023910773,-0.10037691386699521,-2.441795973249228,-0.45558165358609015,-0.05500000000000016,0.7100000000000009,9.30461983333333
2023-04-24,-0.4560905192989573,-0.5538785559727755,-0.9599113802894799,-0.2633183545084794,-0.4727954519719191,0.9968133656601097,-0.45558165358609015,-0.07200000000000006,0.120000000000001,10.206207500000001
2023-04-25,-1.5560309250846949,-2.621801172425897,0.2258073569052499,-1.7186713701617062,0.5121763842336868,-2.0425914072785822,0.909097170125206,-0.09600000000000009,1.870000000000001,-5.249122624999998
2023-04-26,0.2141543794262013,0.05182018512128739,-0.41185392219720285,-0.024024024139590594,-0.38166291392336404,-3.593992302892257,-0.909097170125206,0.04499999999999993,0.0799999999999983,1.0754844166666686
2023-04-27,2.0217599239396478,0.6068841662345115,0.6071420341355882,0.9445876414693188,0.04642961304801574,0.5902096274621904,-0.917437627604123,0.08300000000000018,-1.8099999999999987,-3.5660579583333387
2023-05-01,-0.5958928861211632,1.111903589201968,-0.34074997893345227,0.0832689038775758,0.5085515305604638,-1.4826749338285872,-1.3303965626362824,0.137,0.29999999999999893,5.378012250000001
2023-05-02,-2.4529598137172037,-1.834207774300367,1.5490286074083315,1.5300501047608162,-0.19150979360995635,-5.348723233988206,-5.505977718302734,-0.137,1.7000000000000028,1.2714240416666662
2023-05-03,-1.281877384662522,-0.4541039266256375,0.6748295441656893,0.24171551729810226,-0.6014610914241381,-4.404617046417947,-5.3281366612936925,-0.06899999999999995,0.5599999999999987,3.8481970000000025
2023-05-04,1.3850967705954176,0.4670480726536752,0.9138285304821636,2.1037995608643723,0.06821586134950763,-0.1458363974384369,-2.519024882855847,0.0129999999999999,1.75,-0.3665237499999989
2023-05-08,-0.17566258571939386,1.190414057456235,-1.1005515958879997,-1.5097960672375788,0.15433781272324865,2.5061886287920387,13.62304495936877,0.07200000000000006,-0.21000000000000085,8.407446541666665
2023-05-09,-0.7104742050622725,-0.7151096749413721,0.4759460420860506,0.24742918368247935,0.24092352461373423,0.7492712664191714,4.609110720026699,0.01499999999999968,0.7300000000000004,-2.965130875
2023-05-10,0.7303981425669903,-1.5628345210910943,-0.2843139170095377,-0.9310331819500028,-0.12828864727483236,-1.573112257173026,-4.609110720026699,-0.08299999999999974,-0.7699999999999996,-2.051215374999998
2023-05-11,-1.0899065714031764,-3.4700872744424016,-0.8182222304983888,-4.92891583945716,0.5946596763712009,-2.4000035711638112,-2.386748140664352,-0.052999999999999936,-0.010000000000001563,1.6242574166666657
2023-05-15,0.13876783525184067,0.6016463098037939,0.10882470405215727,-0.5460344060489675,-0.2324446793246615,1.488439131228425,12.783337150988494,0.04400000000000004,0.08999999999999986,8.810763124999998
2023-05-16,-1.8107293745793562,-2.2648582010561524,-1.479221134625508,-1.6520382363693464,0.12996215338452188,-0.31003407021144014,1.32452267500206,0.03399999999999981,0.8699999999999974,-3.0455584166666654
2023-05-17,1.479503001056326,2.3581231468612796,-0.40725061942623597,0.016739903784612764,0.3139475108247858,2.6876226047324536,-1.32452267500206,0.03100000000000014,-1.1199999999999974,-2.898619749999998
2023-05-18,0.17346676402629768,-1.7464173041517483,-1.2726107816813936,-1.1108887648090704,0.707148610062891,-1.3278203386077436,2.1978906718775115,0.07899999999999974,-0.8200000000000003,1.8301563750000014
2023-05-22,0.892947667034516,-1.267375734379761,0.8839275231085963,0.9601286541738752,0.0,0.3347750371720082,-2.9980832211935926,0.03699999999999992,0.40000000000000213,5.144527083333337
2023-05-23,-1.4751562098042292,-0.8311240702990386,-0.13665007061005596,-0.9982182498266212,0.2964199318575389,1.4653289559964477,-3.5401927050915716,-0.020999999999999908,1.3200000000000003,2.559279083333333
2023-05-24,-2.075839349737052,-2.5777480502038097,-0.5026539485935011,-1.6388212457911333,0.3996452921280813,2.0375603033017775,1.34230203321406,0.04600000000000026,1.5,-3.3356074166666687
2023-05-25,2.7614881828022853,0.7413139760278353,-1.0695289116747553,-1.4301435518305983,0.3615840534503256,-3.6840866048533982,-0.8928630744301391,0.07899999999999974,-0.8900000000000006,-5.999612625000001
2023-05-30,0.016167215232343324,-0.05993570712850005,1.2475237205370249,-0.2565968135866292,-0.05571191322406577,-4.09083838771398,11.541617064611732,-0.06999999999999984,0.0,7.388226833333334
2023-05-31,-0.25551657705094044,-0.6561882738632452,0.2537299646023783,1.4580802005953242,0.16032798661012038,-1.94830239471262,-0.4750602758597733,-0.04800000000000004,0.4800000000000004,1.8711417083333366
2023-06-01,0.7174856599264423,1.9826830896869874,0.6768386279238037,1.6739594092040289,-0.7152961707798333,2.865608525900676,-17.095779814363954,-0.04499999999999993,-2.290000000000001,6.44198741666667
2023-06-05,-0.4663123887478804,1.0521506131374148,-1.052588029090007,-1.4758101422377656,-0.0153929039017342,0.5281457724852778,9.84400728132525,-0.008999999999999897,0.13000000000000078,6.577915375
2023-06-06,0.31111640855181477,0.013247665118409913,0.36561255371703183,0.15150880386545218,0.13268594802786637,-0.5978467580909808,1.5504186535965303,-0.01200000000000001,-0.7699999999999996,3.8535666250000027
2023-06-07,0.21856447007282398,-0.37159963132218365,-1.1726452309382296,-0.5947251643711127,-0.018257907406216134,1.1232177992167358,8.829260714567821,0.1160000000000001,-0.02000000000000135,-6.377644875000001
2023-06-08,0.10401828041421979,1.031755184338179,1.020469083076847,3.3979107401271413,-0.7127352700027956,-1.7246602724096505,-1.4184634991956324,-0.07500000000000018,-0.28999999999999915,-0.4660459583333356
2023-06-12,1.3638416376966944,-0.9266680025885821,-0.4579228516838896,-1.1929388694273069,0.09461103986225794,-4.489241110891928,2.66682470821612,0.0,1.1799999999999997,-1.2189427916666702
2023-06-13,1.115864694770785,2.0013834581269485,-0.5625462313929575,-0.9814192799868504,-0.3024902161047116,3.3856827956449287,5.129329438755059,0.08400000000000007,-0.40000000000000036,1.3990799999999979
2023-06-14,1.2029741173429365,0.9600488891672532,0.5217403139687882,1.1757265532262196,-0.3898489183550957,-1.7004987920957504,2.4692612590371477,-0.03699999999999992,-0.7299999999999986,4.845441041666671
2023-06-15,0.6769430752586736,0.7076259826714004,0.08669267989862561,-0.6962892852525382,-0.7882044864881976,3.4434000537755693,6.1485083650680945,-0.06999999999999984,0.6199999999999992,-2.534996000000003
2023-06-20,-1.0060822722974372,0.6371502085595226,-1.1741617193256282,-3.6358460717620833,0.28142377727178314,-1.2189292776750627,11.097850796204966,-0.1030000000000002,-0.3099999999999987,-3.739438833333331
2023-06-21,-1.3491791860099411,0.5385318823664331,-0.14451615418398234,-1.8294379827308305,-0.4406266175839946,2.244152998472071,-6.06246218164348,0.008000000000000007,-0.6800000000000015,-0.8374689999999987
2023-06-22,-1.0889848985219608,-0.3586988216985887,-1.0958017780373197,-1.5128482384583641,0.31227010203602745,-4.698614112299815,1.3303965626362824,0.07000000000000028,-0.28999999999999915,-1.3808856250000048
2023-06-26,0.6201270363496825,-0.39458159836447404,0.5260291809833006,1.5652111143765968,-0.20304971930720228,0.26086971315866236,16.566712188881738,-0.014000000000000234,0.8100000000000005,1.5811912500000034
2023-06-27,0.7481190742091748,-0.382914576272797,-0.5208073852065453,0.5481611220068405,-0.20248367241126886,-2.0619287202735315,2.2642476749759832,0.04899999999999993,-0.5099999999999998,-0.16818704166666976
2023-06-28,0.6296281764038625,-1.157620538349824,-0.08880763284464521,-0.29545969788387083,0.4113844814856549,2.711141128174699,1.1131840368844181,-0.05799999999999983,-0.3100000000000005,-1.4568449166666646
2023-06-29,0.7590190416126852,-0.9953007516279255,0.23490731967239498,-0.7994974760181961,0.4475673469806374,0.44479591232553517,-12.147989753770972,0.1280000000000001,0.10999999999999943,4.313567291666665
2023-07-03,0.6148044903429017,0.9134901676877805,0.6030064536882485,1.367915034934697,0.06528910147585165,-1.3535862432691559,0.0,0.016999999999999904,-0.019999999999999574,5.097579375000002
2023-07-05,0.5554537171618357,-0.4183884929589654,-0.12446197737991938,1.2469525632832212,0.37046262633877447,2.926210622115377,6.6301079821240005,0.0950000000000002,0.4800000000000004,6.492186833333335
2023-07-06,-1.0908581151110042,-0.9063103486403268,-0.6089804116355957,-2.2121354832290496,-0.16318446375533924,-0.027866796892084267,-5.826890812397567,0.09699999999999953,1.2599999999999998,-3.1830192083333344
2023-07-10,0.25917464671669777,0.06608075308192074,0.8111525340996018,1.9682694458424965,-0.30256614696915207,-1.1703998600086862,2.3810648693718406,-0.06599999999999984,0.2400000000000002,6.4254672500000005
2023-07-11,0.9569660814774394,-0.4900347532124316,0.3154005872016086,-0.2745251155756634,-0.235415903252445,2.4609138045885715,0.7812539736793633,-0.021999999999999797,-0.23000000000000043,2.1379084166666686
2023-07-12,1.0267520955457243,2.283863540905995,1.2619434934808993,4.325021106088789,-1.2004350587267787,1.1949159700687773,-0.7812539736793633,-0.11699999999999999,-1.3000000000000007,3.7223251250000047
2023-07-13,1.1711860090478865,2.2328657665821927,0.10699274998504649,2.5945952905944036,-0.7382990625853125,1.4283149193415667,-1.9802627296179653,-0.0940000000000003,0.07000000000000028,2.0894769583333286
2023-07-17,-1.149734923134993,-2.2889002341626385,-0.3775322069987652,0.27618245585738777,-0.07633051481921171,-1.6977882576735048,-1.6129381929883668,-0.020999999999999908,0.14000000000000057,6.555448208333335
2023-07-18,0.07684523640065777,-0.3779244740534926,1.2394753825074822,0.9468185463140877,0.09640781248236863,2.121069312935564,2.409755157906046,-0.020000000000000018,-0.17999999999999972,-3.9983576666666636
2023-07-19,1.0771710584864813,-0.40557391892839245,0.0,0.5173480725209512,0.3637041677135855,-0.4763173863912229,-0.39761483796394437,-0.040999999999999925,0.4599999999999991,-1.3026027500000055
2023-07-20,-1.8810077117285218,0.5360541044549638,-0.5010512291828917,-1.6882563484637902,0.6072257359908129,0.3310165220455019,3.906746819090956,0.10799999999999965,0.23000000000000043,0.28399237500000396
2023-07-24,0.817167140812014,0.9773974987322465,-0.4423998469158086,-1.5380881703417781,0.28234473707930974,2.2455553167547215,2.6466573188163367,0.040999999999999925,0.3100000000000005,9.327802791666674
2023-07-25,-0.21834662769304458,1.5442334917977085,0.07641560268947245,0.9837140353234908,0.012859891500038856,1.1982233288024169,-0.7490671729157627,0.01200000000000001,-0.05000000000000071,-1.9242884166666698
2023-07-26,0.31379132040507685,-0.34537930079359125,0.3253854108851151,0.58641771456025,-0.45605139221089885,-0.8182836620277634,-2.281467776617141,-0.016999999999999904,-0.6699999999999999,4.011213374999997
2023-07-27,-0.6503911120685046,-0.6814555461490457,-1.2462493387705997,-2.4445346407066637,0.8982155551604976,1.3310091021555337,-5.1293294387550485,0.12899999999999956,1.2200000000000006,62.73451375
2023-07-31,0.5959853529608594,1.9750311773778728,1.7272994600400438,2.931931234988161,0.22361787424474144,1.5399133985718017,1.957009619409733,0.010000000000000231,0.3000000000000007,1.4345832499999993
2023-08-01,-0.0635320615987034,-2.4589852548990265,-1.5219289509317946,-2.6123374203887995,0.45063916702003937,-0.5270588900136097,-3.550668845690974,0.06999999999999984,0.29999999999999893,2.9001563750000017
2023-08-02,-1.544662762937321,-1.6216571589245499,-0.1899530822462303,-1.874693601274613,0.29734853721024024,-2.324963304827943,-2.4391453124159246,0.052999999999999936,2.16,-4.367195166666665
2023-08-03,-1.473377949007837,1.4555547761363696,-0.31395584088897976,-0.7321136304387466,-0.03809728529660106,2.5581924045968485,0.4106781952653349,0.08900000000000041,-0.16999999999999993,3.1891055833333297
2023-08-07,0.6213947152660104,-0.7894948145329206,0.041230738098896325,-1.9674990161661743,0.02454626246386482,-0.995758075861719,4.634033725870202,0.055000000000000604,-1.3300000000000018,4.623184666666663
2023-08-08,-0.505004139738574,-1.7300562567194255,-0.511430793171197,-1.8585485477305763,0.4691464572251114,1.2130182699509717,4.42876802011164,-0.06900000000000084,0.22000000000000064,-4.6218645416666675
2023-08-09,-0.32734706350572296,0.42216421538283644,-0.4620144745978827,-0.3539981408010817,-0.027363524592693977,1.685735417374179,5.273629608094321,-0.011999999999999567,-0.02999999999999936,0.7605851666666688
2023-08-10,-0.010003723616591742,-0.46183363739065175,-0.09370120414882166,0.3845318262359676,0.053742691066283044,-1.8425981946368353,-3.130690462504404,0.09100000000000019,-0.11000000000000121,2.2029501666666675
2023-08-14,0.1901375154802487,0.05349739327804581,-0.23463785304160822,-0.5071936018118617,0.35869334243727735,-0.8088412539961176,4.860769906537687,0.04299999999999926,-0.019999999999999574,1.335996333333334
2023-08-15,-0.6569456704922594,-1.454571100237878,-0.4552002627873364,-0.23698773489613245,0.03589567010644501,-1.7608672140472237,-3.3398280401848113,0.018000000000000682,1.6400000000000006,2.4614931666666706
