Date,Close
2019-07-30,2.683
2019-07-31,2.6715
2019-08-01,2.6705
2019-08-02,2.5775
2019-08-05,2.549
2019-08-06,2.5615
2019-08-07,2.575
2019-08-08,2.6105
2019-08-09,2.5925
2019-08-12,2.588
2019-08-13,2.6335
2019-08-14,2.5955
2019-08-15,2.5985
2019-08-16,2.5985
2019-08-19,2.605
2019-08-20,2.5815
2019-08-21,2.589
2019-08-22,2.5615
2019-08-23,2.5345
2019-08-26,2.5465
2019-08-27,2.55
2019-08-28,2.559
2019-08-29,2.5735
2019-08-30,2.547
2019-09-01,2.552
2019-09-02,2.532
2019-09-03,2.5235
2019-09-04,2.59
2019-09-05,2.6365
2019-09-06,2.6285
2019-09-09,2.6215
2019-09-10,2.6225
2019-09-11,2.609
2019-09-12,2.635
2019-09-13,2.6935
2019-09-16,2.634
2019-09-17,2.6215
2019-09-18,2.6075
2019-09-19,2.603
2019-09-20,2.6015
2019-09-23,2.6065
2019-09-24,2.6015
2019-09-25,2.606
2019-09-26,2.571
2019-09-27,2.5975
2019-09-30,2.5785
2019-10-01,2.5605
2019-10-02,2.5705
2019-10-03,2.5535
2019-10-04,2.5625
2019-10-07,2.577
2019-10-08,2.5685
2019-10-09,2.568
2019-10-10,2.6135
2019-10-11,2.628
2019-10-14,2.634
2019-10-15,2.614
2019-10-16,2.5895
2019-10-17,2.5975
2019-10-18,2.636
2019-10-21,2.6465
2019-10-22,2.633
2019-10-23,2.6715
2019-10-24,2.668
2019-10-25,2.6755
2019-10-28,2.683
2019-10-29,2.6915
2019-10-30,2.6905
2019-10-31,2.6425
2019-11-01,2.6575
2019-11-04,2.6755
2019-11-05,2.705
2019-11-06,2.6695
2019-11-07,2.732
2019-11-08,2.686
2019-11-11,2.668
2019-11-12,2.65
2019-11-13,2.6435
2019-11-14,2.6265
2019-11-15,2.6425
2019-11-18,2.6245
2019-11-19,2.659
2019-11-20,2.652
2019-11-21,2.6275
2019-11-22,2.6515
2019-11-25,2.6535
2019-11-26,2.686
2019-11-27,2.6905
2019-11-28,2.67
2019-11-29,2.656
2019-12-02,2.6455
2019-12-03,2.618
2019-12-04,2.6545
2019-12-05,2.6585
2019-12-06,2.7205
2019-12-09,2.754
2019-12-10,2.7615
2019-12-11,2.7855
2019-12-12,2.7925
2019-12-13,2.7775
2019-12-16,2.809
2019-12-17,2.8125
2019-12-18,2.811
2019-12-19,2.8265
2019-12-20,2.805
2019-12-23,2.8095
2019-12-24,2.8265
2019-12-25,2.838
2019-12-26,2.8475
2019-12-27,2.8275
2019-12-30,2.8335
2019-12-31,2.797
2020-01-01,2.806
2020-01-02,2.825
2020-01-03,2.787
2020-01-06,2.79
2020-01-07,2.7935
2020-01-08,2.812
