Date,rolling_beta
2022-01-05,-0.11583134738187395
2022-01-06,-0.11023452914578691
2022-01-07,-0.12212237685654477
2022-01-10,-0.09754801061881072
2022-01-11,-0.10959400270429118
2022-01-12,-0.10360185994929408
2022-01-13,-0.10264580578546814
2022-01-14,-0.07925055268509035
2022-01-18,-0.07765551875203366
2022-01-19,-0.09531596690430973
2022-01-20,-0.10440213211783592
2022-01-21,-0.10169796500234332
2022-01-24,-0.10826027663706954
2022-01-25,-0.1227642024487949
2022-01-26,-0.15157526363622403
2022-01-27,-0.09472570142539026
2022-01-28,-0.1531132310509306
2022-01-31,-0.17741046151325834
2022-02-01,-0.18755391481922795
2022-02-02,-0.18823725172113992
2022-02-03,-0.1727138396152687
2022-02-04,-0.16235054000237076
2022-02-07,-0.15501082725799156
2022-02-08,-0.1407423162251658
2022-02-09,-0.06518751448408089
2022-02-10,-0.07488101587693832
2022-02-11,-0.042082487952108456
2022-02-14,-0.043860007480721164
2022-02-15,-0.056070852735560145
2022-02-16,-0.042425436170750216
2022-02-17,-0.05927725245213614
2022-02-18,-0.060168269467672
2022-02-22,-0.012391577880071192
2022-02-23,-0.013968050905757732
2022-02-24,-0.004883770918875999
2022-02-25,-0.010100289626233284
2022-02-28,-0.013367454977360676
2022-03-01,0.05679708958669285
2022-03-02,0.06111660203734612
2022-03-03,0.04818554137743235
2022-03-04,0.051184810813854995
2022-03-07,0.09096075704272384
2022-03-08,0.12247550906549615
2022-03-09,0.049228686519276116
2022-03-10,0.03820615612753337
2022-03-11,0.04201133427267842
2022-03-14,0.06002296040623214
2022-03-15,0.03775437278440837
2022-03-16,0.07967120770686723
2022-03-17,0.09562099813347755
2022-03-18,0.09181291705013937
2022-03-21,0.0910625798793819
2022-03-22,0.06661857508503922
2022-03-23,0.0750006533472496
2022-03-24,0.06724726387461563
2022-03-25,0.052156192618234655
2022-03-28,0.06315361785071666
2022-03-29,0.05025175323498733
2022-03-30,0.06162312867932463
2022-03-31,0.050771224521034934
2022-04-01,0.0278816047709341
2022-04-04,0.0640590662910979
2022-04-05,0.09266566274440484
2022-04-06,0.08429381160929582
2022-04-07,0.09040592278145895
2022-04-08,0.09692847951746188
2022-04-11,0.08913276059747968
2022-04-12,0.12393984643387765
2022-04-13,0.13559052389194715
2022-04-14,0.13389512434721687
2022-04-18,0.13547941750974568
2022-04-19,0.08444476028017645
2022-04-20,0.08994378107695361
2022-04-21,0.0695123486776117
2022-04-22,0.05038957851582757
2022-04-25,0.0737077746156325
2022-04-26,0.07021989066769228
2022-04-27,0.06780325266686595
2022-04-28,0.04747510224060325
2022-04-29,0.02884486931231158
2022-05-02,0.05856768292379104
2022-05-03,0.05754177372930146
2022-05-04,0.05724927729256337
2022-05-05,0.05896710970496369
2022-05-06,0.07202932570047788
2022-05-09,0.11516221357699437
2022-05-10,0.14005794350846734
2022-05-11,0.14047336678487085
2022-05-12,0.13395898495360423
2022-05-13,0.15161706513649428
2022-05-16,0.1482914977808593
2022-05-17,0.14665800794339773
2022-05-18,0.14660967537609296
2022-05-19,0.1949036731724365
2022-05-20,0.19282516658103446
2022-05-23,0.2015773198093837
2022-05-24,0.19463018621718225
2022-05-25,0.19174384246748497
2022-05-26,0.1918877686941203
2022-05-27,0.21281353470180114
2022-05-30,0.214531427596326
2022-05-31,0.22140958677082498
2022-06-01,0.21367263087418426
2022-06-02,0.21702142041090833
2022-06-03,0.2269031861033645
2022-06-06,0.22127180225765916
2022-06-07,0.21644402311053257
2022-06-08,0.2014168348994289
2022-06-09,0.2030583191675945
2022-06-10,0.20648793987401612
2022-06-13,0.20707861951868162
2022-06-14,0.2148767331667532
2022-06-15,0.21434257862757372
2022-06-16,0.23247462399551974
2022-06-17,0.22052329003284735
2022-06-20,0.21861797632583146
2022-06-21,0.22251700286435833
2022-06-22,0.210350119722941
2022-06-23,0.13061253513237453
2022-06-24,0.14789614481086016
2022-06-27,0.13999423363021968
2022-06-28,0.12712332374753232
2022-06-29,0.12169876479181142
2022-06-30,0.11097152657640891
2022-07-01,0.12191948942669548
2022-07-04,0.13206915485877502
2022-07-05,0.13480844061834668
2022-07-06,0.11625411223791518
2022-07-07,0.13384439710298368
2022-07-08,0.15557392996839484
2022-07-11,0.1464979205239602
2022-07-12,0.16259512907620638
2022-07-13,0.17593092463893975
2022-07-14,0.19136956861054982
2022-07-15,0.20262138028733534
2022-07-18,0.18612055572181946
2022-07-19,0.1848710217291702
2022-07-20,0.18147333931033774
2022-07-21,0.20723080447809236
2022-07-22,0.20557452150651204
2022-07-25,0.20365320342265364
2022-07-26,0.22100592637884597
2022-07-27,0.21730713834958185
2022-07-28,0.23688085361559957
2022-07-29,0.18057761082982926
2022-08-01,0.17623782104001431
2022-08-02,0.16657799114820498
2022-08-03,0.170317359527102
2022-08-04,0.170422324530365
2022-08-05,0.1719895549353581
2022-08-08,0.16849148392899546
2022-08-09,0.1706582323576913
2022-08-10,0.16797081679438047
2022-08-11,0.1674069126793266
2022-08-12,0.16148230790009518
2022-08-15,0.15462740188443952
2022-08-16,0.153332698262613
2022-08-17,0.10362419114087654
2022-08-18,0.0974662552906602
2022-08-19,0.09162123651922321
2022-08-22,0.07092590532797566
2022-08-23,0.05381562527340683
2022-08-24,0.04730052257950189
2022-08-25,0.10414160367313882
2022-08-26,0.12931609118776166
2022-08-29,0.1586722769743436
2022-08-30,0.14803513164282345
2022-08-31,0.1457928779146212
2022-09-01,0.14373363885849413
2022-09-02,0.12258932733754693
2022-09-05,0.11880622155927774
2022-09-06,0.12100443392166851
2022-09-07,0.12211694817563462
2022-09-08,0.12927676811656102
2022-09-09,0.13323241341329706
2022-09-12,0.12705440013998429
2022-09-13,0.11186678335415325
2022-09-14,0.1293840767164177
2022-09-15,0.1356071747901123
2022-09-16,0.1369261066267887
2022-09-19,0.14978410831859257
2022-09-20,0.14484724243472377
2022-09-21,0.1400567151384553
2022-09-22,0.14614037950257142
2022-09-23,0.14171108059671875
2022-09-26,0.14758569187169007
2022-09-27,0.16045721933854235
2022-09-28,0.1579988333562084
2022-09-29,0.1363911865281076
2022-09-30,0.13422000308269602
2022-10-03,0.14421490992668057
2022-10-04,0.17054920534566947
2022-10-05,0.1586064907988513
2022-10-06,0.15511008898881826
2022-10-07,0.19306313093699484
2022-10-10,0.16943872072307628
2022-10-11,0.1508871682072936
2022-10-12,0.16190312911248195
2022-10-13,0.15618490778382443
2022-10-14,0.13957437367653272
2022-10-17,0.08265013467756469
2022-10-18,0.07034921148153725
2022-10-19,0.07469071398534892
2022-10-20,0.0517666945757731
2022-10-21,0.042666191079036936
2022-10-24,0.045626403037979185
2022-10-25,0.015316281912427343
2022-10-26,-0.015218575018616454
2022-10-27,-0.01423043642273425
2022-10-28,-0.05687842358380414
2022-10-31,-0.059047663339439185
2022-11-01,-0.04920155036554133
2022-11-02,-0.051327121516081084
2022-11-03,-0.037315517592951486
2022-11-04,-0.03835203459034235
2022-11-07,-0.04558341125835584
2022-11-08,-0.03666196502727771
2022-11-09,-0.03558807250735166
2022-11-10,-0.05329002111276751
2022-11-14,-0.06448155894623911
2022-11-15,-0.06301324426069277
2022-11-16,-0.04389773044399306
2022-11-17,-0.03968127343988196
2022-11-18,-0.053666474305365
2022-11-21,-0.05895069573405366
2022-11-22,-0.05752925342817761
2022-11-23,-0.05175876094427259
2022-11-24,-0.049762490326437425
2022-11-25,-0.050771889527874266
2022-11-28,-0.05553196209314151
2022-11-29,-0.04530831790537278
2022-11-30,-0.04365037914876901
2022-12-01,-0.05009201216809123
2022-12-02,-0.1190414783055537
2022-12-05,-0.12207102259539465
2022-12-06,-0.12330944741326152
2022-12-07,-0.1385126947922774
2022-12-08,-0.1344220138003824
2022-12-09,-0.06391924195678128
2022-12-12,-0.09040724932815516
2022-12-13,-0.09029870683314614
2022-12-14,-0.08923569368720248
2022-12-15,-0.06390178174814468
2022-12-16,-0.05505502260145031
2022-12-19,-0.056259044842037434
2022-12-20,-0.040681818487279274
2022-12-21,-0.036751123015625366
2022-12-22,-0.04497375988425307
2022-12-23,-0.07490739059872221
2022-12-27,-0.08433430281790641
2022-12-28,-0.08269661011116183
2022-12-29,-0.10762358594252985
2022-12-30,-0.1016093736602734
2023-01-03,-0.09442583976429755
2023-01-04,-0.10562624894036737
2023-01-05,-0.13819088052268252
2023-01-06,-0.10925991255270771
2023-01-09,-0.09747606451996994
2023-01-10,-0.09224959542677358
2023-01-11,-0.06754192937613789
2023-01-12,-0.06425204161340162
2023-01-13,-0.07769925724078451
2023-01-16,-0.09020050562700782
2023-01-17,-0.11236751041945048
2023-01-18,-0.10017174101669335
2023-01-19,-0.09942888216859751
2023-01-20,-0.09738216856342806
2023-01-23,-0.09737451923411206
2023-01-24,-0.09644754184129373
2023-01-25,-0.1157266800144268
2023-01-26,-0.10382475110355224
2023-01-27,-0.10591990810695684
2023-01-30,-0.10558207088690146
2023-01-31,-0.10608392637141291
2023-02-01,-0.11341835533748512
2023-02-02,-0.10430255711661456
2023-02-03,-0.10811925812385759
2023-02-06,-0.10964930576508389
2023-02-07,-0.11430253947121294
2023-02-08,-0.12044065455623094
2023-02-09,-0.12054027337017637
2023-02-10,-0.11540527916322088
2023-02-13,-0.11511317410139482
2023-02-14,-0.1272057197843311
2023-02-15,-0.12962342601940652
2023-02-16,-0.13255857761363227
2023-02-17,-0.14398867790503544
2023-02-20,-0.13102474210924464
2023-02-21,-0.13069706177864943
2023-02-22,-0.13093076097807477
2023-02-23,-0.14354856167879115
2023-02-24,-0.13456093223461907
2023-02-27,-0.13604250657270556
2023-02-28,-0.1431975770072702
2023-03-01,-0.14643746357636062
2023-03-02,-0.15512343668522963
2023-03-03,-0.1553513511590235
2023-03-06,-0.1680346183217907
2023-03-07,-0.17041153421240648
2023-03-08,-0.15698793768359776
2023-03-09,-0.15390259906673787
2023-03-10,-0.14330326147331351
2023-03-13,-0.1469621984866331
2023-03-14,-0.14357503375291958
2023-03-15,-0.1603119581657169
2023-03-16,-0.1585975044482258
2023-03-17,-0.1584639251179097
2023-03-20,-0.14954162350044073
2023-03-21,-0.15126986467641834
2023-03-22,-0.14461440116730978
2023-03-23,-0.12419921869393721
2023-03-24,-0.12422567964404478
2023-03-27,-0.1203672067909121
2023-03-28,-0.12009070048145029
2023-03-29,-0.14171555871499922
2023-03-30,-0.1342487093182222
2023-03-31,-0.12727708723828632
2023-04-03,-0.12389102403686442
2023-04-04,-0.10809727732556189
2023-04-05,-0.10740278601247358
2023-04-06,-0.07790157612880858
2023-04-10,-0.07028968246492615
2023-04-11,-0.07207609368796875
2023-04-12,-0.0679499850724953
2023-04-13,-0.06687262625491952
2023-04-14,-0.0834080607354352
2023-04-17,-0.06416339650917899
2023-04-18,-0.04349386463200937
2023-04-19,-0.042165866341261446
2023-04-20,-0.006098273222958575
2023-04-21,-0.003210124429863624
2023-04-24,0.0001500201981532879
2023-04-25,0.004960762258153889
2023-04-26,-0.0043329117027075675
2023-04-27,-0.012962384329623152
2023-04-28,-0.007690262236474069
2023-05-01,-0.00021570475955375382
2023-05-02,0.024838148169264607
2023-05-03,0.04944587513111574
2023-05-04,0.058625962220665
2023-05-05,0.06931151839225633
2023-05-08,0.05415435023602149
2023-05-09,0.05067774042640656
2023-05-10,0.05383274605477352
2023-05-11,0.07202761378817654
2023-05-12,0.07886702777046341
2023-05-15,0.07912835636409352
2023-05-16,0.09525812424525357
2023-05-17,0.11728126148827617
2023-05-18,0.12426570761898634
2023-05-19,0.12205707120358755
2023-05-22,0.08457418839791903
2023-05-23,0.09231611412990964
2023-05-24,0.11432721984631841
2023-05-25,0.13204759048378398
2023-05-26,0.16825970419934788
2023-05-29,0.17722772184950347
2023-05-30,0.17801538602192585
2023-05-31,0.18015482605328317
2023-06-01,0.19474710326329728
2023-06-02,0.19772499985305383
2023-06-05,0.2064069417656568
2023-06-06,0.1914810571760962
2023-06-07,0.1901003924023938
2023-06-08,0.19337174201019108
2023-06-09,0.1847030386173378
2023-06-12,0.16114480905376635
2023-06-13,0.17170888597192357
2023-06-14,0.1746168921871179
2023-06-15,0.1732046039927852
2023-06-16,0.17518315883883018
2023-06-20,0.18847948103864914
2023-06-21,0.18047049317760622
2023-06-22,0.16822502113349194
2023-06-23,0.19161780168073453
2023-06-26,0.2534548794374859
2023-06-27,0.2417179715230512
2023-06-28,0.22966350686282025
2023-06-29,0.21741842008588358
2023-06-30,0.1910138610384549
2023-07-03,0.1960866067188985
2023-07-05,0.19002586474870214
2023-07-06,0.20483948226614704
2023-07-07,0.20625868343252318
2023-07-10,0.22975556853053192
2023-07-11,0.2223865853634276
2023-07-12,0.22288787874440144
2023-07-13,0.2340932986185329
2023-07-14,0.23428989835846092
2023-07-17,0.25342265584725115
2023-07-18,0.24911680011539328
2023-07-19,0.25365460360538117
2023-07-20,0.2376711677367213
2023-07-21,0.23398654172199068
2023-07-24,0.2881192406666076
2023-07-25,0.28366458853547133
2023-07-26,0.31111771189149223
2023-07-27,0.3189562672104173
2023-07-28,0.3183389458350977
2023-07-31,0.33612309985382105
2023-08-01,0.33258825242419005
2023-08-02,0.32303885609603344
2023-08-03,0.3019845282379746
2023-08-04,0.29978785910516365
2023-08-07,0.300316809417838
2023-08-08,0.2899610992012912
2023-08-09,0.29084496234549856
2023-08-10,0.2788555609528938
2023-08-11,0.30873294147233166
2023-08-14,0.32404790509670867
2023-08-15,0.3433043321195771
2023-08-16,0.31020420807945515
2023-08-17,0.31239899430539586
2023-08-18,0.3191741970869024
2023-08-21,0.324055276775826
2023-08-22,0.33906037045540116
2023-08-23,0.3581198760083645
2023-08-24,0.35974125131169876
2023-08-25,0.36049725670311594
2023-08-28,0.3508535407831624
2023-08-29,0.35972027859921935
2023-08-30,0.36121249030312164
2023-08-31,0.3648222523633452
2023-09-01,0.3657976962752736
2023-09-05,0.3814536230833846
2023-09-06,0.38402269782106924
2023-09-07,0.3824056630265392
2023-09-08,0.3929431937477491
2023-09-11,0.4010974656440641
2023-09-12,0.43662977300658
2023-09-13,0.4051227719148311
2023-09-14,0.42375226792186155
2023-09-15,0.414878361664597
2023-09-18,0.4122549055426456
2023-09-19,0.4315896783612276
2023-09-20,0.44084197622689214
2023-09-21,0.4411056987451685
2023-09-22,0.42950932520023444
2023-09-25,0.42766288598956137
2023-09-26,0.4248898472864716
2023-09-27,0.42164437617179684
2023-09-28,0.4359629354051205
2023-09-29,0.4373643674550416
2023-10-02,0.4552097000056849
2023-10-03,0.448694334882452
2023-10-04,0.4617565846110265
2023-10-05,0.47080448004809694
2023-10-06,0.4742577990852519
2023-10-09,0.4830926192679582
2023-10-10,0.46941568381657517
2023-10-11,0.4468227747274086
2023-10-12,0.4424260312671364
2023-10-13,0.44137292210766027
2023-10-16,0.44943938846736853
2023-10-17,0.45996000708934026
2023-10-18,0.44083344440761474
2023-10-19,0.41640778955104657
2023-10-20,0.41429025618423554
2023-10-23,0.4086050902551849
2023-10-24,0.4193574687206967
2023-10-25,0.41988914702548563
2023-10-26,0.41467860027470105
2023-10-27,0.41023864479591027
2023-10-30,0.40545838854276894
2023-10-31,0.36585713026754896
2023-11-01,0.3580609027277123
2023-11-02,0.31578214233643465
2023-11-03,0.2702107081326621
2023-11-06,0.24472692765394588
2023-11-07,0.24820682315384857
2023-11-08,0.2506220906593112
2023-11-09,0.273419340866682
2023-11-10,0.2744928878592003
2023-11-13,0.25322227120895874
2023-11-14,0.19412154558325953
2023-11-15,0.1718086200583601
2023-11-16,0.17210024901982354
2023-11-17,0.17081376328162917
2023-11-20,0.1774703061312807
2023-11-21,0.1822313445888714
2023-11-22,0.17812880111323093
2023-11-24,0.1850243752308564
2023-11-27,0.1818470434057101
2023-11-28,0.18663941754560598
2023-11-29,0.1898621466230687
2023-11-30,0.19857844957285287
2023-12-01,0.20869224843298442
2023-12-04,0.1926265858290548
2023-12-05,0.19858250817533524
2023-12-06,0.20830418382034038
2023-12-07,0.2096557990344833
2023-12-08,0.20354727783736304
2023-12-11,0.20480746365535274
2023-12-12,0.20468730069775415
2023-12-13,0.1889762800291469
2023-12-14,0.20028309118097504
2023-12-15,0.2006672351246856
2023-12-18,0.20683460073029342
2023-12-19,0.229519518094292
2023-12-20,0.2117824107300284
2023-12-21,0.1945340827839912
2023-12-22,0.20725536568417588
2023-12-26,0.20414101083792807
2023-12-27,0.2004329649256733
2023-12-28,0.1903844735798353
2023-12-29,0.20109744771800978
2024-01-02,0.22358572024381995
2024-01-03,0.21408905000568612
2024-01-04,0.21232641283961098
2024-01-05,0.1938054959678859
2024-01-08,0.18902913724246567
2024-01-09,0.1986145516670501
2024-01-10,0.21143972381687454
2024-01-11,0.2102780518340256
2024-01-12,0.1848234669154653
2024-01-16,0.22033820327840486
2024-01-17,0.21987501414677393
2024-01-18,0.21727831946592333
2024-01-19,0.2298477771030234
2024-01-22,0.19789848512484254
2024-01-23,0.21643049980332824
2024-01-24,0.22276297950810495
2024-01-25,0.23993817123653918
2024-01-26,0.24345402892877907
2024-01-29,0.2543069804111652
2024-01-30,0.2251342887679615
2024-01-31,0.2265182435965576
2024-02-01,0.2190277735959054
2024-02-02,0.20673362411239526
2024-02-05,0.20765279855189364
2024-02-06,0.21619724684739017
2024-02-07,0.2208484918897634
2024-02-08,0.20164035648967077
2024-02-09,0.19815949913178504
2024-02-12,0.21162501621514632
2024-02-13,0.20595717136906452
2024-02-14,0.2039144172043678
2024-02-15,0.2289245551554397
2024-02-16,0.16686836146157918
2024-02-20,0.17041846358165774
2024-02-21,0.16659062457266388
2024-02-22,0.16921067652210703
2024-02-23,0.1712649333993141
2024-02-26,0.18095655238908387
2024-02-27,0.17519535012172216
2024-02-28,0.17131820527660566
2024-02-29,0.17170017453686265
2024-03-01,0.16085621390141747
2024-03-04,0.15327988873189397
2024-03-05,0.15348745750745424
2024-03-06,0.1588801847054855
2024-03-07,0.14537724785699144
2024-03-08,0.14382199828767153
2024-03-11,0.13981660961605308
2024-03-12,0.1271465834508978
2024-03-13,0.1119815768029555
2024-03-14,0.09465342033256333
2024-03-15,0.06450723242890802
2024-03-18,0.06586612919378976
2024-03-19,0.08069152333473185
2024-03-20,0.09463061996517391
2024-03-21,0.0940935314297136
2024-03-22,0.09368332684893722
2024-03-25,0.08342238373662977
2024-03-26,0.07940077098121512
2024-03-27,0.07655348331508162
2024-03-28,0.08046887536111803
2024-04-01,0.08571753597720094
2024-04-02,0.08498078705019578
2024-04-03,0.07480044311924228
2024-04-04,0.07569785282314959
2024-04-05,0.07739786675430252
2024-04-08,0.07250348569345891
2024-04-09,0.07220497952368803
2024-04-10,0.06933447920946474
2024-04-11,0.0719777375030208
2024-04-12,0.06281974056567095
2024-04-15,0.04572236166101581
2024-04-16,0.0719609085006098
2024-04-17,0.03500076393636211
2024-04-18,0.02719199588029796
2024-04-19,0.009565045927175247
2024-04-22,0.014607408205500926
2024-04-23,0.004225880438441961
2024-04-24,-0.0004755921468804318
2024-04-25,0.003620156194990478
2024-04-26,0.008627587910114734
2024-04-29,0.026007781926540074
2024-04-30,0.046822264950017504
2024-05-01,0.06333642844982712
2024-05-02,0.049818985544002846
2024-05-03,0.03480864359978097
2024-05-06,0.03579972641434723
2024-05-07,0.04177213542582933
2024-05-08,0.08009760375565864
2024-05-09,0.06997417977559056
2024-05-10,0.061837819961102256
2024-05-13,0.07540999585440114
2024-05-14,0.07302674280771691
2024-05-15,0.07492860908355906
2024-05-16,0.06857922014503356
2024-05-17,0.04429531536908124
2024-05-20,0.049320143920996776
2024-05-21,0.04489552895657453
2024-05-22,0.0913164784755237
2024-05-23,0.08425959607618203
2024-05-24,0.09894102897958948
2024-05-28,0.11283321819922185
2024-05-29,0.10378092431357848
2024-05-30,0.0787292921709797
2024-05-31,0.0838845067779029
2024-06-03,0.08617079381327127
2024-06-04,0.08348052977565329
2024-06-05,0.09195690592451336
2024-06-06,0.1007324215063837
2024-06-07,0.10357127453564605
2024-06-10,0.12211159619417004
2024-06-11,0.12185622610756164
2024-06-12,0.11619650086414335
2024-06-13,0.10663272045943621
2024-06-14,0.12259298098563774
2024-06-17,0.1275854400021169
2024-06-18,0.13339666347880333
2024-06-20,0.1450912531152243
2024-06-21,0.15369599017291108
2024-06-24,0.1548889481468209
2024-06-25,0.15469425186997046
2024-06-26,0.15279427677692975
2024-06-27,0.1544416753057842
2024-06-28,0.14824265964665873
2024-07-01,0.1509245950082152
2024-07-02,0.14716043215682395
2024-07-03,0.16807228162818094
2024-07-05,0.1611215007389427
2024-07-08,0.1489415386078755
2024-07-09,0.1290607955747389
2024-07-10,0.11222801409240912
2024-07-11,0.08522736468660691
2024-07-12,0.08302649514099186
2024-07-15,0.07792009120255418
2024-07-16,0.07901098736026035
2024-07-17,0.10886806620503754
2024-07-18,0.1127875940866517
2024-07-19,0.10960118880873743
2024-07-22,0.10308374670980239
2024-07-23,0.12289211922242894
2024-07-24,0.1267006442914101
2024-07-25,0.12934763788953196
2024-07-26,0.12614811531977904
2024-07-29,0.1228835564083799
2024-07-30,0.12223768357896185
2024-07-31,0.1450368189245906
2024-08-01,0.11671045458858922
2024-08-02,0.1364733559611306
2024-08-05,0.13455589706122822
2024-08-06,0.13631546304136818
2024-08-07,0.13984305218212253
2024-08-08,0.12605162110080703
2024-08-09,0.16670116118144235
2024-08-12,0.16954934580071795
2024-08-13,0.17346476442437772
2024-08-14,0.17913934483789104
