Magnitude,Top1_DeltaS,Top2_DeltaS,Top3_DeltaS,Peak,PeakHorizon,HalfLife,DurationAboveHalf,AUC,Cluster
1.8772433388294738,1.2567003360823534,1.7686791648719213,1.927256149931988,1.0374538602245789,-0.2662387513210391,-0.27838189911872646,-0.6852666920560074,0.2225315262665401,0
-0.38190354731799053,-0.24717798844042793,-0.3344569210233858,-0.31676885570255725,-0.12816686929310525,-0.3695361887705235,-0.3859599889476578,-0.42581456417672187,-0.40312896744364796,1
0.020171498600298935,-0.013006496175132231,-0.06024659984686833,-0.21463241963699994,-0.24788719609940554,1.3211998094835358,1.3801136524106348,1.7589621955872605,1.1206958193448118,2
