Date,FROM_dlog_SOLVPN,TO_dlog_SOLVPN,NET_dlog_SOLVPN,FROM_dlog_COPPER,TO_dlog_COPPER,NET_dlog_COPPER,FROM_dlog_GOLD,TO_dlog_GOLD,NET_dlog_GOLD,FROM_dlog_SILVER,TO_dlog_SILVER,NET_dlog_SILVER,FROM_dlog_DXY,TO_dlog_DXY,NET_dlog_DXY,FROM_dlog_OIL,TO_dlog_OIL,NET_dlog_OIL,FROM_dlog_GAS,TO_dlog_GAS,NET_dlog_GAS,FROM_d_UST10Y,TO_d_UST10Y,NET_d_UST10Y,FROM_d_VIX,TO_d_VIX,NET_d_VIX,FROM_d_PJM_LMP,TO_d_PJM_LMP,NET_d_PJM_LMP,TCI
2022-12-21,80.52304555946172,93.37792126896916,12.85487570950744,78.06244143318246,81.44344728642618,3.381005853243721,83.82014397632787,106.65123374135223,22.83108976502436,84.66550689529333,103.64722080598773,18.981713910694396,84.73122923178417,113.50214339799999,28.770914166215817,79.99139921989092,72.15810704444495,-7.833292175445976,92.80206342803913,45.47685245628019,-47.32521097175894,78.17547297419299,59.587808935336575,-18.58766403885641,79.6312653769011,109.6005699571129,29.969304580211798,84.63326645515279,41.590529656316605,-43.04273679883619,82.70358345502265
2022-12-22,81.03501689648903,75.19117727206843,-5.843839624420596,79.36279372844729,92.4788776112043,13.11608388275701,84.65577090404378,90.43740632115652,5.781635417112739,83.94622251406558,106.02333894307195,22.077116429006367,86.47440670993464,100.85705360809669,14.38264689816205,85.88172053304284,41.88979839801567,-43.99192213502717,91.7968332606554,61.13659609852675,-30.660237162128652,65.01853973568223,54.660258742166846,-10.358280993515379,76.10330184932164,137.88354731582788,61.780245466506244,86.45123086920444,60.16778269075182,-26.283448178452616,82.07258370008869
2022-12-27,92.2206346917333,38.23430342499173,-53.986331266741566,76.06032257773248,96.89254584997073,20.832223272238252,80.59918927676559,45.87663737396595,-34.72255190279964,92.25895888942603,56.88778418192312,-35.37117470750291,78.45657340254947,159.04726821176496,80.59069480921549,95.43246976374266,26.264358836321268,-69.1681109274214,87.60862580525121,76.98380670119282,-10.624819104058389,77.44563986001742,25.674052272170755,-51.77158758784667,85.87810043365045,63.954798162861074,-21.92330227078937,56.5918671815875,232.73682686729373,176.14495968570623,82.25523818824561
2022-12-28,63.256390637092444,55.31769051425625,-7.938700122836195,68.18797443498504,75.87170880232772,7.68373436734268,76.37939399864803,82.31312962008788,5.933735621439851,72.0496997184825,73.19094180552285,1.1412420870403537,73.72663312000157,99.34077769030938,25.614144570307815,65.84379793147491,43.99140227261194,-21.852395658862967,70.5664864288463,43.382399555314215,-27.184086873532088,37.445845615235164,21.438515508778544,-16.00733010645662,73.19308280923323,96.53033941180615,23.33725660257292,45.332177768943836,54.604577281928044,9.272399512984208,64.5981482462943
2022-12-29,74.31953729332108,100.08222534003731,25.762688046716235,78.76591993357258,79.61856540751076,0.8526454739381819,81.67274620966731,95.29926453823501,13.626518328567698,77.84680408489015,99.80952261549434,21.962718530604192,79.99089778856396,93.4387115956531,13.447813807089148,75.60831116289116,44.51551826903342,-31.092792893857734,91.42043875346936,39.48326615707178,-51.93717259639757,63.028236962614024,58.74027102516542,-4.287965937448604,75.9007199202967,131.6508411765509,55.750121256254204,80.04670468187828,35.962130666412605,-44.08457401546568,77.86003167911647
2023-01-03,76.79360845226086,84.49694728955508,7.7033388372942255,73.70914369416172,71.88423782742362,-1.8249058667381064,78.01759647102804,93.63526808712365,15.617671616095606,79.00601674513663,108.79357479570407,29.78755805056744,80.68728758762802,100.8704051141754,20.183117526547377,75.48017781483236,34.96217436153741,-40.51800345329495,91.78413560145174,35.966632522334145,-55.81750307911759,67.97986668178474,93.04692758968723,25.067060907902487,74.57781323732914,121.03296701629108,46.45515377896194,87.28621341355834,40.63272509533985,-46.65348831821849,78.53218596991715
2023-01-04,81.61345689075667,106.68185094438428,25.068394053627614,70.43154488431276,58.3264937866057,-12.105051097707054,84.08591681051726,80.50051319808424,-3.5854036124330264,80.89039817798593,98.69867687263121,17.80827869464528,79.96434397514012,108.75174288338096,28.78739890824083,76.24372126620204,48.552829850364645,-27.6908914158374,90.71071981396311,62.33243992790408,-28.378279886059026,75.93576870890111,55.34767963829415,-20.588089070606955,73.78796984449515,136.16345228168183,62.375482437186676,80.99713583356528,39.30529682250837,-41.69183901105691,79.46609762058395
2023-01-05,75.2497991614567,106.04134776156934,30.791548600112634,73.16518969162743,61.83286234800314,-11.332327343624293,78.63835772132899,89.6806786414551,11.042320920126116,76.06814856695016,106.07036451422627,30.002215947276113,79.63220295964787,106.07932333467112,26.447120375023246,81.85329375963553,27.10447825095665,-54.74881550867889,89.63412815076246,35.6235262227944,-54.01060192796806,64.22237015326132,65.17210540040219,0.9497352471408647,69.88011227463744,144.89299374616482,75.01288147152738,79.30348426547742,25.149406484542336,-54.15407778093508,76.76470867047854
2023-01-09,78.35432658577024,84.61024059733585,6.255914011565608,80.95207053281132,57.21754420138093,-23.734526331430388,79.56340021901329,94.78400194577732,15.22060172676403,73.985722524907,142.00797368932695,68.02225116441994,79.97738435735494,117.27031419513759,37.29292983778265,82.08474389548803,31.997442088632724,-50.08730180685531,89.97631250847112,39.31507587389236,-50.66123663457876,72.93315343652222,67.03665703582998,-5.896496400692243,69.80498278570802,126.20715319701338,56.40217041130536,80.80452294064746,27.990216962366603,-52.814305978280856,78.84366197866939
2023-01-10,73.19341198116824,89.4524085912949,16.25899661012666,73.27059213645772,65.16711043802535,-8.103481698432375,79.25462545370817,99.24510637508052,19.990480921372352,75.02749134992689,111.97911792121114,36.95162657128425,78.7109448606594,102.58857772580407,23.877632865144676,73.1008005048273,27.9593128600036,-45.141487644823705,90.320915199401,46.23497885879671,-44.08593634060429,68.8456827207842,56.296197091424474,-12.549485629359722,69.71200272747141,129.9474210134416,60.2354182859702,79.22590971959448,31.792145778916538,-47.43376394067795,76.06623766539988
2023-01-11,70.10575875647379,93.78523087981965,23.67947212334586,73.48697405083146,64.95878981921217,-8.528184231619292,76.87029370606908,98.09932859678345,21.229034890714374,75.7502354971825,117.2283178345452,41.47808233736269,74.9366521050484,102.46403815875682,27.527386053708426,80.97816372217281,28.68986252517899,-52.288301196993814,89.12769550457209,43.77720379686304,-45.35049170770905,71.51017497891374,74.53329278887921,3.02311780996547,70.24139886780314,113.1445761762848,42.90317730848166,79.82978407933408,26.15649069207775,-53.67329338725632,76.28371312684011
2023-01-12,72.66074402811364,72.16795664442307,-0.49278738369056896,76.73173719867685,61.440633736294814,-15.29110346238204,77.8756319151314,97.83637796536262,19.960746050231222,73.00498368651989,120.81670000564067,47.81171631912078,75.84112262421584,113.07322738210132,37.23210475788548,73.28454382517421,35.66443859204129,-37.62010523313292,88.08104608479053,37.662668973550765,-50.418377111239764,70.37310191444898,74.67566174570808,4.302559831259103,70.8843733121319,120.67988982846906,49.79551651633716,81.30038425996649,26.020113975578013,-55.28027028438848,76.00376688491697
2023-01-17,67.80698795081648,79.96472584712481,12.157737896308333,59.840634241239904,56.65469350238916,-3.1859407388507464,72.21618217140289,89.92541898300811,17.709236811605223,72.21775992030797,93.27703098145088,21.05927106114291,74.84274312625504,85.76894904240196,10.926205916146913,68.06282145599678,37.47119168887168,-30.591629767125106,77.83704302003468,51.15449039436814,-26.682552625666546,57.46168504386958,51.19972372334887,-6.261961320520712,69.01637380220947,106.50368894169608,37.48731513948661,63.96619961206531,31.348517239538452,-32.61768237252686,68.32684303441981
2023-01-18,68.35449145057825,88.97194116142231,20.617449710844056,60.420353285017136,59.75291910923716,-0.6674341757799738,73.80113262004501,88.90268092572387,15.101548305678861,74.25297087572181,96.85641520290156,22.603444327179744,76.91281514594283,89.19489481955868,12.282079673615854,70.56771078417498,37.85165910589513,-32.71605167827985,81.12620353235455,55.619209308245274,-25.506994224109278,67.72082484220583,49.95342884688638,-17.767395995319447,70.96620243881843,110.36929924847898,39.40309680966055,63.02355158915335,29.67380883566276,-33.34974275349059,70.71462565640122
2023-01-19,67.51655898682101,78.4945990631384,10.978040076317384,62.31326961198828,61.59700886404659,-0.7162607479416891,71.766216052084,94.97151586106696,23.205299808982957,73.25055599490284,98.37237171381263,25.121815718909787,74.78113493851555,88.74612995884772,13.964995020332168,65.98822035466274,37.331591741291675,-28.65662861337107,73.4387419804779,58.84460523352091,-14.594136746956991,64.80929817705298,29.654566334255648,-35.15473184279733,70.29721185925798,106.06018525120908,35.76297339195109,63.11471225839231,33.20334619296606,-29.91136606542625,68.72759202141557
2023-01-23,67.82892085724754,71.12798861172567,3.2990677544781306,61.44166479142389,62.51076653597811,1.0691017445542172,71.84969046327305,92.05917908969153,20.209488626418477,74.18813229651248,94.6608302173707,20.472697920858224,75.09606746638681,90.50616915606035,15.410101689673539,60.22188187584723,38.031976040799094,-22.189905835048137,70.79243694900998,62.37173461356351,-8.420702335446471,61.34773644959347,28.26868050118584,-33.07905594840763,69.79975349973304,106.19770297387926,36.397949474146216,61.310872529675855,28.142129438449267,-33.16874309122659,67.38771571787032
2023-01-24,64.85782715959277,69.41740466406307,4.5595775044702975,59.651854673809495,63.90266099832216,4.250806324512666,71.98715656165047,89.36837221368988,17.381215652039415,74.346924761789,91.83940858021475,17.492483818425754,75.25013507798629,95.95722501991928,20.707089941932992,57.15430015382037,34.80905327021192,-22.345246883608453,67.52743642297666,58.17906278708088,-9.348373635895783,66.70201113816609,23.42919771236204,-43.272813425804046,69.39752038805588,113.07248984153682,43.67496945348094,60.3193026122169,27.21959386266313,-33.09970874955377,66.71944689500641
2023-01-25,65.14037659279427,72.10092324728686,6.960546654492589,58.624072160064074,59.05740412901632,0.43333196895224546,71.76122162843205,89.28448638621606,17.523264757784005,73.37854559754112,86.79242519924776,13.41387960170664,74.0323086495367,90.74623071304424,16.71392206350754,56.22594152205322,37.66249602192755,-18.563445500125667,61.20345057345823,58.216498632778084,-2.986951940680143,61.85386783778661,23.994624147584325,-37.859243690202284,69.91885346353664,101.49759653526957,31.57874307173293,56.28338683966193,29.069339852494124,-27.214046987167805,64.84220248648649
2023-01-26,68.28292316595412,75.90959133581953,7.626668169865411,59.29712460023487,56.24469361930793,-3.0524309809269425,71.48000367980666,86.24852794603825,14.768524266231594,72.26829526888375,86.9043448254096,14.636049556525847,73.69082825818374,92.74586915283804,19.055040894654297,56.550163983685025,38.72878161091843,-17.821382372766593,58.898087353978745,63.30805903908382,4.409971685105077,68.42874790186775,25.10035659622362,-43.32839130564413,70.20214027770353,100.17168533012432,29.969545052420784,56.3401736982162,30.076578732750825,-26.263594965465373,65.54384881885144
2023-01-30,65.36437328192805,63.659677324684935,-1.7046959572431177,57.41084266442772,56.641350525774186,-0.7694921386535327,69.73398417867848,85.84178064273193,16.10779646405345,71.96187612464448,93.91936505200776,21.957488927363286,73.32639025986518,96.98430754250094,23.657917282635765,57.20099390950367,38.56042253522177,-18.640571374281905,57.080660098720514,46.184061704834804,-10.89659839388571,55.60706807105014,20.392461262019374,-35.21460680903077,71.2450581881823,102.66884813512722,31.423789946944922,50.81535606799741,24.89432812009511,-25.921027947902303,62.97466028449979
2023-01-31,60.74992113698639,64.96410637445679,4.214185237470403,55.77608743780551,54.96000031189856,-0.8160871259069467,69.91637944756151,84.43160080057102,14.515221353009508,71.6467843945792,90.5928208132595,18.946036418680293,73.33959589086328,95.08679310299067,21.74719721212739,56.0408824532034,36.54836282070341,-19.49251963249999,61.030421066329666,45.8717474130855,-15.158673653244165,52.29160707886178,18.179486420885773,-34.11212065797601,69.84860654748604,103.65616160055279,33.80755505306675,47.52202595937279,23.87123175464557,-23.65079420472722,61.816231141304954
2023-02-01,65.0714419726265,66.70481492248769,1.633372949861183,52.15560326219176,58.75587838533542,6.6002751231436605,69.35037089664266,86.7078025463108,17.357431649668143,70.55669929583654,89.93102400569873,19.374324709862194,71.6026471004242,75.91220084878924,4.309553748365033,59.554398142874504,43.808090832583716,-15.746307310290788,64.2203876367333,44.7529118999614,-19.46747573677191,44.694056652739654,24.93395267731801,-19.760103975421643,72.84493120501465,88.13814473332583,15.293213528311185,44.18951056235706,34.59522587563001,-9.59428468672705,61.42400467274407
2023-02-02,59.042280274955395,88.85401462542225,29.811734350466857,58.5833628325684,41.94172327530475,-16.641639557263645,68.80630611225246,82.5069388265913,13.700632714338838,69.5189562993369,95.11821246243417,25.599256163097266,71.58030993013614,77.64888901751473,6.068579087378595,63.99927042387093,32.78594649353541,-31.21332393033552,59.521972695168415,46.00100565126385,-13.520967043904562,53.512985437645646,44.83808264637782,-8.674902791267826,70.69488373791546,79.20490596448457,8.510022226569106,47.34278816171646,33.70339694263736,-13.639391219079101,62.260311590556604
2023-02-06,71.13839011705352,85.27176473882304,14.13337462176952,54.03143520963042,44.49087242175184,-9.540562787878585,73.51313731613482,99.92892665694131,26.415789340806498,70.76002813929884,110.87578738972033,40.11575925042149,73.52135186829791,98.6760966291819,25.154744760883986,65.93043899016095,40.83702749712898,-25.093411493031972,71.09843089700945,36.92296124833122,-34.17546964867823,60.54863033737759,42.5809960518139,-17.96763428556369,73.36756410786298,80.66390961644221,7.296345508579236,56.33641454688248,29.99747927957418,-26.3389352673083,67.0245821529709
2023-02-07,54.92343142033029,78.58764681655373,23.66421539622344,53.08134324029929,42.69524071749606,-10.386102522803228,70.54705399646498,85.1640614892823,14.617007492817322,68.98087093719863,78.0750035192446,9.094132582045972,71.9146011234664,84.2298221651915,12.315221041725096,69.62044826861944,40.03278151759361,-29.58766675102583,46.71462616491291,40.05668637500356,-6.657939789909349,60.25992655433485,36.71317000248606,-23.546756551848787,66.39238944401644,77.32756242445213,10.93517298043568,36.05085581968215,35.603571942021794,-0.4472838776603538,59.848554696932524
2023-02-08,55.52498585744423,77.75393360674107,22.228947749296843,62.178192974369686,45.706951754111394,-16.471241220258293,70.57457493927956,82.78989597288256,12.215321033603004,68.45446899894839,76.90755874940147,8.453089750453088,70.22825733209821,86.74845163539062,16.520194303292413,65.78260383959129,35.425217709139574,-30.357386130451715,47.502827534095836,44.86773096096774,-2.635096573128095,63.76257087921361,35.29755100946848,-28.465019869745134,60.8227429885223,78.750081983938,17.927338995415703,35.10223932376985,35.68609128529209,0.5838519615222424,59.99334646673329
