Date,Direction,Horizon,Response
2022-03-02,COPPER_to_SOLVPN,6,0.05506232312328018
2022-03-02,COPPER_to_SOLVPN,7,0.15278367365810816
2022-03-02,COPPER_to_SOLVPN,8,0.17137241067708217
2022-03-02,COPPER_to_SOLVPN,9,0.18762877428286692
2022-03-02,COPPER_to_SOLVPN,10,0.1829779070252127
2022-03-02,COPPER_to_SOLVPN,11,0.1835015974313834
2022-03-02,COPPER_to_SOLVPN,12,0.1920293275273196
2022-03-02,COPPER_to_SOLVPN,13,0.19040114710586858
2022-03-02,COPPER_to_SOLVPN,14,0.21293101782862708
2022-03-02,COPPER_to_SOLVPN,15,0.21275687245397099
2022-03-02,COPPER_to_SOLVPN,16,0.12371328787710387
2022-03-02,COPPER_to_SOLVPN,17,0.12537898633140557
2022-03-02,COPPER_to_SOLVPN,18,0.039272875943571754
2022-03-02,COPPER_to_SOLVPN,19,0.0579172076285892
2022-03-02,COPPER_to_SOLVPN,20,0.05059939720187282
2022-03-02,SOLVPN_to_COPPER,0,-0.312901534613845
2022-03-02,SOLVPN_to_COPPER,1,-0.30926741683471237
2022-03-02,SOLVPN_to_COPPER,2,-0.17901966915766604
2022-03-02,SOLVPN_to_COPPER,3,-0.2620820571495637
2022-03-02,SOLVPN_to_COPPER,4,-0.2792473496177099
2022-03-02,SOLVPN_to_COPPER,5,-0.2515351815209196
2022-03-02,SOLVPN_to_COPPER,6,-0.2679874456735848
2022-03-02,SOLVPN_to_COPPER,7,-0.30321501659719075
2022-03-02,SOLVPN_to_COPPER,8,-0.2587740777188569
2022-03-02,SOLVPN_to_COPPER,9,-0.28647596805802655
2022-03-02,SOLVPN_to_COPPER,10,-0.28331378181148853
2022-03-02,SOLVPN_to_COPPER,11,-0.2860063217875101
2022-03-02,SOLVPN_to_COPPER,12,-0.2896343871504611
2022-03-02,SOLVPN_to_COPPER,13,-0.2627327966216697
2022-03-02,SOLVPN_to_COPPER,14,-0.24977854850703235
2022-03-02,SOLVPN_to_COPPER,15,-0.2910316414503911
2022-03-02,SOLVPN_to_COPPER,16,-0.26836870880639796
2022-03-02,SOLVPN_to_COPPER,17,-0.2605994044851848
2022-03-02,SOLVPN_to_COPPER,18,-0.26051713263795223
2022-03-02,SOLVPN_to_COPPER,19,-0.28569005587213137
2022-03-02,SOLVPN_to_COPPER,20,-0.29982464282554383
2022-03-07,COPPER_to_SOLVPN,0,0.09675516197269907
2022-03-07,COPPER_to_SOLVPN,1,0.0934803018493508
2022-03-07,COPPER_to_SOLVPN,2,0.07662706852178883
2022-03-07,COPPER_to_SOLVPN,3,0.059976015302120156
2022-03-07,COPPER_to_SOLVPN,4,0.04209533469057265
2022-03-07,COPPER_to_SOLVPN,5,0.13981668522540064
2022-03-07,COPPER_to_SOLVPN,6,0.15840542224437465
2022-03-07,COPPER_to_SOLVPN,7,0.1746617858501594
2022-03-07,COPPER_to_SOLVPN,8,0.17001091859250517
2022-03-07,COPPER_to_SOLVPN,9,0.17053460899867587
2022-03-07,COPPER_to_SOLVPN,10,0.17906233909461208
2022-03-07,COPPER_to_SOLVPN,11,0.17743415867316106
2022-03-07,COPPER_to_SOLVPN,12,0.19996402939591956
2022-03-07,COPPER_to_SOLVPN,13,0.19978988402126346
2022-03-07,COPPER_to_SOLVPN,14,0.11074629944439635
2022-03-07,COPPER_to_SOLVPN,15,0.11241199789869805
2022-03-07,COPPER_to_SOLVPN,16,0.026305887510864226
2022-03-07,COPPER_to_SOLVPN,17,0.04495021919588167
2022-03-07,COPPER_to_SOLVPN,18,0.03763240876916529
2022-03-07,COPPER_to_SOLVPN,19,0.036817091680669656
2022-03-07,COPPER_to_SOLVPN,20,0.07648508459454673
2022-03-07,SOLVPN_to_COPPER,0,0.1302477476770463
2022-03-07,SOLVPN_to_COPPER,1,0.04718535968514865
2022-03-07,SOLVPN_to_COPPER,2,0.030020067217002448
2022-03-07,SOLVPN_to_COPPER,3,0.05773223531379277
2022-03-07,SOLVPN_to_COPPER,4,0.04127997116112759
2022-03-07,SOLVPN_to_COPPER,5,0.006052400237521606
2022-03-07,SOLVPN_to_COPPER,6,0.05049333911585544
2022-03-07,SOLVPN_to_COPPER,7,0.022791448776685798
2022-03-07,SOLVPN_to_COPPER,8,0.02595363502322382
2022-03-07,SOLVPN_to_COPPER,9,0.023261095047202217
2022-03-07,SOLVPN_to_COPPER,10,0.01963302968425129
2022-03-07,SOLVPN_to_COPPER,11,0.04653462021304263
2022-03-07,SOLVPN_to_COPPER,12,0.059488868327680015
2022-03-07,SOLVPN_to_COPPER,13,0.018235775384321216
2022-03-07,SOLVPN_to_COPPER,14,0.040898708028314405
2022-03-07,SOLVPN_to_COPPER,15,0.04866801234952755
2022-03-07,SOLVPN_to_COPPER,16,0.048750284196760134
2022-03-07,SOLVPN_to_COPPER,17,0.023577360962580958
2022-03-07,SOLVPN_to_COPPER,18,0.009442774009168535
2022-03-07,SOLVPN_to_COPPER,19,0.031130201885373736
2022-03-07,SOLVPN_to_COPPER,20,0.06174583870926118
2022-06-13,COPPER_to_SOLVPN,0,0.010064268281432906
2022-06-13,COPPER_to_SOLVPN,1,-0.013316500059063402
2022-06-13,COPPER_to_SOLVPN,2,-0.014116842777593355
2022-06-13,COPPER_to_SOLVPN,3,0.02145622146482784
2022-06-13,COPPER_to_SOLVPN,4,0.026545707993126194
2022-06-13,COPPER_to_SOLVPN,5,0.031161384688827037
2022-06-13,COPPER_to_SOLVPN,6,0.11731190076633063
2022-06-13,COPPER_to_SOLVPN,7,-0.014699999728678026
2022-06-13,COPPER_to_SOLVPN,8,-0.01574270017805808
2022-06-13,COPPER_to_SOLVPN,9,0.021220696385604143
2022-06-13,COPPER_to_SOLVPN,10,0.005389821382813784
2022-06-13,COPPER_to_SOLVPN,11,0.006013753991539611
2022-06-13,COPPER_to_SOLVPN,12,-0.020596875773960563
2022-06-13,COPPER_to_SOLVPN,13,-0.021146328972810033
2022-06-13,COPPER_to_SOLVPN,14,-0.0036321313660206273
2022-06-13,COPPER_to_SOLVPN,15,-0.04497526533221708
2022-06-13,COPPER_to_SOLVPN,16,-0.045222305183559824
2022-06-13,COPPER_to_SOLVPN,17,-0.04832913927736685
2022-06-13,COPPER_to_SOLVPN,18,-0.05969043174636182
2022-06-13,COPPER_to_SOLVPN,19,-0.05448768530189707
2022-06-13,COPPER_to_SOLVPN,20,-0.07831023299028372
2022-06-13,SOLVPN_to_COPPER,0,0.04677066193774117
2022-06-13,SOLVPN_to_COPPER,1,0.04964272796542098
2022-06-13,SOLVPN_to_COPPER,2,-0.010924903267039071
2022-06-13,SOLVPN_to_COPPER,3,0.007935580449250648
2022-06-13,SOLVPN_to_COPPER,4,-0.012494565064839105
2022-06-13,SOLVPN_to_COPPER,5,-0.00373224190091187
2022-06-13,SOLVPN_to_COPPER,6,-0.07369522577183349
2022-06-13,SOLVPN_to_COPPER,7,-0.11258648499950732
2022-06-13,SOLVPN_to_COPPER,8,-0.11598703345287754
2022-06-13,SOLVPN_to_COPPER,9,-0.11399753978786409
2022-06-13,SOLVPN_to_COPPER,10,-0.11853316694581857
2022-06-13,SOLVPN_to_COPPER,11,-0.0938219043887514
2022-06-13,SOLVPN_to_COPPER,12,-0.10343872442642119
2022-06-13,SOLVPN_to_COPPER,13,-0.09926563998176352
2022-06-13,SOLVPN_to_COPPER,14,-0.09965467386379347
2022-06-13,SOLVPN_to_COPPER,15,-0.0975325650686088
2022-06-13,SOLVPN_to_COPPER,16,-0.0976525732180146
2022-06-13,SOLVPN_to_COPPER,17,-0.09658160367287187
2022-06-13,SOLVPN_to_COPPER,18,-0.09490132110783209
2022-06-13,SOLVPN_to_COPPER,19,-0.05021460941991572
2022-06-13,SOLVPN_to_COPPER,20,-0.043937545673449166
2022-07-28,COPPER_to_SOLVPN,0,0.03004766424895264
2022-07-28,COPPER_to_SOLVPN,1,0.03680503629712825
2022-07-28,COPPER_to_SOLVPN,2,0.04116715987011248
2022-07-28,COPPER_to_SOLVPN,3,0.025708874528741304
2022-07-28,COPPER_to_SOLVPN,4,0.021276865718916873
2022-07-28,COPPER_to_SOLVPN,5,0.03977689248428634
2022-07-28,COPPER_to_SOLVPN,6,0.040930051399757694
2022-07-28,COPPER_to_SOLVPN,7,-0.009632776573961051
2022-07-28,COPPER_to_SOLVPN,8,-0.01041565541931867
2022-07-28,COPPER_to_SOLVPN,9,-0.006674474890140315
2022-07-28,COPPER_to_SOLVPN,10,0.008805160189698947
2022-07-28,COPPER_to_SOLVPN,11,0.027695094541396268
2022-07-28,COPPER_to_SOLVPN,12,0.02181335991154799
2022-07-28,COPPER_to_SOLVPN,13,0.01616511777689709
2022-07-28,COPPER_to_SOLVPN,14,-0.028222940883069297
2022-07-28,COPPER_to_SOLVPN,15,-0.02080630419784145
2022-07-28,COPPER_to_SOLVPN,16,-0.020426257816228012
2022-07-28,COPPER_to_SOLVPN,17,-0.01667044530602027
2022-07-28,COPPER_to_SOLVPN,18,-0.005264669061092436
2022-07-28,COPPER_to_SOLVPN,19,-0.004118758518341894
2022-07-28,COPPER_to_SOLVPN,20,0.08329633947869183
2022-07-28,SOLVPN_to_COPPER,0,0.1696952512036493
2022-07-28,SOLVPN_to_COPPER,1,0.16404467621020435
2022-07-28,SOLVPN_to_COPPER,2,0.13230194258183114
2022-07-28,SOLVPN_to_COPPER,3,0.22788276053711953
2022-07-28,SOLVPN_to_COPPER,4,0.028177772484582808
2022-07-28,SOLVPN_to_COPPER,5,0.042901494986244224
2022-07-28,SOLVPN_to_COPPER,6,0.02407637284727622
2022-07-28,SOLVPN_to_COPPER,7,0.04063775349587716
2022-07-28,SOLVPN_to_COPPER,8,-0.06004427512634154
2022-07-28,SOLVPN_to_COPPER,9,-0.05875866320077079
2022-07-28,SOLVPN_to_COPPER,10,-0.05729175419499792
2022-07-28,SOLVPN_to_COPPER,11,-0.020266342133383027
2022-07-28,SOLVPN_to_COPPER,12,0.008179649313990373
2022-07-28,SOLVPN_to_COPPER,13,-0.06675847981365429
2022-07-28,SOLVPN_to_COPPER,14,-0.057625679687950175
2022-07-28,SOLVPN_to_COPPER,15,-0.06373018756815418
2022-07-28,SOLVPN_to_COPPER,16,-0.07689286583743839
2022-07-28,SOLVPN_to_COPPER,17,-0.0637901034469654
2022-07-28,SOLVPN_to_COPPER,18,-0.039565101745349204
2022-07-28,SOLVPN_to_COPPER,19,-0.04776585609222609
2022-07-28,SOLVPN_to_COPPER,20,0.004483809913858036
2022-09-13,COPPER_to_SOLVPN,0,0.05731638055067316
2022-09-13,COPPER_to_SOLVPN,1,0.04350767298101528
2022-09-13,COPPER_to_SOLVPN,2,0.06931408637972451
2022-09-13,COPPER_to_SOLVPN,3,0.06302221900311192
2022-09-13,COPPER_to_SOLVPN,4,0.08273932447137324
2022-09-13,COPPER_to_SOLVPN,5,0.06707951664682422
2022-09-13,COPPER_to_SOLVPN,6,0.0825003588247021
2022-09-13,COPPER_to_SOLVPN,7,0.09868015909898441
2022-09-13,COPPER_to_SOLVPN,8,0.07311666802941934
2022-09-13,COPPER_to_SOLVPN,9,0.046114816993382116
2022-09-13,COPPER_to_SOLVPN,10,0.02553643762109735
2022-09-13,COPPER_to_SOLVPN,11,0.027572957223849615
2022-09-13,COPPER_to_SOLVPN,12,0.01547532671579091
2022-09-13,COPPER_to_SOLVPN,13,0.026807105652216057
2022-09-13,COPPER_to_SOLVPN,14,0.03396849728821685
2022-09-13,COPPER_to_SOLVPN,15,0.010380929425399366
2022-09-13,COPPER_to_SOLVPN,16,0.01885885621026938
2022-09-13,COPPER_to_SOLVPN,17,0.018736363005250944
2022-09-13,COPPER_to_SOLVPN,18,0.005088142825247791
2022-09-13,COPPER_to_SOLVPN,19,0.012480014394645814
2022-09-13,COPPER_to_SOLVPN,20,0.05070068695247272
2022-09-13,SOLVPN_to_COPPER,0,0.03825584547916264
2022-09-13,SOLVPN_to_COPPER,1,0.0465754611211725
2022-09-13,SOLVPN_to_COPPER,2,0.05494228235985053
2022-09-13,SOLVPN_to_COPPER,3,0.039449274227732825
2022-09-13,SOLVPN_to_COPPER,4,0.028871493668124817
2022-09-13,SOLVPN_to_COPPER,5,0.030666261683674367
2022-09-13,SOLVPN_to_COPPER,6,0.03492291547066269
2022-09-13,SOLVPN_to_COPPER,7,0.03209541364481089
2022-09-13,SOLVPN_to_COPPER,8,0.02615815561859533
2022-09-13,SOLVPN_to_COPPER,9,0.03545592941669751
2022-09-13,SOLVPN_to_COPPER,10,0.011654986415540317
2022-09-13,SOLVPN_to_COPPER,11,-0.036231843413434155
2022-09-13,SOLVPN_to_COPPER,12,-0.016044259845099593
2022-09-13,SOLVPN_to_COPPER,13,-0.02858917079318997
2022-09-13,SOLVPN_to_COPPER,14,-0.02621722158329163
2022-09-13,SOLVPN_to_COPPER,15,-0.03878420427038221
2022-09-13,SOLVPN_to_COPPER,16,-0.04303398950737162
2022-09-13,SOLVPN_to_COPPER,17,-0.049534456512291804
2022-09-13,SOLVPN_to_COPPER,18,-0.03292486847291996
2022-09-13,SOLVPN_to_COPPER,19,-0.04862558242111041
2022-09-13,SOLVPN_to_COPPER,20,-0.038072779808215905
2022-11-10,COPPER_to_SOLVPN,0,0.16571594938320217
2022-11-10,COPPER_to_SOLVPN,1,0.2417958081960305
2022-11-10,COPPER_to_SOLVPN,2,0.22408887215753548
2022-11-10,COPPER_to_SOLVPN,3,0.34341797091703347
2022-11-10,COPPER_to_SOLVPN,4,0.08029585024838747
2022-11-10,COPPER_to_SOLVPN,5,0.034449553062837854
2022-11-10,COPPER_to_SOLVPN,6,0.027097160757205033
2022-11-10,COPPER_to_SOLVPN,7,0.028240536915389487
2022-11-10,COPPER_to_SOLVPN,8,0.044585028609171795
2022-11-10,COPPER_to_SOLVPN,9,0.07483651363970802
2022-11-10,COPPER_to_SOLVPN,10,0.0628375115762398
2022-11-10,COPPER_to_SOLVPN,11,0.04354464449423838
2022-11-10,COPPER_to_SOLVPN,12,0.043886115612740695
2022-11-10,COPPER_to_SOLVPN,13,0.03736630012895038
2022-11-10,COPPER_to_SOLVPN,14,0.04236042141775388
2022-11-10,COPPER_to_SOLVPN,15,0.03879081845172701
2022-11-10,COPPER_to_SOLVPN,16,0.031681525124057155
2022-11-10,COPPER_to_SOLVPN,17,0.08532034039704987
2022-11-10,COPPER_to_SOLVPN,18,0.06808002072203531
2022-11-10,COPPER_to_SOLVPN,19,0.3282481135985207
2022-11-10,COPPER_to_SOLVPN,20,0.28746187128773104
2022-11-10,SOLVPN_to_COPPER,0,-0.008399286352021265
2022-11-10,SOLVPN_to_COPPER,1,0.0391308370381941
2022-11-10,SOLVPN_to_COPPER,2,0.058424227036893275
2022-11-10,SOLVPN_to_COPPER,3,0.03957826742116041
2022-11-10,SOLVPN_to_COPPER,4,-0.022568711549789684
2022-11-10,SOLVPN_to_COPPER,5,-0.040227946492183
2022-11-10,SOLVPN_to_COPPER,6,-0.045771438451068264
2022-11-10,SOLVPN_to_COPPER,7,-0.047926350679571045
2022-11-10,SOLVPN_to_COPPER,8,-0.04564128734602119
2022-11-10,SOLVPN_to_COPPER,9,-0.04577502238704022
2022-11-10,SOLVPN_to_COPPER,10,-0.04476373953230786
2022-11-10,SOLVPN_to_COPPER,11,0.0002721891901770884
2022-11-10,SOLVPN_to_COPPER,12,-0.030143939552555878
2022-11-10,SOLVPN_to_COPPER,13,-0.031199159748604828
2022-11-10,SOLVPN_to_COPPER,14,-0.03218900831462928
2022-11-10,SOLVPN_to_COPPER,15,-0.019963454804737726
2022-11-10,SOLVPN_to_COPPER,16,-0.014357781590292856
2022-11-10,SOLVPN_to_COPPER,17,-0.051306686998767566
2022-11-10,SOLVPN_to_COPPER,18,-0.04892038614864031
2022-11-10,SOLVPN_to_COPPER,19,-0.05232109486515947
2022-11-10,SOLVPN_to_COPPER,20,-0.055228591855486384
2022-11-14,COPPER_to_SOLVPN,0,0.07607985881282833
2022-11-14,COPPER_to_SOLVPN,1,0.05837292277433331
2022-11-14,COPPER_to_SOLVPN,2,0.17770202153383127
2022-11-14,COPPER_to_SOLVPN,3,-0.08542009913481471
2022-11-14,COPPER_to_SOLVPN,4,-0.13126639632036433
2022-11-14,COPPER_to_SOLVPN,5,-0.13861878862599714
2022-11-14,COPPER_to_SOLVPN,6,-0.1374754124678127
2022-11-14,COPPER_to_SOLVPN,7,-0.12113092077403037
2022-11-14,COPPER_to_SOLVPN,8,-0.09087943574349416
2022-11-14,COPPER_to_SOLVPN,9,-0.10287843780696238
2022-11-14,COPPER_to_SOLVPN,10,-0.1221713048889638
2022-11-14,COPPER_to_SOLVPN,11,-0.12182983377046148
2022-11-14,COPPER_to_SOLVPN,12,-0.1283496492542518
2022-11-14,COPPER_to_SOLVPN,13,-0.1233555279654483
2022-11-14,COPPER_to_SOLVPN,14,-0.12692513093147517
2022-11-14,COPPER_to_SOLVPN,15,-0.13403442425914502
2022-11-14,COPPER_to_SOLVPN,16,-0.0803956089861523
2022-11-14,COPPER_to_SOLVPN,17,-0.09763592866116687
2022-11-14,COPPER_to_SOLVPN,18,0.1625321642153185
2022-11-14,COPPER_to_SOLVPN,19,0.12174592190452885
2022-11-14,COPPER_to_SOLVPN,20,-0.10810078987788704
2022-11-14,SOLVPN_to_COPPER,0,0.04753012339021537
2022-11-14,SOLVPN_to_COPPER,1,0.06682351338891454
2022-11-14,SOLVPN_to_COPPER,2,0.04797755377318168
2022-11-14,SOLVPN_to_COPPER,3,-0.014169425197768419
2022-11-14,SOLVPN_to_COPPER,4,-0.03182866014016174
2022-11-14,SOLVPN_to_COPPER,5,-0.037372152099047
2022-11-14,SOLVPN_to_COPPER,6,-0.03952706432754978
2022-11-14,SOLVPN_to_COPPER,7,-0.03724200099399992
2022-11-14,SOLVPN_to_COPPER,8,-0.03737573603501895
2022-11-14,SOLVPN_to_COPPER,9,-0.036364453180286596
2022-11-14,SOLVPN_to_COPPER,10,0.008671475542198354
2022-11-14,SOLVPN_to_COPPER,11,-0.021744653200534612
2022-11-14,SOLVPN_to_COPPER,12,-0.022799873396583563
2022-11-14,SOLVPN_to_COPPER,13,-0.023789721962608014
2022-11-14,SOLVPN_to_COPPER,14,-0.011564168452716461
2022-11-14,SOLVPN_to_COPPER,15,-0.005958495238271591
2022-11-14,SOLVPN_to_COPPER,16,-0.0429074006467463
2022-11-14,SOLVPN_to_COPPER,17,-0.040521099796619046
2022-11-14,SOLVPN_to_COPPER,18,-0.043921808513138205
2022-11-14,SOLVPN_to_COPPER,19,-0.04682930550346512
2022-11-14,SOLVPN_to_COPPER,20,-0.042492481754287686
2022-11-17,COPPER_to_SOLVPN,0,-0.263122120668646
2022-11-17,COPPER_to_SOLVPN,1,-0.3089684178541956
2022-11-17,COPPER_to_SOLVPN,2,-0.31632081015982844
2022-11-17,COPPER_to_SOLVPN,3,-0.31517743400164394
2022-11-17,COPPER_to_SOLVPN,4,-0.29883294230786167
2022-11-17,COPPER_to_SOLVPN,5,-0.2685814572773254
2022-11-17,COPPER_to_SOLVPN,6,-0.2805804593407937
2022-11-17,COPPER_to_SOLVPN,7,-0.2998733264227951
2022-11-17,COPPER_to_SOLVPN,8,-0.29953185530429277
2022-11-17,COPPER_to_SOLVPN,9,-0.30605167078808304
2022-11-17,COPPER_to_SOLVPN,10,-0.30105754949927954
2022-11-17,COPPER_to_SOLVPN,11,-0.30462715246530647
2022-11-17,COPPER_to_SOLVPN,12,-0.3117364457929763
2022-11-17,COPPER_to_SOLVPN,13,-0.2580976305199836
2022-11-17,COPPER_to_SOLVPN,14,-0.2753379501949981
2022-11-17,COPPER_to_SOLVPN,15,-0.01516985731851278
2022-11-17,COPPER_to_SOLVPN,16,-0.055956099629302425
2022-11-17,COPPER_to_SOLVPN,17,-0.2858028114117183
2022-11-17,COPPER_to_SOLVPN,18,-0.2892422393308449
2022-11-17,COPPER_to_SOLVPN,19,-0.3106269059271996
2022-11-17,COPPER_to_SOLVPN,20,-0.31126195302300175
2022-11-17,SOLVPN_to_COPPER,0,-0.0621469789709501
2022-11-17,SOLVPN_to_COPPER,1,-0.07980621391334342
2022-11-17,SOLVPN_to_COPPER,2,-0.08534970587222868
2022-11-17,SOLVPN_to_COPPER,3,-0.08750461810073146
2022-11-17,SOLVPN_to_COPPER,4,-0.0852195547671816
2022-11-17,SOLVPN_to_COPPER,5,-0.08535328980820063
2022-11-17,SOLVPN_to_COPPER,6,-0.08434200695346827
2022-11-17,SOLVPN_to_COPPER,7,-0.039306078230983324
2022-11-17,SOLVPN_to_COPPER,8,-0.06972220697371628
2022-11-17,SOLVPN_to_COPPER,9,-0.07077742716976523
2022-11-17,SOLVPN_to_COPPER,10,-0.0717672757357897
2022-11-17,SOLVPN_to_COPPER,11,-0.05954172222589814
2022-11-17,SOLVPN_to_COPPER,12,-0.05393604901145327
2022-11-17,SOLVPN_to_COPPER,13,-0.09088495441992797
2022-11-17,SOLVPN_to_COPPER,14,-0.08849865356980072
2022-11-17,SOLVPN_to_COPPER,15,-0.09189936228631988
2022-11-17,SOLVPN_to_COPPER,16,-0.0948068592766468
2022-11-17,SOLVPN_to_COPPER,17,-0.09047003552746936
2022-11-17,SOLVPN_to_COPPER,18,-0.09147068805666607
2022-11-17,SOLVPN_to_COPPER,19,-0.08538366456105526
2022-11-17,SOLVPN_to_COPPER,20,-0.0860718833734219
2022-12-15,COPPER_to_SOLVPN,0,0.26016809287648535
2022-12-15,COPPER_to_SOLVPN,1,0.2193818505656957
2022-12-15,COPPER_to_SOLVPN,2,-0.010464861216720175
2022-12-15,COPPER_to_SOLVPN,3,-0.013904289135846806
2022-12-15,COPPER_to_SOLVPN,4,-0.03528895573220144
2022-12-15,COPPER_to_SOLVPN,5,-0.03592400282800362
2022-12-15,COPPER_to_SOLVPN,6,-0.02674985232942468
2022-12-15,COPPER_to_SOLVPN,7,-0.029783071797320787
2022-12-15,COPPER_to_SOLVPN,8,0.022085405344767314
2022-12-15,COPPER_to_SOLVPN,9,-0.02898248552840986
2022-12-15,COPPER_to_SOLVPN,10,-0.035006875285840296
2022-12-15,COPPER_to_SOLVPN,11,-0.04587635770283447
2022-12-15,COPPER_to_SOLVPN,12,-0.060363237106313083
2022-12-15,COPPER_to_SOLVPN,13,0.05567172759210394
2022-12-15,COPPER_to_SOLVPN,14,-0.06956169508547787
2022-12-15,COPPER_to_SOLVPN,15,0.011891452128297259
2022-12-15,COPPER_to_SOLVPN,16,0.07056228438434202
2022-12-15,COPPER_to_SOLVPN,17,0.02831093887310658
2022-12-15,COPPER_to_SOLVPN,18,-0.0007303418321105565
2022-12-15,COPPER_to_SOLVPN,19,-0.002044917171545091
2022-12-15,COPPER_to_SOLVPN,20,0.012677842117347071
2022-12-15,SOLVPN_to_COPPER,0,-0.0034007087165191623
2022-12-15,SOLVPN_to_COPPER,1,-0.006308205706846072
2022-12-15,SOLVPN_to_COPPER,2,-0.0019713819576686435
2022-12-15,SOLVPN_to_COPPER,3,-0.0029720344868653485
2022-12-15,SOLVPN_to_COPPER,4,0.003114989008745468
2022-12-15,SOLVPN_to_COPPER,5,0.002426770196378821
2022-12-15,SOLVPN_to_COPPER,6,0.016611819892427285
2022-12-15,SOLVPN_to_COPPER,7,0.022213868485724486
2022-12-15,SOLVPN_to_COPPER,8,-0.002860364943250985
2022-12-15,SOLVPN_to_COPPER,9,0.002199442676942505
2022-12-15,SOLVPN_to_COPPER,10,0.0398876336929778
2022-12-15,SOLVPN_to_COPPER,11,0.03806813923825889
2022-12-15,SOLVPN_to_COPPER,12,-0.0028042096133457893
2022-12-15,SOLVPN_to_COPPER,13,0.07485643292232694
2022-12-15,SOLVPN_to_COPPER,14,0.0641871122525281
2022-12-15,SOLVPN_to_COPPER,15,0.14587195205014367
2022-12-15,SOLVPN_to_COPPER,16,0.06945486889356914
2022-12-15,SOLVPN_to_COPPER,17,0.058937031986351564
2022-12-15,SOLVPN_to_COPPER,18,0.0498062554723103
2022-12-15,SOLVPN_to_COPPER,19,0.017043060940406536
2022-12-15,SOLVPN_to_COPPER,20,0.02311630966835749
2022-12-20,COPPER_to_SOLVPN,0,-0.2298467117824159
2022-12-20,COPPER_to_SOLVPN,1,-0.23328613970154252
2022-12-20,COPPER_to_SOLVPN,2,-0.2546708062978972
2022-12-20,COPPER_to_SOLVPN,3,-0.2553058533936993
2022-12-20,COPPER_to_SOLVPN,4,-0.2461317028951204
2022-12-20,COPPER_to_SOLVPN,5,-0.24916492236301652
2022-12-20,COPPER_to_SOLVPN,6,-0.1972964452209284
2022-12-20,COPPER_to_SOLVPN,7,-0.24836433609410558
2022-12-20,COPPER_to_SOLVPN,8,-0.254388725851536
2022-12-20,COPPER_to_SOLVPN,9,-0.2652582082685302
2022-12-20,COPPER_to_SOLVPN,10,-0.2797450876720088
2022-12-20,COPPER_to_SOLVPN,11,-0.16371012297359178
2022-12-20,COPPER_to_SOLVPN,12,-0.2889435456511736
2022-12-20,COPPER_to_SOLVPN,13,-0.20749039843739847
2022-12-20,COPPER_to_SOLVPN,14,-0.1488195661813537
2022-12-20,COPPER_to_SOLVPN,15,-0.19107091169258913
2022-12-20,COPPER_to_SOLVPN,16,-0.22011219239780627
2022-12-20,COPPER_to_SOLVPN,17,-0.2214267677372408
2022-12-20,COPPER_to_SOLVPN,18,-0.20670400844834863
2022-12-20,COPPER_to_SOLVPN,19,-0.1374220848576711
2022-12-20,COPPER_to_SOLVPN,20,-0.2266689715148513
2022-12-20,SOLVPN_to_COPPER,0,0.0043368237491774285
2022-12-20,SOLVPN_to_COPPER,1,0.0033361712199807235
2022-12-20,SOLVPN_to_COPPER,2,0.00942319471559154
2022-12-20,SOLVPN_to_COPPER,3,0.008734975903224893
2022-12-20,SOLVPN_to_COPPER,4,0.022920025599273357
2022-12-20,SOLVPN_to_COPPER,5,0.028522074192570558
2022-12-20,SOLVPN_to_COPPER,6,0.003447840763595087
2022-12-20,SOLVPN_to_COPPER,7,0.008507648383788577
2022-12-20,SOLVPN_to_COPPER,8,0.04619583939982387
2022-12-20,SOLVPN_to_COPPER,9,0.044376344945104965
2022-12-20,SOLVPN_to_COPPER,10,0.0035039960935002827
2022-12-20,SOLVPN_to_COPPER,11,0.081164638629173
2022-12-20,SOLVPN_to_COPPER,12,0.07049531795937417
2022-12-20,SOLVPN_to_COPPER,13,0.15218015775698973
2022-12-20,SOLVPN_to_COPPER,14,0.0757630746004152
2022-12-20,SOLVPN_to_COPPER,15,0.06524523769319764
2022-12-20,SOLVPN_to_COPPER,16,0.056114461179156375
2022-12-20,SOLVPN_to_COPPER,17,0.023351266647252608
2022-12-20,SOLVPN_to_COPPER,18,0.02942451537520356
2022-12-20,SOLVPN_to_COPPER,19,0.057677625124200715
2022-12-20,SOLVPN_to_COPPER,20,0.011469312104991643
2023-01-03,COPPER_to_SOLVPN,0,0.0518684771420881
2023-01-03,COPPER_to_SOLVPN,1,0.0008005862689109272
2023-01-03,COPPER_to_SOLVPN,2,-0.005223803488519509
2023-01-03,COPPER_to_SOLVPN,3,-0.016093285905513684
2023-01-03,COPPER_to_SOLVPN,4,-0.030580165308992293
2023-01-03,COPPER_to_SOLVPN,5,0.08545479938942473
2023-01-03,COPPER_to_SOLVPN,6,-0.03977862328815709
2023-01-03,COPPER_to_SOLVPN,7,0.041674523925618046
2023-01-03,COPPER_to_SOLVPN,8,0.1003453561816628
2023-01-03,COPPER_to_SOLVPN,9,0.05809401067042737
2023-01-03,COPPER_to_SOLVPN,10,0.02905272996521023
2023-01-03,COPPER_to_SOLVPN,11,0.027738154625775696
2023-01-03,COPPER_to_SOLVPN,12,0.04246091391466786
2023-01-03,COPPER_to_SOLVPN,13,0.1117428375053454
2023-01-03,COPPER_to_SOLVPN,14,0.022495950848165205
2023-01-03,COPPER_to_SOLVPN,15,0.004411511525812047
