window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2024-02-09,2024-10-28,230.88159688372707,51.88159688372707,2024-12-19,0.99,7.290836576166747,1.4655846601573141,-4.926283424138142e-05,0.0003479992574113409,-0.0005154454709073413,0.8657291514793511,1
2024-02-16,2024-11-04,242.6357660624301,63.63576606243009,2025-01-07,0.99,8.327178242614345,1.4635881911423863,-1.3128970986027593e-05,0.00021099828785622193,-0.0005004216514965991,0.8430844417122306,1
2024-02-26,2024-11-12,204.3325389295232,25.332538929523196,2024-12-07,0.99,6.0,1.4837274661394586,-0.0002691635476238598,-0.00020897768597851743,-0.0007193382065711512,0.8261174552434265,1
2024-03-04,2024-11-19,239.71646886806298,60.716468868062975,2025-01-19,0.99,8.706830265751115,1.4632234421610295,-1.1301172539116179e-05,0.0002172428148153359,0.00047719659554030814,0.802356266484837,1
2024-07-12,2025-04-02,244.33067985028745,65.33067985028745,2025-06-06,0.01,6.0,16.85889851730576,-14.650885520482042,0.04120429438059636,0.024033028677240775,0.7589777625011387,1
2024-07-19,2025-04-09,251.56841470199788,72.56841470199788,2025-06-21,0.01,8.020329224193533,15.824261702997697,-13.659708928652085,0.011745319003022114,-0.049820975730670014,0.7378708076098149,1
2024-07-26,2025-04-16,274.8532831684684,95.85328316846841,2025-07-21,0.01,9.93054833039944,18.090045031581592,-15.787303221135788,-0.044676943458290985,-0.02950034537294277,0.747194416749764,1
2024-08-02,2025-04-24,223.50182268162536,44.501822681625356,2025-06-08,0.23209636378351156,7.143804327340015,2.094339074610599,-0.20414961060352674,0.016633488412011767,-0.008725767165276593,0.7527234773820863,1
2024-08-09,2025-05-01,233.56605557968,54.56605557968001,2025-06-25,0.5339646804681492,7.965565122612474,1.788107595572491,-0.02267571741184814,-0.0010677646408411,-0.0040705506228254475,0.7451342002700136,1
2024-08-16,2025-05-08,265.98986514681053,86.98986514681053,2025-08-03,0.8366791177274002,10.06358416810495,1.7276509979402042,-0.003342434471292276,1.2288191539489403e-05,-0.000779700593874946,0.734952878907787,1
2024-08-23,2025-05-15,299.0,120.0,2025-09-12,0.99,12.34690494722023,1.7308733786012678,-0.001261995563001605,0.00029218444535372007,3.856960527011538e-05,0.7355973673363279,1
2024-08-30,2025-05-22,299.0,120.0,2025-09-19,0.99,12.627540473002247,1.7327324511594717,-0.0012502969612256426,-8.959222566579697e-05,0.0002748153574182944,0.7324349526143472,1
2024-09-09,2025-05-30,299.0,120.0,2025-09-27,0.99,12.435236363419852,1.7230357827388019,-0.0011688457064723608,0.00010730322743870047,0.0002552781137679114,0.7248199790334495,1
2024-09-16,2025-06-06,299.0,120.0,2025-10-04,0.99,12.254379414300724,1.7138911303792888,-0.0010812382026496202,0.00023424676381998276,0.00014929085766288036,0.7444856959428785,1
2024-09-23,2025-06-13,260.4292824957808,81.4292824957808,2025-09-02,0.99,9.636251451993086,1.657926451972155,-0.0009238476160971265,-0.0002906179964052466,-0.00019381326699346974,0.7590239731442983,1
2024-09-30,2025-06-23,200.26350933722566,21.263509337225656,2025-07-14,0.99,6.0,1.5891507654379389,-0.0006633064792168012,8.285086999065895e-05,0.0005693428482473401,0.7709028210382872,1
2024-10-07,2025-06-30,299.0,120.0,2025-10-28,0.99,12.477999342296876,1.7093591766656084,-0.000981782225199211,-0.00022706876725556572,0.00011978391203396788,0.7803364099534196,1
2024-10-15,2025-07-08,299.0,120.0,2025-11-05,0.99,12.804669851537495,1.7234425470961803,-0.0010282798007892966,-3.077037853215582e-06,-0.00024944504997553683,0.794423058883037,1
2024-10-22,2025-07-15,299.0,120.0,2025-11-12,0.1617589185146055,12.532763690814386,2.8282210280323636,-0.5506911790064102,-0.020057479452071293,-0.007869842842111202,0.8131440175480157,1
2024-10-29,2025-07-22,299.0,120.0,2025-11-19,0.01,12.57685761360438,24.1647008059109,-21.46073200715649,-0.03002126907749081,-0.03814936759054888,0.8367904440825407,1
2024-11-05,2025-07-29,299.0,120.0,2025-11-26,0.01,12.53837460851645,26.348230395249395,-23.524809931049184,-0.02554468608032856,-0.04115333837390023,0.8578969044334472,1
2024-11-13,2025-08-05,228.2345265751479,49.234526575147896,2025-09-23,0.01,8.213638406363472,15.592184265647138,-13.384658430162473,-0.05275607189525733,0.007304702578594391,0.7746260274488154,1
2024-11-20,2025-08-12,239.29925018931516,60.29925018931516,2025-10-11,0.01,9.688208890308413,14.91111205123825,-12.720760486739268,0.02262925178301818,-0.05695534543080227,0.7174239929371204,1
