window_start,window_end,tc_index,tc_days_ahead,tc_date_approx,m,w,A,B,C1,C2,r2,bubble_flag
2021-06-09,2022-02-22,293.44902045406883,114.44902045406883,2022-06-16,0.01,6.0,-8.84897545208797,15.053114288655864,0.02743186740387693,-0.04137466386751543,0.5141611497173522,0
2021-06-16,2022-03-01,259.0612545128685,80.06125451286852,2022-05-20,0.01,6.0,-2.750874251146648,9.288655533082535,-0.018430606825728946,-0.03454004693203028,0.5828430195521241,0
2021-06-23,2022-03-08,240.18959846162588,61.18959846162588,2022-05-08,0.01,6.0,-1.2245054932737696,7.848239982807633,-0.034506130871952534,-0.01488645846222414,0.6362705633746532,0
2021-06-30,2022-03-15,236.473571169357,57.473571169357,2022-05-11,0.01,6.0,-2.224450089242513,8.800115677613263,-0.03608685883397289,-0.013936553840152133,0.6979468836866203,0
2021-07-08,2022-03-22,226.13576631894836,47.135766318948356,2022-05-08,0.01,6.0,-2.144399493204756,8.72934928821012,-0.039437752411483284,-0.0014845280094690771,0.7275438920692847,0
2021-07-15,2022-03-29,218.91291483795928,39.91291483795928,2022-05-08,0.01,6.0,-2.1836555409503724,8.76962431072897,-0.03992079044792107,0.0051164019302185615,0.7384200381383952,0
2021-07-22,2022-04-05,231.9397793634076,52.93977936340761,2022-05-28,0.01,7.197038201371496,-3.268913835760168,9.791447656978589,-0.03994005281870194,-0.013782000615297108,0.7357903753152415,0
2021-07-29,2022-04-12,251.84340806105172,72.84340806105172,2022-06-24,0.01,8.974880451037187,-5.210202958035399,11.620837137553812,0.018396897741286056,0.04019734780396833,0.7559589483669495,0
2021-08-05,2022-04-20,280.4490861230085,101.4490861230085,2022-07-30,0.01,11.333961213807395,-7.983006462153379,14.229498900034052,-0.04142845713675891,0.019090420192540813,0.7787874410643258,0
2021-08-12,2022-04-27,296.3700155953138,117.37001559531382,2022-08-22,0.01,13.0,-10.260405941807266,16.373817935431045,0.045791408680155854,0.010439091117947412,0.8040794530215377,0
2021-08-19,2022-05-04,290.4055947688644,111.40559476886438,2022-08-23,0.01,13.0,-10.5171338734877,16.61976659427399,0.04755067679334468,0.004404458379439799,0.8273660782238491,0
2021-08-26,2022-05-11,282.27288956660664,103.27288956660664,2022-08-22,0.3222235314973944,13.0,6.432429704270582,0.10486753536633339,0.009447339977443426,-0.001657442728056216,0.8553018358761014,0
