Date,Stable,MaxAbsRoot
2022-01-27,True,0.16041648650023446
2022-01-28,True,0.1994164404942208
2022-01-31,True,0.15494696381623804
2022-02-01,True,0.156174927696262
2022-02-02,True,0.14847004828967114
2022-02-03,True,0.1466694783784221
2022-02-04,True,0.14642241529922967
2022-02-07,True,0.14854427437438322
2022-02-08,True,0.14617051596277505
2022-02-09,True,0.21783474490195517
2022-02-10,True,0.23279439307883965
2022-02-11,True,0.19768138148640096
2022-02-14,True,0.19881461047954754
2022-02-15,True,0.19784351906705852
2022-02-16,True,0.19597900352040978
2022-02-17,True,0.1931220294412053
2022-02-18,True,0.19259462007741782
2022-02-22,True,0.19389049116276436
2022-02-23,True,0.20143628822709314
2022-02-24,True,0.21214047667164304
2022-02-25,True,0.2118875214001349
2022-02-28,True,0.20865757226315965
2022-03-01,True,0.21416107115300045
2022-03-02,True,0.21575532684784915
2022-03-03,True,0.20973556826119238
2022-03-04,True,0.24431111556413598
2022-03-07,True,0.22969213407537512
2022-03-08,True,0.25148679798809026
2022-03-09,True,0.24243275394931477
2022-03-10,True,0.24232849807704598
2022-03-11,True,0.24582523693411107
2022-03-14,True,0.2543001751296914
2022-03-15,True,0.2601983401002173
2022-03-16,True,0.2661345537099634
2022-03-17,True,0.2505465919140639
2022-03-18,True,0.24888648906085056
2022-03-21,True,0.25141377234699225
2022-03-22,True,0.24822279000444664
2022-03-23,True,0.23649151393506634
2022-03-24,True,0.2341104687692966
2022-03-25,True,0.2408288307977862
2022-03-28,True,0.2368905486523192
2022-03-29,True,0.24121137836304474
2022-03-30,True,0.24719199443460663
2022-03-31,True,0.256149088622619
2022-04-01,True,0.2537643441423524
2022-04-04,True,0.25892027047440536
2022-04-05,True,0.2614885757989085
2022-04-06,True,0.260377138261651
2022-04-07,True,0.25734449425312417
2022-04-08,True,0.256969921712586
2022-04-11,True,0.24514371283259787
2022-04-12,True,0.23616742102642488
2022-04-13,True,0.23047803133507538
2022-04-14,True,0.22443320297743838
2022-04-18,True,0.2267134997181425
2022-04-19,True,0.24063029263622682
2022-04-20,True,0.24148469393788546
2022-04-21,True,0.2528431077513117
2022-04-22,True,0.26937021981801906
2022-04-25,True,0.22134373751513717
2022-04-26,True,0.22729088962535948
2022-04-27,True,0.24772125474914178
2022-04-28,True,0.22682494752898621
2022-04-29,True,0.22393998520605196
2022-05-02,True,0.2501174356870057
2022-05-03,True,0.25314097553821385
2022-05-04,True,0.256356301544085
2022-05-05,True,0.24645978627257886
2022-05-06,True,0.24040895671031717
2022-05-09,True,0.23989593147916968
2022-05-10,True,0.24603258590441116
2022-05-11,True,0.23962502783081133
2022-05-12,True,0.25539159794953414
2022-05-13,True,0.260347294773708
2022-05-16,True,0.25699679930470515
2022-05-17,True,0.26151069370493824
2022-05-18,True,0.23784394892390584
2022-05-19,True,0.20372163508952898
2022-05-20,True,0.20042819326561478
2022-05-23,True,0.1808599746536334
2022-05-24,True,0.17188412045950033
2022-05-25,True,0.17344450480825344
2022-05-26,True,0.1691351661667953
2022-05-27,True,0.17236086491754254
2022-05-30,True,0.1738981954484855
2022-05-31,True,0.16172701247325322
2022-06-01,True,0.16487831195866096
2022-06-02,True,0.16858948368001872
2022-06-03,True,0.15597496605908603
2022-06-06,True,0.15920740032192243
2022-06-07,True,0.15981676715030477
2022-06-08,True,0.15350051000771492
2022-06-09,True,0.13566392024078333
2022-06-10,True,0.20438486665105454
2022-06-13,True,0.22504422989020986
2022-06-14,True,0.15602613474275245
2022-06-15,True,0.2117479529664338
2022-06-16,True,0.22425430847628958
2022-06-17,True,0.21918235823516902
2022-06-20,True,0.22386086436932057
2022-06-21,True,0.2352045898018468
2022-06-22,True,0.26069913026084435
2022-06-23,True,0.2592423400101299
2022-06-24,True,0.25697191620422777
2022-06-27,True,0.2605311393544649
2022-06-28,True,0.26543230823190744
2022-06-29,True,0.24844732840069117
2022-06-30,True,0.28222690175452786
2022-07-01,True,0.27324982948966037
2022-07-04,True,0.2741560249038002
2022-07-05,True,0.27204452770077836
2022-07-06,True,0.28782273057089747
2022-07-07,True,0.28570353433826634
2022-07-08,True,0.28416574066545075
2022-07-11,True,0.2853836057464214
2022-07-12,True,0.2847861304000875
2022-07-13,True,0.28509616077102873
2022-07-14,True,0.28244261403539445
2022-07-15,True,0.2709297142612991
2022-07-18,True,0.25977545812438757
2022-07-19,True,0.23694148978467106
2022-07-20,True,0.2171865881643076
2022-07-21,True,0.22764111058459918
2022-07-22,True,0.21921626246845627
2022-07-25,True,0.2204343903057399
2022-07-26,True,0.21688295574600244
2022-07-27,True,0.23508625921708784
2022-07-28,True,0.23145878473199819
2022-07-29,True,0.22610466045802763
2022-08-01,True,0.2253213956944385
2022-08-02,True,0.2255698686870815
2022-08-03,True,0.2310669312212619
2022-08-04,True,0.24546843117520875
2022-08-05,True,0.23512552374889847
2022-08-08,True,0.23684558619005708
2022-08-09,True,0.22934601401868865
2022-08-10,True,0.201956833268866
2022-08-11,True,0.20790059379200954
2022-08-12,True,0.18206479033130357
2022-08-15,True,0.17883888747420668
2022-08-16,True,0.17172569717470948
2022-08-17,True,0.191042134468557
2022-08-18,True,0.18058784222152835
2022-08-19,True,0.17959005149864196
2022-08-22,True,0.18582051072170427
2022-08-23,True,0.1726784130144189
2022-08-24,True,0.17603922468043487
2022-08-25,True,0.17318635049190623
2022-08-26,True,0.17557762002343835
2022-08-29,True,0.16694280709960704
2022-08-30,True,0.16697629070548087
2022-08-31,True,0.16477545986594674
2022-09-01,True,0.12950715483705894
2022-09-02,True,0.138243943836934
2022-09-05,True,0.13594807111927143
2022-09-06,True,0.13968530438472082
2022-09-07,True,0.14659030231790543
2022-09-08,True,0.13905204676861252
2022-09-09,True,0.14722141078527856
2022-09-12,True,0.18513340998154545
2022-09-13,True,0.18487505376811428
2022-09-14,True,0.1734654422659151
2022-09-15,True,0.17494662447238232
2022-09-16,True,0.17409102924095482
2022-09-19,True,0.16612633126885681
2022-09-20,True,0.16366308906660063
2022-09-21,True,0.16712881278814912
2022-09-22,True,0.14198013010958457
2022-09-23,True,0.21503300644390647
2022-09-26,True,0.20825898690592565
2022-09-27,True,0.2138357026766211
2022-09-28,True,0.21383566688856556
2022-09-29,True,0.20193854354771554
2022-09-30,True,0.21367335421462708
2022-10-03,True,0.23352400462841522
2022-10-04,True,0.21531522869579992
2022-10-05,True,0.21001938372850493
2022-10-06,True,0.20711330983766862
2022-10-07,True,0.20925680031851296
2022-10-10,True,0.21116025494269836
2022-10-11,True,0.209694151538034
2022-10-12,True,0.21248005082984983
2022-10-13,True,0.2062350887254917
2022-10-14,True,0.235409719849539
2022-10-17,True,0.21258838741541605
2022-10-18,True,0.21652348074866146
2022-10-19,True,0.22142099856572087
2022-10-20,True,0.2183919737214594
2022-10-21,True,0.21468583045519307
2022-10-24,True,0.21641843961869073
2022-10-25,True,0.22052400890253154
2022-10-26,True,0.2463711099648766
2022-10-27,True,0.25986575470354367
2022-10-28,True,0.2609112223729425
2022-10-31,True,0.2573675789466136
2022-11-01,True,0.25847368933429754
2022-11-02,True,0.26551721782856663
2022-11-03,True,0.29694267279558106
2022-11-04,True,0.2001916828057256
2022-11-07,True,0.21591172703326347
2022-11-08,True,0.20831039164535628
2022-11-09,True,0.20536566910530152
2022-11-10,True,0.1688665968259394
2022-11-14,True,0.19516320650519636
2022-11-15,True,0.17875326594973198
2022-11-16,True,0.16996635571785262
2022-11-17,True,0.1648547645327934
2022-11-18,True,0.16655007480370237
2022-11-21,True,0.14599983122561808
2022-11-22,True,0.1459832758509909
2022-11-23,True,0.16278430812550648
2022-11-24,True,0.16685408261820434
2022-11-25,True,0.16413378799469436
2022-11-28,True,0.17776799135502835
2022-11-29,True,0.1772631009055541
2022-11-30,True,0.1687345012196841
2022-12-01,True,0.18735157385475681
2022-12-02,True,0.18044098129251068
2022-12-05,True,0.15390639880901977
2022-12-06,True,0.1454553336521561
2022-12-07,True,0.15058595314953024
2022-12-08,True,0.14347200526442624
2022-12-09,True,0.14005370110834853
2022-12-12,True,0.14448654889422094
2022-12-13,True,0.13156119492056373
2022-12-14,True,0.1189983442577673
2022-12-15,True,0.1132757151272798
2022-12-16,True,0.101210611070106
2022-12-19,True,0.12964742402439847
2022-12-20,True,0.12658883927471754
2022-12-21,True,0.12394555601344115
2022-12-22,True,0.12215989881748364
2022-12-23,True,0.13192781460335237
2022-12-27,True,0.126294661767244
2022-12-28,True,0.1255731649037555
2022-12-29,True,0.12338059267363868
2022-12-30,True,0.13186621733817683
2023-01-03,True,0.12534896442343985
2023-01-04,True,0.13087474211728292
2023-01-05,True,0.11670385564065727
2023-01-06,True,0.11843033611828108
2023-01-09,True,0.1079881109015511
2023-01-10,True,0.10511195564704676
2023-01-11,True,0.1172944385271414
2023-01-12,True,0.12065949670995083
2023-01-13,True,0.12450488840643267
2023-01-16,True,0.12136217886083821
2023-01-17,True,0.12715765736226675
2023-01-18,True,0.12656581363231217
2023-01-19,True,0.12257748360040083
2023-01-20,True,0.12143099860302847
2023-01-23,True,0.12290276866051777
2023-01-24,True,0.12080357482096996
2023-01-25,True,0.11935629052598087
2023-01-26,True,0.12214474899575527
2023-01-27,True,0.1170408202144584
2023-01-30,True,0.11801638178949482
2023-01-31,True,0.11396833663844594
2023-02-01,True,0.11105830075503174
2023-02-02,True,0.11674095337748377
2023-02-03,True,0.13273558133717223
2023-02-06,True,0.13148154259540198
2023-02-07,True,0.13674408781544642
2023-02-08,True,0.13190905620804383
2023-02-09,True,0.1286798416711295
2023-02-10,True,0.12746790621414078
2023-02-13,True,0.12549584348457135
2023-02-14,True,0.12449966311897755
2023-02-15,True,0.1380159576607064
2023-02-16,True,0.14498133555258383
2023-02-17,True,0.1457604825859248
2023-02-20,True,0.14158948699053708
2023-02-21,True,0.14158800850835723
2023-02-22,True,0.14509485925978832
2023-02-23,True,0.12621081987465246
2023-02-24,True,0.1272713277047089
2023-02-27,True,0.11885554662677128
2023-02-28,True,0.11718433069480064
2023-03-01,True,0.12973797033062637
2023-03-02,True,0.11903219829989921
2023-03-03,True,0.11786474020854758
2023-03-06,True,0.11297313845123626
2023-03-07,True,0.1328059836854781
2023-03-08,True,0.15131353972987407
2023-03-09,True,0.13988095031322792
2023-03-10,True,0.13118954486581333
2023-03-13,True,0.1209405473493574
2023-03-14,True,0.15417503265193847
2023-03-15,True,0.2238777146373267
2023-03-16,True,0.25708236452974653
2023-03-17,True,0.26644649998018455
2023-03-20,True,0.22900019964123985
2023-03-21,True,0.25760298777250323
2023-03-22,True,0.25479059692995426
2023-03-23,True,0.242198958059529
2023-03-24,True,0.25733312719100543
2023-03-27,True,0.21884810190825865
2023-03-28,True,0.22303288965308224
2023-03-29,True,0.22306014020653675
2023-03-30,True,0.22603590417825187
2023-03-31,True,0.22359639313955693
2023-04-03,True,0.22286979589856226
2023-04-04,True,0.22020438588868105
2023-04-05,True,0.21717473151868802
2023-04-06,True,0.21501034857613024
2023-04-10,True,0.21899497707990498
2023-04-11,True,0.21800632419193663
2023-04-12,True,0.21244165613672272
2023-04-13,True,0.20482301250828133
2023-04-14,True,0.20280466070999348
2023-04-17,True,0.20297340660202723
2023-04-18,True,0.20344831049406367
2023-04-19,True,0.20347647474362446
2023-04-20,True,0.20784548059162442
2023-04-21,True,0.20721566889808687
2023-04-24,True,0.2070284277042712
2023-04-25,True,0.22795879168821337
2023-04-26,True,0.21949524370494633
2023-04-27,True,0.22798570985200617
2023-04-28,True,0.23196986617507076
2023-05-01,True,0.23748444729284923
2023-05-02,True,0.23486138242623777
2023-05-03,True,0.23610292143327447
2023-05-04,True,0.2433782965745939
2023-05-05,True,0.2350145855524456
2023-05-08,True,0.2352435246430473
2023-05-09,True,0.23339476087810823
2023-05-10,True,0.2329137031018429
2023-05-11,True,0.2291611190148379
2023-05-12,True,0.23105688609062572
2023-05-15,True,0.22482778699840733
2023-05-16,True,0.2267433510454025
2023-05-17,True,0.22784925134723516
2023-05-18,True,0.22790021118739834
2023-05-19,True,0.22785898848931252
2023-05-22,True,0.22761721401313975
2023-05-23,True,0.2326311824425883
2023-05-24,True,0.23201690182139914
2023-05-25,True,0.22694186165605454
2023-05-26,True,0.22400719230029642
2023-05-29,True,0.22184075249327254
2023-05-30,True,0.2166506347982638
2023-05-31,True,0.2236993880244853
2023-06-01,True,0.21110421672012186
2023-06-02,True,0.21085909213237275
2023-06-05,True,0.2105654580150246
2023-06-06,True,0.20735708615125995
2023-06-07,True,0.20589585993751364
2023-06-08,True,0.20670116415642112
2023-06-09,True,0.205554836921987
2023-06-12,True,0.21469429410606486
2023-06-13,True,0.2137858691448112
2023-06-14,True,0.21470706287504177
2023-06-15,True,0.2125377523260939
2023-06-16,True,0.21318336226035925
2023-06-20,True,0.21647641042487253
2023-06-21,True,0.20202813155776483
2023-06-22,True,0.20513372272382563
2023-06-23,True,0.19362338202418167
2023-06-26,True,0.1895976860835551
2023-06-27,True,0.19686085803409317
2023-06-28,True,0.2117392484189439
2023-06-29,True,0.21199159277304913
2023-06-30,True,0.21411489362080827
2023-07-03,True,0.21405747427760208
2023-07-05,True,0.2100865578785333
2023-07-06,True,0.1733264166620495
2023-07-07,True,0.18594573610792248
2023-07-10,True,0.18493730131306246
2023-07-11,True,0.1834947484728615
2023-07-12,True,0.1836741646468716
2023-07-13,True,0.188095175464764
2023-07-14,True,0.18127856007694332
2023-07-17,True,0.1808036386647106
2023-07-18,True,0.1673034585913368
2023-07-19,True,0.1720529934660639
2023-07-20,True,0.16926500748208936
2023-07-21,True,0.14717710000515916
2023-07-24,True,0.15103174864862823
2023-07-25,True,0.1585231185827891
2023-07-26,True,0.17166164410895188
2023-07-27,True,0.16569572782517775
2023-07-28,True,0.16147979311730384
2023-07-31,True,0.16115391964376016
2023-08-01,True,0.17560590230286344
2023-08-02,True,0.17576982288331594
2023-08-03,True,0.20077914352266116
2023-08-04,True,0.23005338932140434
2023-08-07,True,0.22808121893703281
2023-08-08,True,0.2268287357314268
2023-08-09,True,0.22898808602848908
2023-08-10,True,0.1769268352265571
2023-08-11,True,0.17487019350041946
2023-08-14,True,0.1763827931131145
2023-08-15,True,0.17320598402385093
2023-08-16,True,0.16373681527251918
2023-08-17,True,0.16762513464474665
2023-08-18,True,0.16889716128527485
2023-08-21,True,0.18421256842005748
2023-08-22,True,0.18742571904337202
2023-08-23,True,0.17187442748423118
2023-08-24,True,0.18565834381361151
2023-08-25,True,0.17504496956230975
2023-08-28,True,0.17348285541215455
2023-08-29,True,0.17317107348635621
2023-08-30,True,0.17554688019632583
2023-08-31,True,0.1740754269944125
2023-09-01,True,0.17431804998633918
2023-09-05,True,0.169080547211849
2023-09-06,True,0.17188658179177754
2023-09-07,True,0.19740858710812229
2023-09-08,True,0.19683878348729972
2023-09-11,True,0.20647384663842783
2023-09-12,True,0.2186728978813979
2023-09-13,True,0.21892387002943955
2023-09-14,True,0.2121281766872273
2023-09-15,True,0.2151197339882959
2023-09-18,True,0.21794434761983628
2023-09-19,True,0.23721303152967363
2023-09-20,True,0.23117174701002485
2023-09-21,True,0.232272711660528
2023-09-22,True,0.2389603494401416
2023-09-25,True,0.2474398111074479
2023-09-26,True,0.25508787843415165
2023-09-27,True,0.25296372091782426
2023-09-28,True,0.2520172343404805
2023-09-29,True,0.2550635593706856
2023-10-02,True,0.2557662934468947
2023-10-03,True,0.2552463573084064
2023-10-04,True,0.2550919766209207
2023-10-05,True,0.24566354651218322
2023-10-06,True,0.26399693717619444
2023-10-09,True,0.2613316495349616
2023-10-10,True,0.2707827439834505
2023-10-11,True,0.27239069195179566
2023-10-12,True,0.2842363658620668
2023-10-13,True,0.3295876405367883
2023-10-16,True,0.2726382790627473
2023-10-17,True,0.2658104974984354
2023-10-18,True,0.2685057897273828
2023-10-19,True,0.27089733008366074
2023-10-20,True,0.27141042246109937
2023-10-23,True,0.2722350570286553
2023-10-24,True,0.28798672445296186
2023-10-25,True,0.3097877375538413
2023-10-26,True,0.2917529902272229
2023-10-27,True,0.30097968078326787
2023-10-30,True,0.28920832975788435
2023-10-31,True,0.29070555024844147
2023-11-01,True,0.2673482262633131
2023-11-02,True,0.27168548026285655
2023-11-03,True,0.26429733949691037
2023-11-06,True,0.26526277241392293
2023-11-07,True,0.25733244050047294
2023-11-08,True,0.25897556777573044
2023-11-09,True,0.2565341685606985
2023-11-10,True,0.2609337130769966
2023-11-13,True,0.2097582277075611
2023-11-14,True,0.22167584706760202
2023-11-15,True,0.18067553516541834
2023-11-16,True,0.19985016793708468
2023-11-17,True,0.18857500207009772
2023-11-20,True,0.18497532329062602
2023-11-21,True,0.18607016271763716
2023-11-22,True,0.18672206319648593
2023-11-24,True,0.2375942617467235
2023-11-27,True,0.23287481752027958
2023-11-28,True,0.22029757628540575
2023-11-29,True,0.22881181280778085
2023-11-30,True,0.23006575272279595
2023-12-01,True,0.2072843884211344
2023-12-04,True,0.2170149408591447
2023-12-05,True,0.20890275586421386
2023-12-06,True,0.20748886140663664
2023-12-07,True,0.1929782638173497
2023-12-08,True,0.19497624133963637
2023-12-11,True,0.1939094730982123
2023-12-12,True,0.2203077216079667
2023-12-13,True,0.20943123249897078
2023-12-14,True,0.2121865536144368
2023-12-15,True,0.2112844293916269
2023-12-18,True,0.2117624785758783
2023-12-19,True,0.22069857973084417
2023-12-20,True,0.20967141193654365
2023-12-21,True,0.1942170548261707
2023-12-22,True,0.20029684785633523
2023-12-26,True,0.1980254807727792
2023-12-27,True,0.19212495991779738
2023-12-28,True,0.19055281596325152
2023-12-29,True,0.2004092149171006
2024-01-02,True,0.18216205696104662
2024-01-03,True,0.17685467178107395
2024-01-04,True,0.18290063960375147
2024-01-05,True,0.17998650642286818
2024-01-08,True,0.184316460292569
2024-01-09,True,0.18517085908650865
2024-01-10,True,0.1862997843074907
2024-01-11,True,0.188197203445015
2024-01-12,True,0.18928185531174238
2024-01-16,True,0.1911635266703964
2024-01-17,True,0.192152944290591
2024-01-18,True,0.18954410047966136
2024-01-19,True,0.18948372682659886
2024-01-22,True,0.19585691422058246
2024-01-23,True,0.19004896366784382
2024-01-24,True,0.1977712935041778
2024-01-25,True,0.19861265764750283
2024-01-26,True,0.20285164672237993
2024-01-29,True,0.2078917691868721
2024-01-30,True,0.20580806299267307
2024-01-31,True,0.1873934114989459
2024-02-01,True,0.1828467735249582
2024-02-02,True,0.18183920669796635
2024-02-05,True,0.18922949889723467
2024-02-06,True,0.18999564416843526
2024-02-07,True,0.18180149358511186
2024-02-08,True,0.18975212619910892
2024-02-09,True,0.1962400045619191
2024-02-12,True,0.17582827850638494
2024-02-13,True,0.16371971968954696
2024-02-14,True,0.1664066435461599
2024-02-15,True,0.1760104108922556
2024-02-16,True,0.19057041631832444
2024-02-20,True,0.1918955542733096
2024-02-21,True,0.22317685822661112
2024-02-22,True,0.24828131572737155
2024-02-23,True,0.2453245782755918
2024-02-26,True,0.23421464895928265
2024-02-27,True,0.25188248836899296
2024-02-28,True,0.22328340916996692
2024-02-29,True,0.22067957886695994
2024-03-01,True,0.1912427443575148
2024-03-04,True,0.1875831888838346
2024-03-05,True,0.1866032079835198
2024-03-06,True,0.18702158973773161
2024-03-07,True,0.18675167155577607
2024-03-08,True,0.1855538583613951
2024-03-11,True,0.17844215575184144
2024-03-12,True,0.1586885682507631
2024-03-13,True,0.1701427637163534
2024-03-14,True,0.16881277282866197
2024-03-15,True,0.16200297795774185
2024-03-18,True,0.16082809410252832
2024-03-19,True,0.15369576982992558
2024-03-20,True,0.16063630704254783
2024-03-21,True,0.13050072866477916
2024-03-22,True,0.14426211566193495
2024-03-25,True,0.15272917536719327
2024-03-26,True,0.1533799394791639
2024-03-27,True,0.15546550038184068
2024-03-28,True,0.15968234861886108
2024-04-01,True,0.15902278908341444
2024-04-02,True,0.15949960513424502
2024-04-03,True,0.1642598613600953
2024-04-04,True,0.17671043098245945
2024-04-05,True,0.1704763989593089
2024-04-08,True,0.1755761592285642
2024-04-09,True,0.1848552317442323
2024-04-10,True,0.1748783427370916
2024-04-11,True,0.18907967445967638
2024-04-12,True,0.1891456184997245
2024-04-15,True,0.18380714416922317
2024-04-16,True,0.18309800732808246
2024-04-17,True,0.172052760349984
2024-04-18,True,0.1739042665715565
2024-04-19,True,0.18972760360396804
2024-04-22,True,0.19396745394533033
2024-04-23,True,0.19654355007653507
2024-04-24,True,0.193097551764726
2024-04-25,True,0.1920606972405761
2024-04-26,True,0.18417360378113132
2024-04-29,True,0.19355652817980734
2024-04-30,True,0.21051080558122243
2024-05-01,True,0.22533069593400015
2024-05-02,True,0.2278596593803959
2024-05-03,True,0.22895252031521718
2024-05-06,True,0.22758984472699073
2024-05-07,True,0.2243288345559356
2024-05-08,True,0.22636671873141698
2024-05-09,True,0.2307581793545422
2024-05-10,True,0.22626722997808443
2024-05-13,True,0.21375830452226988
2024-05-14,True,0.19614054827985133
2024-05-15,True,0.18958164532071706
2024-05-16,True,0.1943903266427006
2024-05-17,True,0.19368920170149137
2024-05-20,True,0.1927397117952185
2024-05-21,True,0.1998557109564097
2024-05-22,True,0.1748445140319837
2024-05-23,True,0.18338223597423908
2024-05-24,True,0.1759133498337305
2024-05-28,True,0.1891482580591008
2024-05-29,True,0.19325601104661602
2024-05-30,True,0.2020970047297415
2024-05-31,True,0.20203509395276797
2024-06-03,True,0.20110068812631723
2024-06-04,True,0.2078716484922189
2024-06-05,True,0.20943882666571145
2024-06-06,True,0.21251157996466302
