Date,Equation,Intercept,L1_dlog_SOLVPN,L1_dlog_COPPER,L1_dlog_DXY,L1_d_UST10Y,L1_dlog_VIX
2020-10-27,d_UST10Y,0.002736262750939668,-0.2894920085084454,1.3243417265307604,1.1032264553806232,0.20554866626716964,-0.03831312556460754
2020-10-27,dlog_VIX,0.0568077246034646,0.21391103872263834,-0.2389881487735382,-2.4164942095172135,-1.9318822785205076,-0.5619289423648784
2020-10-28,dlog_SOLVPN,-0.006258245600900091,0.06328157928903251,-0.1573568201427815,-0.30529219987522344,0.17090570775492672,0.035634169051068684
2020-10-28,dlog_COPPER,-0.0018075733750840403,0.032738084441896104,0.16101585417911676,-0.1933777184614274,0.0474669507390144,0.05654184319508734
2020-10-28,dlog_DXY,-0.00012851542971996312,-0.12514612145127513,-0.006833250532454423,-0.08247473459554595,-0.03434853161743542,-0.0015154807863737851
2020-10-28,d_UST10Y,-0.0010740303603653189,-0.6350591379123465,1.3032458008137775,1.1302139205108304,0.37251598163855093,0.1388674636770849
2020-10-28,dlog_VIX,0.056739243720931705,0.20770029815632177,-0.23936729745547583,-2.4160091745407812,-1.9288814413731354,-0.5587445461085984
2020-10-29,dlog_SOLVPN,-0.007672171144231098,0.03540935708803318,-0.10514124953730203,-0.37671473148718654,0.11556707974132,0.04972668325214892
2020-10-29,dlog_COPPER,-0.001648242355703293,0.035878921381039146,0.15513183848157253,-0.18532932806197364,0.05370289438832988,0.05495380013024109
2020-10-29,dlog_DXY,0.00016986203678197602,-0.11926431028707413,-0.01785218271222956,-0.06740260145950625,-0.022670547791290116,-0.004489391756292895
2020-10-29,d_UST10Y,0.0015335215666191083,-0.5836573741827413,1.2069501985502042,1.2619308703978311,0.47457110525814994,0.11287814427168569
2020-10-29,dlog_VIX,0.06067770466880319,0.28533780826906885,-0.38481271123308347,-2.2170631601069926,-1.7747368144736735,-0.5979989588321439
2020-10-30,dlog_SOLVPN,-0.007374683302376046,-0.023334646586547526,-0.12518341462498095,-0.39177836545250233,0.15053945675920524,0.05002157971662122
2020-10-30,dlog_COPPER,-0.0014190932495183094,-0.00937044360751857,0.13969374801301737,-0.19693255270982915,0.08064143710268178,0.055180953148762986
2020-10-30,dlog_DXY,0.0001731338243330634,-0.11991038005155603,-0.018072607539751272,-0.06756827212952264,-0.02228591967658954,-0.004486148468851958
2020-10-30,d_UST10Y,0.0002806945710399065,-0.336265503735217,1.2913548764527503,1.3253691849373097,0.32729000040907025,0.11163623048694767
2020-10-30,dlog_VIX,0.06076388972714368,0.2683191114635897,-0.3906191171573729,-2.2214272381951083,-1.7646049840943314,-0.5979135245204878
2020-11-02,dlog_SOLVPN,-0.0037262187417385043,0.0883321892022274,-0.04503811584293789,-0.3263133394015844,0.06837997016320597,0.02334538806236771
2020-11-02,dlog_COPPER,-0.0004397430966863239,0.02060406508741883,0.16120699264139426,-0.17935990476367147,0.05858752800829577,0.04802031558757387
2020-11-02,dlog_DXY,-0.0005573841341080887,-0.14226899901310205,-0.03411979097043903,-0.08067608128737194,-0.005835443204318499,0.0008551222883031806
2020-11-02,d_UST10Y,0.005877255962780971,-0.16497418610648235,1.4142937394836017,1.425789246915894,0.20126147443427264,0.07071629230210418
2020-11-02,dlog_VIX,0.04073286048314902,-0.3447611627431674,-0.83063786942703,-2.580847435237029,-1.3135278114032343,-0.45145422191145157
2020-11-03,dlog_SOLVPN,-0.0020700346173654223,0.29113403077224403,-0.09178955519119417,-0.425861687019378,0.13245155381437343,0.02850280064980989
2020-11-03,dlog_COPPER,-0.0002215352486166593,0.04732389217808698,0.15504733271940097,-0.19247573554172112,0.06702917539833399,0.048699822102430214
2020-11-03,dlog_DXY,-0.0004914181155147489,-0.1341913765707089,-0.0359819065842328,-0.0846411042900996,-0.0032834640999193873,0.0010605426697873456
2020-11-03,d_UST10Y,-0.0035222578126695107,-1.3159565409492262,1.67962703890912,1.990766323429641,-0.16237063885629763,0.041445892986028944
2020-11-03,dlog_VIX,0.026788338210258562,-2.0522855588164464,-0.43700622081536245,-1.7426832902261444,-1.85298934356909,-0.4948779292382539
2020-11-04,dlog_SOLVPN,0.00039363968568410226,0.28180748708862213,-0.10866001201083732,-0.41176865910851934,0.01861193420225142,-0.019043680167445034
2020-11-04,dlog_COPPER,0.001041391457514025,0.042542926983393486,0.14639921294326855,-0.1852513791010838,0.008672802704935305,0.02432658399530106
2020-11-04,dlog_DXY,-0.0009492969878480073,-0.1324580194872106,-0.03284649792458829,-0.08726032214677722,0.017873860385028043,0.009897152684784916
2020-11-04,d_UST10Y,-0.0025638706903915185,-1.31958463389588,1.6730643091916082,1.9962486132140305,-0.20665507422433163,0.02294996807075466
2020-11-04,dlog_VIX,-0.0013403289067967644,-1.9458010116080156,-0.2443900688325251,-1.903588524446929,-0.5532409308677975,0.04797756502921857
2020-11-05,dlog_SOLVPN,0.0004240940432532101,0.28408278399568926,-0.10991879877444655,-0.41482949753122556,0.018860884389097735,-0.019138712769395938
2020-11-05,dlog_COPPER,0.0018045823987993396,0.09956222165305248,0.11485382070124264,-0.26195646643206755,0.014911533139529008,0.02194505219739262
2020-11-05,dlog_DXY,-0.0009572614962409234,-0.13305306147000698,-0.03251729650502437,-0.0864598431594374,0.017808754238951698,0.009922005875469405
2020-11-05,d_UST10Y,0.00351992520935339,-0.8650538836574102,1.4215994167301351,1.3847920686592694,-0.15692287670417576,0.003965527082990177
2020-11-05,dlog_VIX,-0.007044575749652381,-2.371975005567494,-0.008613286943354642,-1.3302788471834055,-0.5998704916498276,0.06577762593730639
2020-11-06,dlog_SOLVPN,-0.0013430463200950647,0.21276202272270098,-0.1960178690760676,-0.4394456555445681,-0.047148597455225524,0.004361167221327608
2020-11-06,dlog_COPPER,0.001662558345441394,0.09383021314107902,0.10793408800303311,-0.26393485287587576,0.009606389096627163,0.023833724019354765
2020-11-06,dlog_DXY,-0.0005830207285207143,-0.11794892090099181,-0.014283440927970518,-0.08124669197784126,0.03178808472938659,0.004945257388780076
2020-11-06,d_UST10Y,0.008407675569235499,-0.6677871108479141,1.6597416552192712,1.452878134533889,0.025653377753001055,-0.06103301477828699
2020-11-06,dlog_VIX,-0.002203438069396018,-2.176589493502664,0.22725787650087667,-1.2628420931070397,-0.4190353998604771,0.001398951291995923
2020-11-09,dlog_SOLVPN,-0.0016716883020240353,0.28625492475895875,-0.20095465148768887,-0.4594053554796373,-0.062040488316605844,0.010756352560400462
2020-11-09,dlog_COPPER,0.0016850181556020026,0.08880761493801895,0.10827147397885531,-0.2625707816492689,0.010624119819025835,0.02339666893645143
2020-11-09,dlog_DXY,-0.0007646531895966966,-0.07733117453118499,-0.017011880958536032,-0.09227793454845198,0.023557697450952885,0.008479721383169856
2020-11-09,d_UST10Y,0.008324725423689455,-0.649237299029209,1.65849559767918,1.4478402510445325,0.021894623295774494,-0.059418852304106595
2020-11-09,dlog_VIX,-0.0038361497061513675,-1.8114726704199302,0.20273166702431247,-1.3620029920246215,-0.4930191415600428,0.03317058759063587
2020-11-10,dlog_SOLVPN,-0.0005625364086541446,-0.0685824746967365,-0.20347649391929362,-0.5315313841308061,-0.08154443934115448,-0.034074835709539855
2020-11-10,dlog_COPPER,0.0015229100916753168,0.14066886512240628,0.10864005378885189,-0.25202920395080086,0.013474719235039335,0.029948970003072915
2020-11-10,dlog_DXY,-0.0007268327921462615,-0.08943059171463268,-0.01709787196088728,-0.09473732274083094,0.022892642300245722,0.006951045853082668
2020-11-10,d_UST10Y,0.008005577185887269,-0.5471361067402741,1.6592212346030968,1.4685938512333696,0.02750670549738597,-0.04651909094548989
2020-11-10,dlog_VIX,-0.006054981680455552,-1.101628894921205,0.2077765528103349,-1.2177165876940446,-0.4540019515635963,0.1228543131236374
2020-11-11,dlog_SOLVPN,-0.0003039260372519972,-0.029247777989576992,-0.22821519900589426,-0.5111708045374959,-0.07494308713870564,-0.03351869600774427
2020-11-11,dlog_COPPER,0.0015699257006043447,0.1478199500061983,0.10414253391965259,-0.24832763141704178,0.01467485127874025,0.030050076724306717
2020-11-11,dlog_DXY,-0.0005816499128093689,-0.06734824252335277,-0.03098608694648739,-0.0833069707626882,0.026598616330104383,0.007263260567374567
2020-11-11,d_UST10Y,0.003515660493513321,-1.2300534637565117,2.08872730705415,1.1150994972105166,-0.08710401674593891,-0.0561746237721332
2020-11-11,dlog_VIX,0.001253720074369532,0.010026315542415398,-0.4913749015502348,-0.6422972686773325,-0.26743822573672216,0.13857162249682026
2020-11-12,dlog_SOLVPN,3.522281918074912e-05,-0.031108043362385894,-0.2107440075941132,-0.5132749226820698,-0.08689318773538664,-0.029249571720060444
2020-11-12,dlog_COPPER,0.0019496335541811067,0.14573721448049998,0.12370311466338177,-0.25068338220078795,0.0012956316189153636,0.03482974791936587
2020-11-12,dlog_DXY,-0.0005530967952687266,-0.06750485922672393,-0.029515178310076964,-0.08348411755697005,0.025592531183456703,0.007622680348010094
2020-11-12,d_UST10Y,0.003775746082504695,-1.2314800592056496,2.102125568680355,1.1134858965848353,-0.09626827867176463,-0.05290072889152401
2020-11-12,dlog_VIX,-0.0059181048169584475,0.04936449183914734,-0.8608301512777667,-0.5978024499647647,-0.014734944308599729,0.048294414569229366
2020-11-13,dlog_SOLVPN,-0.00018700172759850492,-0.03456990099873449,-0.22319632116671315,-0.5143375023256687,-0.08813480870131318,-0.026511282660687193
2020-11-13,dlog_COPPER,0.0024225310309565055,0.1531041042544326,0.1502018419815122,-0.24842219530845971,0.003937821378813258,0.02900262393316823
2020-11-13,dlog_DXY,-0.0005387982226814562,-0.06728211325460909,-0.02871396029848557,-0.08341574809741234,0.025672420681554377,0.007446490879079509
2020-11-13,d_UST10Y,0.0037223986092166737,-1.2323111166223872,2.0991362523545205,1.113230812526954,-0.09656634358976583,-0.05224337215678442
2020-11-13,dlog_VIX,-0.006350029810875584,0.04263587945049356,-0.8850329926922311,-0.599867724538387,-0.017148211141304444,0.05361666857966513
2020-11-16,dlog_SOLVPN,-0.0002457356421732672,-0.030889265545124726,-0.23192465103967194,-0.5144406173473088,-0.08780619644564942,-0.026215298886169462
2020-11-16,dlog_COPPER,0.0020935778218189377,0.17371837546207142,0.10131676182111643,-0.24899971542651064,0.0057782922012531695,0.030660351213653216
2020-11-16,dlog_DXY,-0.0006096724301167742,-0.06284069090907696,-0.03924643487401436,-0.0835401769812409,0.026068957049721272,0.007803654463092894
2020-11-16,d_UST10Y,0.0008636999447734521,-1.0531671291712632,1.6743107468301746,1.108211995429867,-0.0805721190742196,-0.03783724195012726
2020-11-16,dlog_VIX,-0.005324294560128325,-0.021643124550031825,-0.7326005233827326,-0.598066912974172,-0.02288713007599988,0.04844757686544586
2020-11-17,dlog_SOLVPN,-0.0006383253870077102,-0.011093491929507739,-0.20677987604437054,-0.49148427384802623,-0.07833881622849398,-0.024346871990356594
2020-11-17,dlog_COPPER,0.002038789481518671,0.17648099877465143,0.10482587154021307,-0.24579601493194242,0.007099523985614387,0.030921101806201515
2020-11-17,dlog_DXY,-0.0006054858169440914,-0.06305179486090723,-0.039514581068877064,-0.08378498554120789,0.025967996035712475,0.007783729386706847
2020-11-17,d_UST10Y,0.001490675941575234,-1.0847814926599169,1.6341538895141898,1.0715501199281103,-0.09569177063632464,-0.04082116812463175
2020-11-17,dlog_VIX,-0.003125516228532833,-0.13251336162549016,-0.8734289253977369,-0.7266385614266082,-0.075911109312227,0.03798307383973378
2020-11-18,dlog_SOLVPN,-0.0005046778301027678,-0.0060858151304123516,-0.20659773756828542,-0.4950591245128056,-0.07743462417685963,-0.02258800141083207
2020-11-18,dlog_COPPER,0.00194846709268371,0.1730966845269214,0.10470277776551377,-0.24338004071401656,0.006488448198218692,0.029732412719223434
2020-11-18,dlog_DXY,-0.000624551742492292,-0.06376618123078986,-0.039540564623720284,-0.08327500362908737,0.02583900558697575,0.007532812001498026
2020-11-18,d_UST10Y,0.0002771732295495236,-1.130250557096109,1.6325000954620417,1.1040093064426992,-0.10390171874357504,-0.05679148788044549
2020-11-18,dlog_VIX,-0.0044481789919515345,-0.1820725738309942,-0.8752314856965006,-0.6912595244386797,-0.08485957934319457,0.020576151670072124
2020-11-19,dlog_SOLVPN,-0.0008823751603066153,0.005653703000968578,-0.20512444492396723,-0.5008157991622039,-0.07068950403585672,-0.019318492000441268
2020-11-19,dlog_COPPER,0.00299835969975571,0.14046411788931115,0.1006074375774102,-0.2273781003443027,-0.012261093309075925,0.020644093887663237
2020-11-19,dlog_DXY,-0.000508452616906596,-0.06737475264726017,-0.0399934351474406,-0.0815054785633005,0.023765645550466476,0.006527808382765246
2020-11-19,d_UST10Y,-0.0006887210436257965,-1.1002288110413545,1.6362677814212998,1.0892876268550082,-0.08665226423311304,-0.04843029450403247
2020-11-19,dlog_VIX,-0.0032710634977100015,-0.2186594585725934,-0.8798230871204319,-0.6733185161676999,-0.10588113494754572,0.010386537188385466
2020-11-20,dlog_SOLVPN,-0.0008606024308651015,0.0035515543031425256,-0.19286071683904066,-0.49736133377249525,-0.07157710090172884,-0.018840200009877687
2020-11-20,dlog_COPPER,0.0027551497101684324,0.1639459493373409,-0.03638325014726185,-0.2659658434987608,-0.002346285655477084,0.015301383394836818
2020-11-20,dlog_DXY,-0.0004674256366821908,-0.07133589189193505,-0.01688453963806884,-0.07499613008633647,0.02209312125069051,0.007429067735252707
2020-11-20,d_UST10Y,-0.0009890812750072322,-1.071229145612484,1.4670865946949263,1.0416324154797318,-0.07440764415812759,-0.05502845176949914
2020-11-20,dlog_VIX,-0.0036004386905914404,-0.18685840971136342,-1.0653472683797824,-0.7255772468470089,-0.09245367792232936,0.0031509943471121236
2020-11-23,dlog_SOLVPN,-0.0012054896601596597,0.012459851880277619,-0.157814378885291,-0.5010015636910443,-0.07524937363373807,-0.014321383436013298
2020-11-23,dlog_COPPER,0.0032522430293711845,0.15110623004671483,-0.08689628449464779,-0.2607191024797501,0.0029466393539704303,0.008788316691366106
2020-11-23,dlog_DXY,-0.0006112645599891406,-0.06762059070605482,-0.0022680879723174195,-0.0765143270724784,0.020561560465032817,0.009313688722628041
2020-11-23,d_UST10Y,0.0005069878839126002,-1.1098720066163328,1.3150608283221563,1.0574231877958247,-0.05847787491518168,-0.07463040144099706
2020-11-23,dlog_VIX,-0.005717529729608924,-0.13217480483556104,-0.8502152433870773,-0.7479228064558323,-0.11499593241423167,0.030889760131684863
2020-11-24,dlog_SOLVPN,-0.0009799469159351352,-0.017063644327486794,-0.13063030350910493,-0.5220391334031645,-0.07459057689707163,-0.01879850020198063
2020-11-24,dlog_COPPER,0.003295892592310249,0.14539251174319373,-0.08163531716380831,-0.26479052905741035,0.0030741370915724235,0.007921854811895977
2020-11-24,dlog_DXY,-0.000678528416543379,-0.05881576649977591,-0.010375224173706961,-0.07024026990326541,0.02036508680171063,0.010648904098134928
2020-11-24,d_UST10Y,-0.00013972093811467543,-1.0252179623450475,1.2371147102819628,1.117745154585846,-0.060366872333342196,-0.06179296382023733
2020-11-24,dlog_VIX,-0.0057285704315192774,-0.13072957935467894,-0.8515459502292281,-0.7468929815465523,-0.11502818163782809,0.031108922631462206
2020-11-25,dlog_SOLVPN,-0.000976557131341022,-0.016897105109716037,-0.13063771079572215,-0.5221822377294343,-0.07458007445042464,-0.01878701514172957
2020-11-25,dlog_COPPER,0.003463023472742478,0.15360360755761754,-0.08200052807900916,-0.2718461844771277,0.0035919526359145873,0.00848811741008882
2020-11-25,dlog_DXY,-0.0006320435778329165,-0.05653197870674494,-0.010476801874036828,-0.07220269003372813,0.02050910909129748,0.010806401177529753
2020-11-25,d_UST10Y,-0.000828717742845519,-1.0590681925648953,1.238620291733909,1.1468320835058332,-0.06250156614078842,-0.06412738053475742
2020-11-25,dlog_VIX,-0.005435388750164999,-0.11632564113327995,-0.8521866047264138,-0.759270041451098,-0.11411982746935247,0.03210226282207731
2020-11-26,dlog_SOLVPN,-0.0006260696237344101,-0.017978219968289397,-0.107143318840477,-0.5105100513321181,-0.08016286101855029,-0.017829722462751087
2020-11-26,dlog_COPPER,0.003976305244134251,0.1520203370054775,-0.04759347259531932,-0.2547525067282652,-0.004583923869806775,0.009890052918038383
2020-11-26,dlog_DXY,-0.0006499027279658775,-0.05647689031657068,-0.01167396258334891,-0.07279744826255365,0.020793580923578425,0.010757622167425204
2020-11-26,d_UST10Y,-0.0017149330976886615,-1.0563345699186577,1.179214206063058,1.1173187040403856,-0.04838536778247732,-0.0665479160824662
2020-11-26,dlog_VIX,-0.005719041710229442,-0.11545068432840523,-0.8712008454008617,-0.7687164558030148,-0.10960162382132327,0.03132751651544134
2020-11-27,dlog_SOLVPN,-0.0007882898235030513,-0.033623277305885504,-0.1376130488699134,-0.5149963506605786,-0.07967533052122806,-0.019806312713064773
2020-11-27,dlog_COPPER,0.004005938558560698,0.15487827272474045,-0.042027463604213555,-0.2539329792045596,-0.004672982720308968,0.0102511233671152
2020-11-27,dlog_DXY,-0.0005897793230157748,-0.050678388532468574,-0.00038101682263087105,-0.07113469854558192,0.020612888299861812,0.01149020255019827
2020-11-27,d_UST10Y,-0.001941747309815448,-1.0782092893356363,1.1366118185663163,1.111046017599357,-0.04770370886579723,-0.06931155933381085
2020-11-27,dlog_VIX,-0.0055328638819683645,-0.09749507336079535,-0.8362311673171684,-0.7635675935337466,-0.11016115567575291,0.03359602118187783
2020-11-30,dlog_SOLVPN,-0.00035685242332400633,-0.06529068114548359,-0.12344523475868278,-0.49969417931059057,-0.08426405412580909,-0.023459641449323283
2020-11-30,dlog_COPPER,0.004311934091681723,0.13241827246413426,-0.03197898883052341,-0.24307996535317425,-0.007927519589727552,0.007660012179596784
2020-11-30,dlog_DXY,-0.0007469302612869009,-0.03914354657407961,-0.005541638687834977,-0.07670850968072737,0.02228432943970622,0.012820926401393444
2020-11-30,d_UST10Y,6.135724520905093e-05,-1.2252366931967171,1.2023910323506777,1.182091896144439,-0.06900852191693783,-0.08627346256603961
2020-11-30,dlog_VIX,-0.004962198596658782,-0.13938177126792717,-0.8174912998911101,-0.7433273038053338,-0.11623069267910108,0.02876373755338048
2020-12-01,dlog_SOLVPN,-0.0004966127749243813,-0.09748606963296387,-0.13442291775591741,-0.4799732727585744,-0.09505037658957251,-0.02821530886800954
2020-12-01,dlog_COPPER,0.004185007536261367,0.10317929506930994,-0.04194862237380269,-0.22516997364414199,-0.017723364693876725,0.003341044194279807
2020-12-01,dlog_DXY,-0.0008218808417054465,-0.056409266259996135,-0.011428742597291146,-0.06613259615784275,0.01649984821893562,0.010270560512737899
2020-12-01,d_UST10Y,0.0006366553115025958,-1.0927102325208184,1.2475786676733958,1.1009143713670888,-0.02460858742360568,-0.06669762264737358
2020-12-01,dlog_VIX,-0.003956731964893037,0.0922389169331006,-0.7385154399892809,-0.8852038321566661,-0.03863152243810189,0.06297705232048316
2020-12-02,dlog_SOLVPN,-0.0004272751221796242,-0.10356770145534974,-0.13538878293426676,-0.48644479717802197,-0.09536031469039381,-0.02828539537496578
2020-12-02,dlog_COPPER,0.0041095106825880965,0.10980115274135362,-0.04089696026596674,-0.21812358956857236,-0.017385895072117036,0.0034173564222062984
2020-12-02,dlog_DXY,-0.0009634876940651317,-0.043988875527290264,-0.009456176144640066,-0.05291593584803568,0.01713282838405901,0.010413696734546455
2020-12-02,d_UST10Y,-0.0005571954177025295,-0.9879971322282582,1.2642088650025576,1.2123406144166924,-0.01927209544519859,-0.06549087820009385
2020-12-02,dlog_VIX,-0.003697722532952968,0.06952110141397175,-0.74212341028063,-0.9093780837691012,-0.03978929009034451,0.06271524555843104
2020-12-03,dlog_SOLVPN,-8.383613987418602e-05,-0.10135560721970847,-0.1455429509580716,-0.5235595564383142,-0.09995705151424669,-0.02707122316669914
2020-12-03,dlog_COPPER,0.004251154770422264,0.11071348385795345,-0.045084830430826395,-0.23343078092267852,-0.01928172119545825,0.003918115869369387
