Date,Total_Spillover,Stable,MaxAbsRoot,dlog_SOLVPN_TO,dlog_SOLVPN_FROM,dlog_SOLVPN_NET,dlog_COPPER_TO,dlog_COPPER_FROM,dlog_COPPER_NET,dlog_DXY_TO,dlog_DXY_FROM,dlog_DXY_NET,d_UST10Y_TO,d_UST10Y_FROM,d_UST10Y_NET,dlog_VIX_TO,dlog_VIX_FROM,dlog_VIX_NET
2021-06-23,28.132611707328675,True,0.2544572463822145,29.787467843558456,29.214573686413914,0.5728941571445425,24.252189102149792,28.262969997286056,-4.010780895136264,39.181062823671006,34.93989078434926,4.2411720393217465,15.315782468844109,16.50955599184549,-1.1937735230013828,32.1265562984201,31.736068076748715,0.390488221671383
2021-06-24,27.883984948530035,True,0.25317210309542487,29.236414158567925,28.84318654861302,0.3932276099549057,24.090487720290987,28.07202758020577,-3.9815398599147827,39.143345222169344,34.853365744457044,4.289979477712301,14.866807992486809,15.969807440120897,-1.1029994476340885,32.08286964913518,31.68153742925348,0.4013322198817022
2021-06-25,27.890992961258355,True,0.25347340456918344,29.389483650315995,28.85254181280297,0.5369418375130266,24.17039279499199,28.058174954940196,-3.8877821599482054,39.088639860404214,34.8171496631937,4.271490197210511,15.127213024712539,16.261513002158267,-1.1342999774457283,31.679235475867063,31.465585373196635,0.21365010267042805
2021-06-28,27.901479780295197,True,0.25260466965346823,29.357870449356938,28.834894151387523,0.5229762979694144,24.409540145258312,28.120062763730235,-3.7105226184719236,39.2268168993885,34.77884946874198,4.447967430646521,14.689360828225794,16.2076183663317,-1.5182575381059067,31.823810579246413,31.56597415128455,0.25783642796186257
2021-06-29,27.535431916709456,True,0.2538131562154541,29.568185235349777,28.904734593160885,0.6634506421888915,23.634115979831837,27.306189258113022,-3.672073278281186,38.34812398769799,34.15158111654913,4.196542871148857,14.423879363435665,15.930466476461525,-1.5065871130258603,31.702855017232036,31.384188139262704,0.31866687796933135
2021-06-30,27.592863878411826,True,0.24865560075786172,29.566039891219877,28.896248468603915,0.6697914226159618,24.124398117546054,27.749439065029758,-3.625040947483704,38.987155990917955,34.37271604641723,4.614439944500724,14.057511540583656,15.653513467865176,-1.5960019272815202,31.22921385179158,31.29240234414302,-0.06318849235143986
2021-07-01,27.81503636184501,True,0.25427712742661657,29.839939836510332,29.22679211178384,0.6131477247264918,24.24156249827629,27.82335260477916,-3.5817901065028686,39.49150012359757,34.63127760075646,4.860222522841106,14.315975464784303,16.01714062692303,-1.701165162138727,31.186203886056663,31.376618864982653,-0.1904149789259897
2021-07-02,27.137492389038822,True,0.25245635872764915,29.026419146048067,28.037256318455462,0.9891628275926045,24.83633432104214,27.915036044354824,-3.078701723312683,38.67900435754527,33.930234895890635,4.748769461654632,14.563035500468613,15.816802441873135,-1.2537669414045212,28.58266862009008,29.98813224462009,-1.405463624530011
2021-07-06,26.695038279019577,True,0.2574794597254762,29.08891794590088,27.95018138755444,1.1387365583464408,23.74278556903694,26.851254481704366,-3.1084689126674263,37.71156055408119,33.252353435593626,4.459207118487562,14.54332095557972,15.543088008326855,-0.999767052747135,28.38860637049909,29.87831408191852,-1.489707711419431
2021-07-07,25.935455715136584,True,0.2592126737238825,28.6328764541113,27.443906467453328,1.1889699866579733,25.102658938749144,26.650126411608976,-1.5474674728598323,34.71562526115973,31.62653087133701,3.0890943898227192,13.788682223432346,14.896233459945151,-1.1075512365128048,27.437435698230395,29.060481365338454,-1.6230456671080589
2021-07-08,26.42676073849548,True,0.23616910856751638,27.38094570178451,26.94374333534203,0.43720236644247734,28.21682677842652,28.512302016044355,-0.29547523761783623,35.829768528441676,32.50811084014188,3.321657688299794,13.34220214739804,13.29331425514525,0.04888789225279133,27.36406053642666,30.876333245803888,-3.5122727093772284
2021-07-09,26.19801348528261,True,0.23550151532725014,27.156238392632737,26.728633609983067,0.42760478264967006,27.83056222515198,28.29592113552274,-0.46535891037076027,35.50372967165999,32.248052122855164,3.255677548804826,13.567264101284227,13.256622295129205,0.31064180615502224,26.93227303568413,30.460838262922852,-3.5285652272387225
2021-07-12,26.899881587107057,True,0.22914278182052572,28.666625895641438,28.017270334964994,0.6493555606764438,26.561839961682608,28.258042841078012,-1.696202879395404,36.75424461351285,33.198554677070504,3.5556899364423487,14.580274624123813,13.901994254317673,0.6782803698061404,27.936422840574515,31.12354582810408,-3.187122987529566
2021-07-13,27.1071722149183,True,0.23301271224401712,28.865049601635008,28.24855755737168,0.6164920442633282,25.5972326040512,28.153352131184594,-2.5561195271333936,37.44802099408627,32.64105173256052,4.806969261525751,15.415569112148109,15.225668235916634,0.18990087623147467,28.209988762670978,31.26723141755814,-3.057242654887162
2021-07-14,26.436596120811497,True,0.2331181781055414,28.391150883633152,27.792205168437924,0.598945715195228,24.960132502579356,27.59867556995338,-2.638543067374023,36.74635217094382,32.300339866253665,4.446012304690157,13.694902599327573,13.036776163882191,0.6581264354453822,28.390442447573562,31.454983835530314,-3.0645413879567514
2021-07-15,26.423874801028212,True,0.23332711984231636,28.058186055391023,27.609872027732273,0.44831402765874984,25.180011402769964,27.642525658905214,-2.4625142561352504,36.83575719431378,32.36528525458778,4.470471939725996,13.480896960399791,13.025987340709921,0.45490961968986987,28.564522392266547,31.47570372320586,-2.911181330939314
2021-07-16,27.53168885913002,True,0.24453154521908566,26.211053911474668,26.898390944770146,-0.6873370332954778,29.863186663977505,30.926651646755154,-1.0634649827776492,35.96183336910768,32.53555870410849,3.426274664999191,13.318496822289505,13.97064785583888,-0.6521510335493748,32.30387352880075,33.32719514417741,-1.023321615376659
2021-07-19,27.602331848511728,True,0.24322296793943757,25.99287838112687,26.89029848937581,-0.8974201082489373,31.016144328243065,31.20748263669575,-0.19133830845268562,34.78210815570435,32.05041754933746,2.7316906063668895,14.112127661726682,13.62200420430728,0.49012345741940067,32.108400715757746,34.24145636284243,-2.1330556470846815
2021-07-20,27.313405582892756,True,0.2509136307105889,24.58409231375216,25.602168278906014,-1.0180759651538551,30.60739464306397,30.776615643855276,-0.16922100079130686,34.70952779045853,31.89414443364815,2.815383356810379,14.766245665661671,15.015388764209902,-0.24914309854823102,31.899767501527453,33.27871079384445,-1.3789432923170004
2021-07-21,26.676798453535078,True,0.24768984262262453,23.493634841248113,24.6870321742828,-1.1933973330346852,29.994131968034278,29.992526035519706,0.0016059325145718617,34.54802878056885,31.65273945757675,2.895289322992099,13.528324942849334,14.109187571152415,-0.5808626283030804,31.819871734974825,32.942507029143734,-1.1226352941689086
2021-07-22,26.32120739060478,True,0.24695576382501,23.565641429553086,24.577011612968004,-1.0113701834149182,29.29449665073285,29.567152669227127,-0.2726560184942777,33.220679262744554,30.669251748127834,2.5514275146167193,13.490711484837403,13.926273836604441,-0.4355623517670377,32.03450812515602,32.866347086096546,-0.831838960940523
2021-07-23,25.9389455346356,True,0.2509629532663573,23.169643404823415,24.319100965423935,-1.1494575606005206,29.317817718217754,28.35090146176058,0.9669162564571749,33.49287981020387,30.78319943544423,2.7096803747596354,13.062725496506356,14.026604523019515,-0.9638790265131583,30.65166124342662,32.21492128752976,-1.5632600441031421
2021-07-26,25.92010150469461,True,0.24246196332508982,22.92524972740848,24.111185740414488,-1.1859360130060068,29.563397905123,28.403420909346345,1.1599769957766561,32.656001781076526,30.392477101324555,2.2635246797519706,13.966964590673058,14.147656099563,-0.18069150888994123,30.488893519191983,32.54576767282467,-2.056874153632684
2021-07-27,25.41232700100169,True,0.2460343995326954,23.028913389276838,24.16895508742106,-1.1400416981442234,28.06253026059021,26.865356142609,1.1971741179812128,31.879688919675086,29.74096820209685,2.1387207175782343,13.627502985604579,14.080701873324875,-0.45319888772029593,30.462999449861663,32.2056536995566,-1.7426542496949367
2021-07-28,24.27109575856762,True,0.24961542768609646,20.419842747480033,21.510297169602943,-1.0904544221229102,27.50083222257218,26.43157399441567,1.0692582281565102,28.79554799321522,27.244772158609187,1.550775834606032,14.09862641329288,14.511551356888841,-0.41292494359596077,30.54062941627783,31.657284113321506,-1.1166546970436748
2021-07-29,24.28152892004774,True,0.25289423736657973,19.453003506170873,20.632786852409403,-1.1797833462385299,28.53646102089298,27.049321168626527,1.487139852266452,27.907454874855397,26.82880404062353,1.0786508342318655,15.707150132580738,15.420626222305556,0.2865239102751822,29.8035750657387,31.476106316273633,-1.6725312505349343
2021-07-30,24.24430974580097,True,0.2500173274071368,19.31507143878003,20.324098946250768,-1.009027507470737,28.823181527734075,27.187468744590937,1.6357127831431377,26.99685274041078,26.158055809517965,0.8387969308928156,16.53143323311499,16.749880283219564,-0.21844705010457588,29.555009788964902,30.802044945425543,-1.2470351564606403
2021-08-02,23.981577100397384,True,0.25457687690684744,19.267304099740844,20.351332662486655,-1.0840285627458108,28.40766391941527,26.53972523789917,1.867938681516101,26.810819344262924,25.97330858521453,0.8375107590483957,16.3561456754563,16.690609355719243,-0.3344636802629424,29.06595246311158,30.35290966066736,-1.2869571975557825
2021-08-03,23.777847605286322,True,0.24557673385401885,18.59190258727933,19.889879764397822,-1.2979771771184936,28.743110606498455,26.335949047962547,2.4071615585359076,26.959982783815427,25.999910153659222,0.9600726301562048,16.038112741348886,16.429344898795073,-0.39123215744618633,28.556129307489474,30.23415416161692,-1.6780248541274467
2021-08-04,23.84156699577165,True,0.24336058903563162,18.630888862075633,19.887694233247856,-1.2568053711722236,28.725713722017343,26.40322685728457,2.322486864732774,26.794331729991207,25.955682765164433,0.8386489648267741,16.58945151370128,16.673214533027945,-0.08376301932666408,28.467449151072767,30.28801659013339,-1.8205674390606248
2021-08-05,22.757870532170248,True,0.24553029880104735,17.0587782021295,18.366689011839078,-1.307910809709579,27.895539685499116,25.63725869914236,2.2582809863567554,24.228799040653627,23.73244182918892,0.496357211464705,16.703835411392387,16.59072599811101,0.11310941328137503,27.902400321176668,29.462237122569935,-1.559836801393267
2021-08-06,22.94550562420895,True,0.2450156595977021,17.506629463503167,18.84946240254469,-1.342832939041525,27.825486771584785,25.904221355252123,1.9212654163326626,24.363750840678733,24.197687906880173,0.1660629337985604,16.99651912157385,16.199277352214235,0.7972417693596157,28.035141923704266,29.57687910415354,-1.5417371804492745
2021-08-09,22.927963719699456,True,0.24362800144423236,18.2452665337985,19.43038078264919,-1.1851142488506916,27.233081324005425,25.373665307899728,1.8594160161056976,23.979157183786924,23.889455791035175,0.08970139275174915,17.87858348147121,16.911411728458546,0.9671717530126642,27.303730075435162,29.034904988454556,-1.7311749130193945
2021-08-10,23.05188119073435,True,0.2385504992372891,18.8289472240183,19.80664287787607,-0.9776956538577686,26.830985940393514,25.40438417115657,1.426601769236946,24.42773673950708,24.17240052106868,0.2553362184383978,17.651913377223227,16.79904789288478,0.852865484338448,27.519822672529624,29.076930490685637,-1.5571078181560125
2021-08-11,22.860564529474292,True,0.2386118470745519,18.636232333544246,19.679412031223155,-1.0431796976789087,26.617069354522094,25.118891365987206,1.4981779885348878,24.332224378271505,23.98393248023537,0.34829189803613403,17.410056779492233,16.670380810798925,0.7396759686933088,27.30723980154136,28.850205959126818,-1.5429661575854574
2021-08-12,22.82259007037471,True,0.24011195330651802,18.622701515536022,19.626125182005527,-1.003423666469505,25.77039685645194,24.838152013783365,0.9322448426685739,25.997491044906663,24.585455911943,1.4120351329636627,17.144489248813255,16.548699833125756,0.5957894156874985,26.577871686165643,28.514517411015895,-1.9366457248502513
2021-08-13,22.906728816359962,True,0.24166400495450152,18.467494058263245,19.519306012504757,-1.0518119542415114,26.81215901637579,24.599055882084166,2.213103134291625,25.958005580956133,24.675379833407753,1.28262574754838,16.259295644750825,16.612032026406,-0.3527363816551734,27.03668978145378,29.12787032739711,-2.0911805459433275
2021-08-16,24.54670231399165,True,0.23238557474536245,18.535360446795877,19.841274576861178,-1.3059141300653003,29.351293924147516,27.485436024862153,1.8658578992853627,29.409892555954997,27.947994792469157,1.4618977634858403,14.899180523180977,16.214869837190804,-1.315689314009827,30.537784119878797,31.243936338574862,-0.7061522186960651
2021-08-17,24.26619884475361,True,0.20215749934583416,20.234705541569486,21.17756664593575,-0.9428611043662656,28.6690414929587,28.638236649038106,0.03080484392059546,25.574133143083177,25.99383788968107,-0.41970474659789403,14.13535531391008,15.62242226631232,-1.4870669524022393,32.71775873224665,29.898930772800835,2.818827959445816
2021-08-18,24.310439874322878,True,0.20711177614094217,19.101580801629503,20.110110776028513,-1.0085299743990106,29.747549195440058,29.55219630428517,0.19535289115488652,25.393238176886925,26.517307179459703,-1.124069002572778,14.061218575006173,15.791762507880957,-1.7305439328747845,33.24861262265173,29.580822603960023,3.6677900186917043
2021-08-19,25.012247629270465,True,0.22872554317229257,18.840492156336353,20.18598747737339,-1.3454953210370384,31.806796141499603,30.72732458836852,1.0794715531310821,25.04820781921714,26.731660143413794,-1.6834523241966544,14.10556685087373,15.957305465795567,-1.8517386149218371,35.26017517842561,31.458960471401177,3.8012147070244353
2021-08-20,26.191824111423962,True,0.23331102113699417,19.65181706509913,20.95945716651909,-1.3076401014199597,32.78575226153563,32.37031414728325,0.41543811425237465,27.25179821630903,29.447840791933967,-2.1960425756249364,13.335094116371026,15.609290961018862,-2.274196844647836,37.93465889780499,32.57221749036461,5.362441407440379
2021-08-23,26.351913769533205,True,0.2351062381486048,19.651606594645155,20.81331854156019,-1.1617119469150339,33.182087907025185,32.61533852554631,0.5667493814788713,27.078413340462994,29.40118429806391,-2.322770957600916,14.010895115692323,16.65208032340152,-2.6411852077091975,37.83656588984039,32.277647159094116,5.558918730746271
2021-08-24,26.38310813677042,True,0.23723115118441365,19.586453922842605,20.760380650948807,-1.1739267281062027,33.479864626058344,32.68151941893633,0.7983452071220114,26.79714621702557,29.24548697687166,-2.44834075984609,14.235129988626394,16.948078371678566,-2.712948383052172,37.81694592929914,32.280075265416684,5.536870663882453
2021-08-25,26.34170440455934,True,0.24171208212767326,18.992808148229944,20.233261932566826,-1.2404537843368821,33.36678356500994,32.847946761213684,0.5188368037962547,27.357879965332476,29.63005254262515,-2.2721725772926753,14.307558122723051,16.926956871951116,-2.619398749228065,37.68349222150125,32.070303914439904,5.613188307061343
2021-08-26,26.82989461648184,True,0.23510282003137387,17.300362978580587,18.986312319193686,-1.6859493406130994,34.84833644591555,33.96369720525322,0.8846392406623309,30.65773889102138,31.525185364515306,-0.8674464734939242,13.025208776706599,16.368143908739363,-3.342935132032764,38.317825990185106,33.306134284707646,5.01169170547746
2021-08-27,26.943722369295482,True,0.23204778213132116,18.62725872920713,20.308339786219022,-1.681081057011891,34.30588700739856,33.93040134681621,0.3754856605823491,29.962484466966576,31.173038953547294,-1.210554486580719,14.281108410557053,16.31633990020408,-2.0352314896470283,37.54187323234808,32.99049185969083,4.551381372657254
2021-08-30,26.614298547306714,True,0.23468166437651553,17.62352415745516,19.54433335710527,-1.9208091996501082,34.32968230439707,33.907827399335865,0.4218549050612026,29.990522460475113,31.095664155032278,-1.1051416945571653,13.674118890591902,15.630500248250668,-1.9563813576587652,37.45364492361436,32.89316757680951,4.560477346804852
2021-08-31,25.787382458006725,True,0.23575049794253775,17.635403139170336,19.461919666860837,-1.8265165276905009,31.94205847394409,32.03404327607784,-0.09198480213374793,29.269057574303993,30.01309325851025,-0.7440356842062563,13.168497459675987,15.207788577991188,-2.0392911183152016,36.92189564293932,32.22006751059357,4.701828132345746
2021-09-01,25.66870530642395,True,0.2312754282264658,18.105364427206894,19.50362209769928,-1.398257670492388,31.52608992477579,32.07972665402168,-0.5536367292458877,29.333842534322564,29.79718554062868,-0.4633430063061148,13.275935117427974,15.296098045414686,-2.0201629279867124,36.102294528386594,31.6668941943555,4.435400334031094
2021-09-02,25.476626160065656,True,0.2302144034754896,17.466850089249665,19.013980848357903,-1.5471307591082386,32.016658227060404,32.36361213116521,-0.346953904104808,29.49334603753041,29.862623352997065,-0.369277315466654,12.542507651106238,14.441425556466248,-1.89891790536001,35.863768795381624,31.7014889113419,4.162279884039723
2021-09-03,26.762933743793504,True,0.2451357408830954,19.342193399177845,21.015780394728967,-1.6735869955511227,31.431652680238663,32.90301030660472,-1.471357626366057,32.452866227561984,31.834374405162546,0.618491822399438,13.570087027873189,15.100220455674386,-1.5301334278011964,37.01786938411582,32.961283156796895,4.056586227318924
2021-09-07,26.89854232231189,True,0.24933753394928382,19.19601083491902,20.939109304133087,-1.7430984692140683,31.683356133148198,33.23072360143665,-1.5473674682884528,32.63362374065836,31.892878923762368,0.7407448168959903,13.605532644134477,15.448499003272854,-1.8429663591383765,37.37418825869943,32.98150077895452,4.392687479744907
2021-09-08,25.568937808208965,True,0.25051546522245105,16.213244486101786,18.3374981494175,-2.124253663315713,31.173674898952484,32.75619722052659,-1.5825223215741033,31.68974392923015,31.023075791146226,0.6666681380839243,11.148498039048949,13.159752952641469,-2.01125491359252,37.61952768771144,32.56816492731305,5.051362760398391
2021-09-09,24.648264808617153,True,0.2593081684398342,18.413890297807434,20.128945554338074,-1.7150552565306398,26.665554494912847,28.972146253901442,-2.3065917589885956,31.232111671422224,29.474793698263056,1.757317973159168,12.952826487811054,14.41632773139907,-1.4635012435880164,33.976941091132176,30.2491108051841,3.7278302859480767
2021-09-10,24.12058322924975,True,0.24434356906648877,18.64287753145518,19.89838887240667,-1.2555113409514895,24.882744214864537,29.11743912184994,-4.234694906985403,31.123114575753675,29.036897351051817,2.0862172247018584,13.344836066567932,14.347793847380164,-1.0029577808122312,32.60934375760738,28.202396953560115,4.406946804047262
2021-09-13,23.925922123913992,True,0.2439858214195673,18.294523455547605,19.617741406616695,-1.3232179510690898,25.180883719934243,28.51626973908009,-3.3353860191458473,30.42393035913201,28.577662984138875,1.8462673749931362,13.760194342926235,14.757203794101292,-0.9970094511750567,31.970078742029784,28.160732695632916,3.8093460463968682
2021-09-14,24.1807722187228,True,0.24828829289063095,18.03046821654276,19.45317470384278,-1.4227064873000188,25.998251770517477,29.22888069647154,-3.2306289259540613,30.36371890428561,28.693651229774865,1.6700676745107437,14.17245612807152,14.951370164171362,-0.7789140360998417,32.33896607419663,28.576784299353452,3.7621817748431745
2021-09-15,24.315553720936443,True,0.2508146531673611,17.632234537882585,19.150945197097734,-1.5187106592151487,26.577162389310782,29.396113733814445,-2.818951344503663,32.736979544289404,29.94582044751901,2.791159096770393,13.584828880578147,14.541046913231892,-0.9562180326537444,31.046563252621308,28.54384231301915,2.502720939602156
2021-09-16,24.190094676814624,True,0.22846287689525685,17.25937582285009,18.693946676828045,-1.4345708539779558,25.665486398890913,29.993506505054622,-4.328020106163709,33.038955028558824,30.821547340215528,2.2174076883432967,13.790236052463312,13.783190802035127,0.007045250428184602,31.19642008130996,27.658282059939786,3.538138021370173
2021-09-17,25.29366829631665,True,0.23470492965909573,17.99807039705581,20.236417585176227,-2.238347188120418,27.703204396854776,31.74960302403277,-4.046398627177993,30.286840404902172,29.69035614128288,0.596484263619292,13.204509208304682,14.192959650134485,-0.9884504418298032,37.27571707446579,30.599005080956864,6.676711993508924
2021-09-20,25.138315172436627,True,0.2274234963153539,17.826861453445574,20.24120804136348,-2.4143465879179047,27.608090458495504,31.767709592383408,-4.1596191338879045,30.227202674825328,29.261809502342274,0.9653931724830542,13.340498136578383,13.389308502559649,-0.0488103659812662,36.688923138838305,31.031540223534236,5.657382915304069
2021-09-21,24.31264986720291,True,0.2254569404403138,19.598995909576956,21.593005045375303,-1.994009135798347,26.54269296805647,30.710097967709903,-4.1674049996534315,23.993426760614234,25.58302189706232,-1.5895951364480858,12.160583264487512,11.804078060114131,0.35650520437338074,39.267550433279375,31.873046365752867,7.394504067526508
2021-09-22,23.29944251685312,True,0.3009407165058432,19.35597426502428,20.084236339357798,-0.728262074333518,24.69530563537554,27.34913036080989,-2.653824725434351,22.03861258179023,25.558341155555276,-3.5197285737650468,13.335811180739189,13.86450094513718,-0.528689764397992,37.071508921336374,29.641003783405463,7.430505137930911
