Date,Factor1,Factor2
2021-06-01,-0.10332720074294542,-0.3298858601620311
2021-06-02,0.45302512962571745,0.07128015524130214
2021-06-03,-1.6508400274935324,0.5279407208695438
2021-06-04,1.9818904581381622,-0.33051765281978673
2021-06-07,0.923701835557753,0.13177600124320787
2021-06-08,0.10776596926268923,-0.42693865257221003
2021-06-09,-0.21990614107983444,-0.9006424678400764
2021-06-10,1.2276562653947287,0.05961466856736664
2021-06-11,-0.5401373830651126,0.8265995436303271
2021-06-14,-0.12662378074350997,0.13999206774340547
2021-06-15,-1.619617421737255,-0.8725172117185381
2021-06-16,-1.8623469980425185,1.2529404294188038
2021-06-17,-1.3252765446319288,-0.4550396060181527
2021-06-18,-1.3383571809619257,-1.6822877771023574
2021-06-21,1.1771580469426592,1.3391079488548006
2021-06-22,0.8664051490690847,0.03440992894924671
2021-06-23,0.3178402939710471,0.48910399438623
2021-06-24,-0.2553199490951627,0.18141650545381646
2021-06-25,0.21312699564465767,0.5171965724193345
2021-06-28,0.4238929150419514,-0.47685641482306995
2021-06-29,-0.3285401548900655,-0.10446873492504877
2021-06-30,-0.41104472157347316,0.3322081152531785
2021-07-01,-0.603177370583989,-0.034514622198457474
2021-07-02,0.9467964548903375,-0.21024676628749348
2021-07-06,0.10401464520962965,-1.3354719211845942
2021-07-07,0.5054440189644107,-0.02842430006944926
2021-07-08,-1.0551081740747235,-1.8919848009585365
2021-07-09,1.6378995628920605,1.7994459580904119
2021-07-12,-0.06068235542242546,0.20379913555851792
2021-07-13,-1.4696287320544923,0.5427569497982426
2021-07-14,0.929895142759153,-0.9129194269284662
2021-07-15,-0.12800915838465846,-0.5932271334453331
2021-07-16,-0.6349551162677358,-0.5855849658510589
2021-07-19,-1.8721087211594636,-2.714937322424186
2021-07-20,1.1411979463547886,1.4024281925393653
2021-07-21,0.285025784704876,1.1724817346430343
2021-07-22,0.09214592490639467,-0.021870982645469078
2021-07-23,0.5176177619135142,0.46472394151884305
2021-07-26,0.9588057610659058,0.03676773158269738
2021-07-27,-0.28000407753473566,-1.6531782885202675
2021-07-28,0.2593201901443277,0.12130163504647226
2021-07-29,0.26135262480768745,0.0009240305628104987
2021-07-30,-0.08512637003754875,-0.3482916835342639
2021-08-02,-0.027803157497433215,-1.1831263271153296
2021-08-03,0.3587816302753881,0.39630499834521526
2021-08-04,-0.19503399619353884,0.21652696760411097
2021-08-05,-0.019216896219786637,0.7197325772501769
2021-08-06,-0.35585427841101036,1.9677338087567382
2021-08-09,-0.9513099983518216,-0.08564628755325236
2021-08-10,-0.5724943900387728,0.3333639327239656
2021-08-11,0.7379217504289525,-0.017826716717838892
2021-08-12,0.01831368754156744,0.6072934912403496
2021-08-13,1.3028785678389236,-1.3056343642490198
2021-08-16,-0.6486682616870906,-0.5374822212959686
2021-08-17,-2.013411280597885,-0.5598303022090776
2021-08-18,-1.9877387271446172,-1.7163240288679382
2021-08-19,-0.5132391874936997,0.09665559751212315
2021-08-20,1.65242479627681,1.3362512467154677
2021-08-23,1.8733654752895785,0.23773684475026657
2021-08-24,-0.1979939183623198,0.3834666287029281
2021-08-25,-0.11646503618770658,0.6492621383966847
2021-08-26,-1.05380904455029,-0.5660668407666068
2021-08-27,1.8058478730688634,0.16245883581165485
2021-08-30,1.2794498986373237,-0.029090109158090027
2021-08-31,0.09346960971838533,0.2240558465112229
2021-09-01,0.6804507915315027,-0.1232714892301495
2021-09-02,0.6086560012233723,-0.4193776061590798
2021-09-03,0.531388530087562,0.4087179348220221
2021-09-07,-1.9823581227410951,0.1354402756186399
2021-09-08,-0.24718997082032435,-0.44533013612836797
2021-09-09,-0.4698639284453189,-1.1202474429689528
2021-09-10,-0.5410778152862552,0.07112766995864853
2021-09-13,-0.054866619931738754,0.16214151914141428
2021-09-14,-0.0631041125029533,-0.7064009788776869
2021-09-15,0.8917590931863837,0.767751496438816
2021-09-16,-1.3785482942786067,0.2719562244846425
2021-09-17,-1.2506887852672128,-0.29087000263354373
2021-09-20,-2.5326605295643843,-2.5008127296888354
2021-09-21,0.45611211162432697,0.5117191884375022
2021-09-22,1.99675025685575,1.4253530783752242
2021-09-23,-0.0814712023211721,1.6626666825758463
2021-09-24,-0.5180162262081695,0.7149721032561195
2021-09-27,-1.4285639340569187,-0.1837530185067851
2021-09-28,-2.850298013513328,-0.7645418676993476
2021-09-29,-0.7076177962045402,0.3306146885797037
2021-09-30,-0.8517891735800919,-1.0427082224556814
2021-10-01,1.418592259768629,0.2858995364561354
2021-10-04,-0.28509701238917456,-0.6569516722123326
2021-10-05,-0.6639436026750298,0.9824705812688361
2021-10-06,-0.1885717160556461,0.34452512555638154
2021-10-07,1.0392739603761167,1.2441022824034875
2021-10-08,-0.26607295339150483,0.3919135761457064
2021-10-11,-0.49721813171176554,0.058728298674454414
2021-10-12,-0.008804137428984981,-0.5114283437187609
2021-10-13,2.235144915864912,0.07195386455941931
2021-10-14,2.076235254930277,0.642075981342218
2021-10-15,0.5761786341259186,1.074356904558553
2021-10-18,-0.32524363729757,0.0893403489205413
2021-10-19,0.8055548430139713,0.7524675273165284
2021-10-20,1.0566311906166759,0.3488528563593501
2021-10-21,-0.6238735651229438,0.6141135308808493
2021-10-22,0.1872623178975257,-1.0890478056646054
2021-10-25,0.050592021434288335,0.22320605329617801
2021-10-26,-0.40442869253820146,-0.5551112110252197
2021-10-27,-0.7732660715680517,-1.596597150357231
2021-10-28,1.2727215289365232,0.24165391070518272
2021-10-29,-1.5392292049354421,0.36411353034765254
2021-11-01,0.6746220002719826,-0.19428255559949997
2021-11-02,-0.08992824473648678,0.11300890736355777
2021-11-03,0.24306724679874966,0.756149733704713
2021-11-04,-0.6192380267597758,-0.6641737344021305
2021-11-05,-0.2123571372415482,-1.4377327985074793
2021-11-08,0.556860283213891,0.06713137319064727
2021-11-09,0.27562621081010147,-0.9543380798222937
2021-11-10,-2.8130328997680003,1.6885673083471906
2021-11-11,0.4662023527306257,0.9682140747795589
2021-11-12,1.2163725603382904,0.5881371906960245
2021-11-15,-0.5219981828047123,0.6994055778417874
2021-11-16,-0.7359713402838508,0.6857871638915527
2021-11-17,-0.29618171366838525,-1.2227016140610847
2021-11-18,0.3070202154680042,-0.4130461722098787
2021-11-19,0.059927245989461024,0.03440655259012987
2021-11-22,-1.7271576264567399,0.8499777471371011
2021-11-23,-0.03583701194196269,0.4168634879897172
2021-11-24,0.6830533771759728,0.4359488627613791
2021-11-25,0.08949075571240722,-0.6426343026787323
2021-11-26,-2.6740317662825044,-5.5765714732327
2021-11-29,2.0329185201073354,2.2683612683690018
2021-11-30,-1.324422724756495,-2.3479011550484157
2021-12-01,-1.3813810500559007,-1.8156728944720035
2021-12-02,0.9309303214966422,1.501130977050761
2021-12-03,-0.7104802925747656,-1.9506028065863315
2021-12-06,0.4503220530733844,2.0260405609286587
2021-12-07,2.016354055040797,2.3519361483413337
2021-12-08,1.25862748092037,0.8281709157591199
2021-12-09,-1.6128624183111309,-0.8979520377697382
2021-12-10,0.9488202815858232,0.5635077366383153
2021-12-13,-0.24955411304270617,-1.1256485771138727
2021-12-14,-1.3681711013873774,-0.24508915421491467
2021-12-15,0.7910230479686606,0.952947521501307
2021-12-16,1.0926649380431503,-1.0232237504326904
2021-12-17,-0.7835145116224805,-0.07235164554418831
2021-12-20,-0.747361545833704,-0.2917931403232431
2021-12-21,0.9451343699697914,1.1365363961632986
2021-12-22,1.7721520503508958,0.39324367557329093
2021-12-23,0.12676038222935984,0.613418487421397
2021-12-27,1.1641172621937481,0.33577755957657623
2021-12-28,-0.22252295314814435,0.1530753191355985
2021-12-29,0.05197473049357051,0.7320149430315468
2021-12-30,0.18958206833107227,-0.7024803822858827
2021-12-31,0.8676465373441975,-0.1247227815139389
2022-01-03,-1.6175842544951584,2.0687624086653416
2022-01-04,-0.8945522296008411,-0.1357666464866028
2022-01-05,-3.1660343247597744,-1.2384658578284953
2022-01-06,-0.719146777329631,0.2973537929021834
2022-01-07,1.029319512257552,0.23635717480682739
2022-01-10,-1.0810425450280499,-0.35137642501540933
2022-01-11,1.0118589934392581,-0.017827192029257578
2022-01-12,1.9465908772785696,-0.01846247816922155
2022-01-13,-1.2338662551736495,-1.9756934041761411
2022-01-14,-1.5317574944251386,1.436985104130534
2022-01-18,-2.630932646416604,0.0715598846027921
2022-01-19,0.12344910349497996,-0.7538369643626688
2022-01-20,-0.19322399061833653,-0.6840932976024549
2022-01-21,-1.244629442941278,-1.6991840744369404
2022-01-24,-0.9776924446558695,-0.15247982041457922
2022-01-25,-0.6691382167559876,-0.3971639917985327
2022-01-26,-1.496302188014725,1.285209409000507
2022-01-27,-1.9834089066153178,-0.2855432127324206
2022-01-28,1.348464606637005,0.4999638832654138
2022-01-31,2.6769359821358347,0.4691209833629479
2022-02-01,1.4263367465634356,0.9991760060245274
2022-02-02,0.9547050083290803,-0.6314106153501644
2022-02-03,-1.1028052772082462,-0.7292324592766521
2022-02-04,-0.2994152552982641,1.29817632221328
2022-02-07,-0.0879593233205519,-0.07068453164309224
2022-02-08,-0.10766651729894809,1.1721985914887616
2022-02-09,2.7157772206619613,0.7366553885256895
2022-02-10,-2.3501905326810744,-0.2807369841580924
2022-02-11,-2.6569643331952806,-2.55342010541784
2022-02-14,-1.3118805543187972,0.6404154748363637
2022-02-15,1.5805602030005081,1.2221645805150176
2022-02-16,0.5253661256161707,-0.009022791686858116
2022-02-17,-1.0886800171866007,-1.9253159328550449
2022-02-18,-0.28863371959771045,-0.3208826579015281
2022-02-22,-0.5821620701318395,-0.2010483179795402
2022-02-23,-1.5650741903981868,0.035926912589018076
2022-02-24,-0.2067579732940235,0.8001007485658969
2022-02-25,2.0796867323194084,0.43978565533872266
2022-02-28,-0.2987947267926939,-2.4423305669496393
2022-03-01,-0.07407285768299175,-1.0079099399361833
2022-03-02,0.5964009868313929,2.707526147989977
2022-03-03,0.5020953468114814,0.17233761355967941
2022-03-04,-0.1340377053925086,-0.5208745826666047
2022-03-07,-3.791308734768011,-0.6285875475707275
2022-03-08,-0.5072954836424067,0.5515749771368593
2022-03-09,1.5267442919770222,0.8136350241964618
2022-03-10,-0.31035031144256975,1.4982822007218146
2022-03-11,-1.849947185008305,0.13697146887708475
2022-03-14,-1.99196762117182,0.7491984233014968
2022-03-15,0.4900882852111688,0.7380976784715484
2022-03-16,2.9128397722585335,1.4455122043796291
2022-03-17,2.196733199607229,-0.27941967094407394
2022-03-18,1.0034288779561698,0.7699701363090236
2022-03-21,-1.310882083651732,1.8537002437860541
2022-03-22,-0.1921971360574562,1.1555550969773207
2022-03-23,0.24827390059149237,-1.1508451276616674
2022-03-24,0.2671792076022816,1.725777533643839
2022-03-25,-0.7963975778187579,1.4836702818514278
2022-03-28,0.9242599523968622,0.5378041548806828
2022-03-29,2.3158366736849905,-0.8109439594784421
2022-03-30,0.6907554866133441,-1.167553827607135
2022-03-31,-1.5239718280327947,-0.37604029193850136
2022-04-01,0.2001576688545463,1.1294928592509779
2022-04-04,0.7741292577636408,0.9892656678780958
2022-04-05,-2.030676057579643,1.3907896011649912
2022-04-06,-0.9362608787714718,0.20666546244852685
2022-04-07,-0.99119184129797,0.8336153994330399
2022-04-08,-0.034231646909635746,0.5561361982018973
2022-04-11,-2.428427303814181,-0.3970210134272162
2022-04-12,-0.07913039922071206,-0.17486610911051398
2022-04-13,1.5768451094004148,0.19227299618932167
2022-04-14,-1.7639725423351535,1.378583680204957
2022-04-18,-0.3038721902167808,0.9364261934105848
2022-04-19,0.044975411733954127,1.4452605476926343
2022-04-20,1.432970073797968,-1.4387215222054426
2022-04-21,-1.8029260667752087,0.09414918448466893
2022-04-22,-3.1065834297309536,-1.449017805321665
2022-04-25,-0.7555031562172245,-0.578113904094496
2022-04-26,-2.382790938923283,-2.3765898828669316
2022-04-27,-1.0643507010359234,1.999856237221618
2022-04-28,0.38144491327594315,1.2156975847585714
2022-04-29,-1.7294252616779497,-0.5425536915290399
2022-05-02,-2.0973305942712392,0.8917599724256455
2022-05-03,1.6191298949274426,0.6655121512313122
2022-05-04,2.808762673323054,0.03637128726583652
2022-05-05,-4.224352936288917,0.22824500250191043
2022-05-06,-0.6264042175301456,1.2052616399325946
2022-05-09,-3.0289254003427946,-3.1055536432538764
2022-05-10,-0.6411660781207885,-0.2741997167987546
2022-05-11,0.932566254021674,-0.5913814787964375
2022-05-12,-1.307158100349281,-0.0830923694481457
2022-05-13,2.430715342862151,1.834474518560627
2022-05-16,0.5307054884519505,-0.6600270054527189
2022-05-17,1.463289310611717,1.17323096789068
2022-05-18,-2.0811521473249295,-2.4796012638592075
2022-05-19,2.6445414090698356,-0.8582563704336509
2022-05-20,0.3218267459568469,-0.1110553836725853
2022-05-23,2.017909794204525,0.43662351269990957
2022-05-24,0.5431254298229979,-1.7451979941484703
2022-05-25,0.03533821414544228,0.3411855828626477
2022-05-26,0.42011300147293645,-0.13458456681969747
2022-05-27,1.9171479318300702,0.7084599462860744
2022-05-30,0.20980587753759156,0.30500151993040275
2022-05-31,-1.2210925053515824,0.6857744330744002
2022-06-01,-1.2280045985813244,1.429289501969529
2022-06-02,2.730582083293705,0.26382819198673035
2022-06-03,-1.378427938774187,0.2587161186102763
2022-06-06,-0.7408521638741583,1.2996775546357435
2022-06-07,0.8604485770622319,-0.5125543906679124
2022-06-08,-0.6140813237880536,0.6878401205826818
2022-06-09,-2.522716208227177,-0.21107970776983803
2022-06-10,-3.424994810985283,1.244734010022031
2022-06-13,-5.386309494587704,0.7933584003684007
2022-06-14,-1.6113704672668723,1.6502757083961417
2022-06-15,2.7311257721669246,-1.6480821888357686
2022-06-16,-0.1981095039956133,-3.7097010099109333
2022-06-17,-0.9881238653065705,1.6284041460440366
2022-06-20,-0.2455483767493045,0.4983425036024636
2022-06-21,1.6837990669053045,0.3131806217319794
2022-06-22,1.0522565300005864,-1.3962016980947305
2022-06-23,-0.2771740355239114,-0.9401093296774964
2022-06-24,1.1367253642647999,0.993055944358727
2022-06-27,0.1546512219555097,0.5771020062836753
2022-06-28,-1.632748477091006,-0.420563163227248
2022-06-29,-0.9774640156184711,-0.7856945290063787
2022-06-30,0.4579543227573087,-1.4099127163542606
2022-07-01,0.31180054410156677,-0.8001532215163292
2022-07-04,-0.5000608245097825,0.20454388468158963
2022-07-05,-2.325384381755177,-0.701328268399452
2022-07-06,-1.044934520025338,1.9754040577599237
2022-07-07,1.1803776566494573,1.463644924099755
2022-07-08,-0.5398042052939684,0.9518901656183498
2022-07-11,-1.9872470845725965,-0.9901613296570425
2022-07-12,-1.7370836325321026,-1.0517182924380175
2022-07-13,0.7014930292023625,-0.37113487966738884
2022-07-14,-1.7503813861965654,0.48419524424311006
2022-07-15,1.7232605623886512,-0.030092377170271346
2022-07-18,0.6232244808269936,0.024112160688024204
2022-07-19,1.3746547412928487,0.22672616191227352
2022-07-20,-0.30761318891704115,0.5056942843457443
2022-07-21,1.3855121506898003,-1.59085678639018
2022-07-22,1.263215662375856,-1.5036535734250749
2022-07-25,-0.21054858344333433,0.21718731423792229
2022-07-26,-0.7767393715666915,0.1950187879251603
2022-07-27,1.8173665557919074,-0.2156347582768367
2022-07-28,2.7132476221444395,-0.6119098354755909
2022-07-29,1.267344819425786,-0.07017722458109191
2022-08-01,-0.11368434814246808,-1.8678812399531939
2022-08-02,-2.116293844217604,2.056995829580553
2022-08-03,0.47745991789566944,0.2719887317544432
2022-08-04,1.3684491346229886,-0.5951932563460111
2022-08-05,-1.1683409941243594,2.5252520761008084
2022-08-08,0.7470698495416085,-1.0342641250008788
2022-08-09,-0.5121605104736374,-0.008201669319805888
2022-08-10,2.6711329701793503,0.014728893683962276
2022-08-11,-0.4275220152366689,1.0086666490510392
2022-08-12,0.23908321759067871,0.15753214916251773
2022-08-15,-0.7086910088120812,0.023958505708166107
2022-08-16,-0.15630305440573675,0.12781534834542432
2022-08-17,-1.2950949304107167,0.8422505775776705
2022-08-18,-0.5613142970791456,0.7532108886058726
2022-08-19,-1.7102239198738365,1.1574342295356685
2022-08-22,-3.1416556306153454,-0.098574375654069
2022-08-23,-0.033290080989451167,-0.13650349152367974
2022-08-24,-0.15191906297734634,0.9171553589412821
2022-08-25,2.0957530941424367,-0.3848375884206994
2022-08-26,-2.399617062461116,-1.2252933997540971
2022-08-29,-1.9234511440130662,0.35652376857781964
2022-08-30,-0.9968030801160427,-0.4405971708946673
2022-08-31,-0.3309869238214069,0.914563513205035
2022-09-01,-2.3481618829330824,1.2123261799473959
2022-09-02,-0.35763734767197797,-1.1451758177404434
2022-09-05,-0.16119926095064538,0.19618120036136039
2022-09-06,-1.5539576425395096,1.770936296086167
2022-09-07,1.6462768475636993,-0.6353351921674579
2022-09-08,0.9574727621577526,1.1185605822938955
2022-09-09,1.7862853965063672,-0.21018209912889205
2022-09-12,0.9950594440388789,-0.160814606130009
2022-09-13,-4.589833811479156,0.2667992510462043
2022-09-14,-0.17452976072879323,-0.2025176568061094
2022-09-15,-1.208892013498387,0.2427579576842153
2022-09-16,-0.06092557989071536,0.058929474575608175
2022-09-19,-0.5086839595299081,0.6939351667140746
2022-09-20,-1.5310900878750326,0.16973383451571475
2022-09-21,-1.1413703566324265,-0.5658201863679229
2022-09-22,-2.02200257167363,2.619343226391014
2022-09-23,-4.026395262918588,-0.05304428319122775
2022-09-26,-4.122919793546282,2.6134771169783133
2022-09-27,-0.6522341126344813,0.010343513733521291
2022-09-28,3.7343868349227862,-2.9217407903119352
2022-09-29,-1.2247093194535688,-0.386793538857342
2022-09-30,0.117207232489838,0.511435429045758
2022-10-03,2.1941713989500156,-2.0454799201034195
2022-10-04,3.4948501485481587,-0.7271356967143927
2022-10-05,-2.0475344144214014,2.1576861878106555
2022-10-06,-3.6440319236476286,0.7431345388444216
2022-10-07,-2.915095352260923,0.25281666233478584
2022-10-10,-1.5192991574377124,0.6593235178479768
2022-10-11,-0.36914890026080716,-0.38342564403562185
2022-10-12,-0.8166968278320689,-0.7541571407143393
2022-10-13,1.798168554892156,0.33352445511978945
2022-10-14,-2.281333434860329,1.2424336504349178
2022-10-17,2.853006418847109,-0.6450931283130562
2022-10-18,0.3276003173780565,0.19125992691626212
2022-10-19,-2.714264515818294,1.759539538562349
2022-10-20,0.16520220245602632,1.3752127088574224
2022-10-21,1.472828523433306,-0.6073986027297272
2022-10-24,-1.0779687592657248,-0.12261769374519232
2022-10-25,3.3141042818399202,-1.9465432192701984
2022-10-26,3.082673879943333,-1.4517876649131631
2022-10-27,-0.8266372360477342,-0.3743914641851235
2022-10-28,-0.11290245633620435,1.4367813577193933
2022-10-31,-1.7226148422331908,0.805421968118311
2022-11-01,0.8459815999851338,0.18777173084049265
2022-11-02,-0.4321193879100492,0.30302630465238417
2022-11-03,-1.7295898693183893,1.9402321058215226
2022-11-04,4.486987917200494,-0.43587504615157036
2022-11-07,0.28693260618086985,-0.09971930339104383
2022-11-08,0.9889827856763584,-1.627328638706954
2022-11-09,-1.2267570041509877,0.1311189432706956
2022-11-10,7.88079138507189,-3.5675300519010134
2022-11-14,2.153038163063038,-0.49422845754580436
2022-11-15,1.6551848173226276,-1.1329918433278323
2022-11-16,-0.45294149925110044,-1.4101926980916553
2022-11-17,-1.5689564992269203,1.0242933531118739
2022-11-18,-0.5110058994646921,1.0042076879149722
2022-11-21,-1.2173427939915553,0.9031101924634658
2022-11-22,1.644548836684461,-1.052899905824916
2022-11-23,2.207413024784977,-1.3702728864063953
2022-11-24,0.30279092508892974,-0.32649717834985525
2022-11-25,0.09215363422352014,0.29555343269681705
2022-11-28,-2.327889493706953,-0.48595520387308794
2022-11-29,0.18526730901550828,1.184033356600678
